SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Cloacimonetes	Candidatus Omnitrophica	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR5865093	1.5176458834294226	2.3227151222740976	0.1692712324875682	0.5293202606321069	5.019178190919272	0.0	0.0	0.0	0.0	1.474740909910259	0.4975969027747008	0.6824183541499088	0.6371292525935982	0.23424960862718772	1.4497532647245914	0.09283086235673742	0.4262183122598011	0.23424960862718772	0.29075936840764777	1.1030300939417987	4.821888138700438	3.4320002556657943	0.09283086235673742	1.0863871918293664	0.6125809560223382	0.0	0.970393275570827	3.889263059403234	1.0863871918293664	0.6125809560223382	1.2972531489409125	0.34075557115654426	0.09283086235673742	4.197497238285337
SRR5865094	1.2392605420887388	2.329458450634869	0.0	0.0	5.069406582541617	0.0	0.0	0.0	0.0	1.3079427036399753	0.3955399454549477	0.0	0.7370865770264585	0.0	0.9963949129338362	0.0	0.7370865770264585	0.7370865770264585	1.2749579409482834	1.1576380664835844	4.79861579257644	3.906217061171546	0.0	2.4217048144002375	0.8416653040542608	0.3955399454549477	0.3955399454549477	3.924107053264917	0.8416653040542608	0.7370865770264585	1.7120732549857125	0.0	0.9258848150343651	2.157388261388991
SRR5865095	0.36911620021973246	1.8731488890390686	0.0	0.36911620021973246	5.202170122002366	0.0	0.36911620021973246	0.0	0.0	1.600367618446429	0.8033104424106007	0.36911620021973246	0.565721076772957	0.0	1.7776904842705377	0.0	0.8033104424106007	0.565721076772957	2.117032272001769	0.7005643495234682	4.4897099448993565	3.767982916044681	0.0	1.1157824627001094	0.565721076772957	0.36911620021973246	0.7005643495234682	2.9643591869425543	0.565721076772957	0.36911620021973246	1.7038082235003007	0.36911620021973246	0.36911620021973246	2.060147500593236
SRR5865096	0.9631491422947904	2.869732129500842	0.306062432772647	1.2647297839857303	5.004825607440495	0.306062432772647	0.0	0.306062432772647	0.0	1.5895304090126046	0.9118588491825267	0.6095869468580281	0.9631491422947904	1.389806073080942	1.88493656681577	0.4838182951047768	0.7865065381564809	0.306062432772647	2.7778879613817287	1.3713047282286979	4.865065660987506	3.213305949095798	0.4838182951047768	2.284112452357207	0.6095869468580281	0.0	1.1231889268713307	4.2071492642817185	0.9631491422947904	1.2882398418742556	2.3504061674555583	0.306062432772647	0.4838182951047768	3.517725131042479
SRR5865097	1.0600012474080924	3.474272520967317	0.0	1.8478217882138692	4.922570423428182	0.5587556323385439	0.0	0.0	0.0	1.3906442563609467	0.6928987538003559	0.6928987538003559	1.256057143582028	0.36364885559201443	3.4361846918784735	0.36364885559201443	1.7584458306522677	0.5587556323385439	3.6085247146456907	1.5761741915654779	4.884000175231849	3.051715193410727	0.36364885559201443	1.748406966844638	0.36364885559201443	0.0	1.0600012474080924	4.411157529926706	1.3149819303859238	1.831357808530021	1.7872409541041916	0.0	1.0600012474080924	2.0606489888199504
SRR5865098	1.1586476415016775	3.1546571321683725	0.3693913561234663	1.815347908315779	4.900149017318108	0.0	0.0	0.0	0.0	1.6425660598422547	0.5660709950029726	0.5660709950029726	0.8867573640665736	0.8037153721641838	2.163823482202311	0.3693913561234663	1.0164742642333493	0.5660709950029726	1.7374934542361704	1.1586476415016775	4.9554891701161266	3.184980620822076	0.0	2.0993627723541497	0.5660709950029726	0.0	1.069207896627552	4.2726308089440295	0.5660709950029726	1.8889311885112905	1.7683470103667627	0.0	0.5660709950029726	3.733442615954725
SRR5865099	1.1776373387205632	3.4251746094239293	0.0	1.1776373387205632	4.707047626001026	0.6152132145714921	0.0	0.0	0.0	1.0766584996457156	0.7546921400144901	1.015736731057327	0.9448525111471346	0.40849426345114076	1.693783933659906	0.40849426345114076	2.425623716011221	3.35629747799732	2.4479458676694184	1.3877899660464053	5.110903638243984	1.8432700055027362	0.40849426345114076	2.17418325949654	0.7546921400144901	0.40849426345114076	0.6152132145714921	4.020046851238074	1.4400505070353768	1.1776373387205632	1.7454845224411095	0.0	0.40849426345114076	3.0088807236369286
SRR5865100	1.2723003198489562	3.1582184532285233	0.0	1.5803593542083454	4.933634472252043	0.41678814945780507	0.0	0.0	0.0	1.6637465982740183	0.0	0.6254950720105025	0.7658668344156107	0.0	2.367295883100713	0.8717800965812239	0.9568614615187383	0.6254950720105025	3.177235703555868	1.1426115484853605	4.917424790788927	2.770096061945296	0.0	2.3361772851905793	0.41678814945780507	0.41678814945780507	1.1902752918069426	4.2699712113656165	0.41678814945780507	1.4997813721461555	1.5213701972315399	0.41678814945780507	1.0279740800466468	3.7868054497429187
SRR5865101	0.9873602559338075	3.380320253610371	0.4381673357616591	1.6227508258171943	4.67794944757214	0.5579816681096917	0.0	0.0	0.0	0.27214698203009996	1.0246690730177619	0.9873602559338075	0.9014868121918082	1.3230509628400533	1.51010718307535	0.7288873354356689	2.3002908530979695	2.574801433051513	3.2228309400151485	1.3406734689749207	5.12959871653014	3.1634500026254577	0.7943410832909241	1.8652175681700327	0.9873602559338075	0.4381673357616591	0.6517877620369705	3.8975023426334348	0.9014868121918082	1.5438359324150226	2.8176317745460024	0.7943410832909241	0.0	2.0375982074111203
SRR5865102	0.9266929517558444	2.7703352161023576	0.0	0.35046816025196226	5.106402623875267	0.0	0.0	0.0	0.0	0.0	0.5418626244016037	0.8576748912142588	0.5418626244016037	0.0	1.2338781408478694	0.0	0.8576748912142588	0.674255387376628	0.7755771691415709	1.0385838382307022	4.783286247466428	1.2642486252390257	0.674255387376628	2.313418771854671	0.35046816025196226	0.0	1.0385838382307022	3.9037697315319804	0.674255387376628	0.0	1.5824505537937044	0.5418626244016037	0.0	1.671376720173556
