SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Calditrichae	Candidatus Babeliae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Limnochordia	Methanobacteria	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermodesulfobacteria	Thermomicrobia	Thermoplasmata	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR5865085	0.9504650922723679	0.0	1.2264482767013607	2.351026848378634	2.934372790064571	0.6200135199735701	0.4123617162873833	0.0	3.2307231729116976	4.414808065013456	2.5474539976043475	0.4123617162873833	0.0	0.0	0.0	0.4123617162873833	1.1359366860504918	2.5866008832978764	1.1359366860504918	1.2654906907883363	0.0	0.0	5.168927971789077	1.0214568593194264	2.901980652719101	2.0488643413305616	0.0	0.0	2.5087122817021283	3.1005798472664146	0.4123617162873833	1.699983038367226	1.7393349712913317	2.2111472610462095	2.644897735743053	0.9504650922723679	2.0954626919133688	3.015864736125209	3.821109921880477	0.0	0.0	0.0	2.231806046536266	0.6200135199735701	0.0	1.7266097755337826	3.375852522438903	0.0	2.0727881980198974	3.700328380436749	0.6200135199735701	0.0	1.0214568593194264	1.2654906907883363	0.0	0.865556828097886	0.4123617162873833	0.0	0.0	1.0214568593194264	1.4701077099403947	1.7135004367466165	0.4123617162873833	0.6200135199735701	0.4123617162873833	0.0	0.865556828097886	1.7135004367466165	1.895622399779972	0.0	0.4123617162873833
SRR5865086	0.7112375437580959	0.4873681174726704	1.1903701169079062	2.5869496091252535	2.4820974052348963	0.4873681174726704	0.4873681174726704	1.4460883194931833	3.6967904951267267	4.7083302143682655	2.6937679339740552	0.0	0.4873681174726704	0.0	0.4873681174726704	0.4873681174726704	2.010764532925811	2.421762327563436	0.7112375437580959	1.1903701169079062	0.0	0.8582287138976274	4.978601108440579	0.4873681174726704	3.935976366860081	2.2728766441023756	0.8582287138976274	0.0	1.1903701169079062	3.223981768630927	1.055306540912379	0.0	1.8783981567914567	2.8275025948319827	1.687059300174324	1.912718017057883	2.291663385495056	2.3096710343012146	4.269465607923237	0.4873681174726704	0.0	0.0	2.0018979442759126	0.7112375437580959	0.7112375437580959	1.2448458024962885	3.4350659093864655	0.0	1.814383180323745	3.8603148828928355	0.9678519622685158	0.4873681174726704	1.2448458024962885	0.9678519622685158	0.0	1.1280678236309667	0.8582287138976274	0.7112375437580959	0.0	1.3367847248984888	1.6276985095911822	1.7225566929161793	0.0	0.7112375437580959	0.4873681174726704	0.0	0.9678519622685158	2.1120709085540743	3.3760571819372447	0.0	0.0
SRR5865087	0.3215411175215729	0.1353153752398717	0.3215411175215729	3.4402166975494217	2.066406137497236	0.23833441266979882	0.1353153752398717	0.0	2.736376378938246	4.84974146323546	2.944043108626629	0.1353153752398717	0.0	0.0	0.0	0.0	1.1037483763248674	1.886713347531046	0.87968866760824	0.5937948924024934	0.1353153752398717	1.1397250088707573	4.86151392963408	0.23833441266979882	3.642038889080887	1.4806672898119815	0.5513305493685735	0.0	0.7313383593901965	3.455667735029433	0.1353153752398717	0.3913405609513294	1.4126127514312956	2.6235737194865654	0.7866124526724165	0.3215411175215729	1.52075266724897	3.714858277489763	3.557017222647643	0.23833441266979882	0.0	0.0	2.275402768259278	0.23833441266979882	0.0	0.8118173126213013	2.6728024499378304	0.0	1.1834806078916829	4.45972647485375	0.0	0.0	0.7598541777098913	1.1397250088707573	0.0	0.9001438666533645	0.1353153752398717	0.0	0.1353153752398717	2.00816796958274	0.8356392668540547	1.5574487908838162	0.0	0.23833441266979882	0.0	0.0	0.5042596533640551	1.0060105721347645	3.310211642271458	0.0	0.0
SRR5865088	0.47050003904312904	0.21788814599609013	0.3623076604346243	2.678766954877129	1.8652256471562623	0.557043250234891	0.0	0.3623076604346243	3.9280668902959563	4.94620327887782	3.5112146555548374	0.21788814599609013	0.21788814599609013	0.0	0.0	0.0	1.147080195995604	1.902198239374379	0.47050003904312904	0.6910123451855723	0.21788814599609013	0.3623076604346243	4.548662793720873	0.0	3.181021412810559	1.3766458085230844	0.6910123451855723	0.21788814599609013	0.7451337370350611	2.3074452872247044	0.21788814599609013	0.21788814599609013	1.2210717074509083	3.024132702974852	1.0052452821719735	0.3623076604346243	1.6561410939966072	2.501944324560525	4.481937978564802	1.4817168398956553	0.0	0.0	1.2538211315182524	0.3623076604346243	0.0	0.6291732136947752	0.3623076604346243	0.0	1.3766458085230844	4.420293537769105	0.3623076604346243	0.0	0.0	0.3623076604346243	0.0	0.3623076604346243	0.21788814599609013	0.0	0.0	0.47050003904312904	1.1667930311295174	0.8365663580116813	0.0	0.3623076604346243	0.0	0.0	0.47050003904312904	1.7659307049671944	1.3262872648711497	0.0	0.47050003904312904
SRR5865089	0.7612688237537618	0.4133688356311117	0.8669750369005639	3.08096608836715	3.039494793149033	0.0	0.4133688356311117	0.0	3.140343840030211	4.300797530396002	2.5718908915021452	0.4133688356311117	0.0	0.0	0.0	0.0	1.3359662272719883	2.525027318790424	1.083964034003148	1.2670433342977272	0.7612688237537618	1.3028706133665213	5.122095343555767	0.8669750369005639	3.4776562321169338	2.091532324753137	0.7612688237537618	0.0	2.3851460298786122	2.7876790562817693	0.4133688356311117	2.068557164602856	1.8701635715411828	3.004713176175509	1.366717381204876	1.6428711496840873	2.4678090029758026	1.687639158448987	4.43642227620815	1.5929523176314064	0.6212618759908468	0.0	1.9696203990016332	0.7612688237537618	0.6212618759908468	1.6583122892516025	2.593553364782998	0.0	1.938931037071764	3.711736681788946	0.6212618759908468	0.0	1.1374584192755337	0.8669750369005639	0.4133688356311117	1.083964034003148	0.4133688356311117	0.4133688356311117	0.0	1.5365414118754108	1.3954343733311456	1.7282205874002041	0.4133688356311117	0.0	0.7612688237537618	0.0	1.083964034003148	2.4411313149218965	1.5749507079898746	0.0	0.0
SRR5865090	0.6930449578776852	0.0	0.6930449578776852	2.0353555280511455	3.2283661929579197	0.363752873765102	0.0	0.363752873765102	3.6309721029713398	5.093772286127539	3.0896127687393986	0.0	0.0	0.363752873765102	0.0	0.0	0.7953932047275143	2.432992372945849	0.5588883773094597	1.0075449485913914	0.0	0.5588883773094597	4.616584632923135	1.0075449485913914	2.6113441749468707	1.8315384976935458	0.8781624727434942	0.363752873765102	0.6930449578776852	3.021023667141686	0.363752873765102	0.0	1.4552369221232122	2.177321309712536	0.9476541068036098	1.1494499148942001	2.1540005791299035	3.0166630412299034	3.6629212144024885	0.0	0.0	0.0	2.5780611395459907	0.9476541068036098	0.0	1.1070995426408519	3.2935423239437003	0.0	2.5219478782295126	4.079119371582099	1.286692044264044	0.0	0.0	0.363752873765102	0.363752873765102	0.5588883773094597	0.0	0.363752873765102	0.0	1.3418694423678568	0.6930449578776852	1.1880349383000228	0.363752873765102	0.363752873765102	0.5588883773094597	0.0	0.6930449578776852	1.1070995426408519	2.8830116237519094	0.0	0.363752873765102
SRR5865091	0.6745999672391837	0.0	0.4569090441369391	1.9381422862336646	2.6078799568868467	0.0	0.0	0.0	3.1070113124683867	5.02278434649048	3.698569358029091	0.9270783075859532	0.0	0.0	0.0	0.0	1.085699666666259	2.5340703034242273	0.0	0.6745999672391837	0.0	0.0	4.68782822113764	0.0	1.3324255309440574	1.7691625151123178	0.4569090441369391	0.0	0.0	2.6828696529227662	0.4569090441369391	0.0	1.5828762053103773	2.0451316611431105	1.201632656199276	0.8189338191052494	2.3860799200140193	2.8575382408690033	3.9269762923171925	0.4569090441369391	0.0	0.4569090441369391	2.408765907005719	0.8189338191052494	0.0	0.4569090441369391	0.6745999672391837	0.0	1.6420913819955814	4.320902779746048	0.0	0.0	0.8189338191052494	0.4569090441369391	0.0	0.6745999672391837	0.0	0.4569090441369391	0.4569090441369391	1.085699666666259	0.4569090441369391	1.3324255309440574	0.0	0.8189338191052494	0.6745999672391837	0.0	0.0	1.4328105197870935	3.5312621011528385	0.0	0.4569090441369391
SRR5865092	0.668036159222699	0.557700382761543	0.8915472676919509	2.785720434083194	2.0888475576627847	0.6163628420005971	0.18250630347481867	0.18250630347481867	3.5391179564737025	4.998411135782728	3.4110412675427004	1.0383857996109889	0.4094197246185284	0.18250630347481867	0.0	0.18250630347481867	2.0379063242989597	2.5865318837309195	0.6163628420005971	0.8614062384874644	0.4094197246185284	0.31061737451870347	4.72021138927359	0.7559427415007265	2.432195772536563	1.9052172990683196	0.31061737451870347	0.0	0.8915472676919509	2.332744789097357	0.31061737451870347	0.0	1.8145506372506015	1.078048642910483	1.2483234878932903	1.6669104170791942	2.0252508245946235	2.703774686426927	4.209340199779319	0.557700382761543	0.0	0.0	2.1787070615217656	0.668036159222699	0.48985796340825805	0.18250630347481867	0.668036159222699	0.0	1.6520042986372272	4.145000232010797	0.48985796340825805	0.18250630347481867	1.2219261386138087	0.8614062384874644	0.18250630347481867	1.179053823826063	0.0	0.557700382761543	0.4094197246185284	1.2219261386138087	1.340302284125777	1.6570300660082022	0.0	0.4094197246185284	0.18250630347481867	0.18250630347481867	0.18250630347481867	1.0586698504097998	3.6868833707229705	0.0	0.0
SRR5865093	0.7599476559960954	0.0	1.0013893039991189	2.202211427523732	1.6341778649068301	0.2337715295605373	0.16890112073994823	0.0	3.3837162664335696	5.014081246627587	3.04356800075386	1.3769014274325706	0.0	0.0	0.0	0.3401319580034021	1.2692492911738533	2.4091071617116007	0.4968145082375761	0.6815093934762367	0.0	0.0	4.654898078483376	0.2337715295605373	1.60952444599904	1.6483249595167053	0.09261023035095568	0.0	0.42550113364354547	2.40139307717995	0.2337715295605373	0.0	1.155651057004112	2.1996116605636846	1.101973073336478	0.5285121463205634	1.880075048366316	3.430853021843644	3.798447808147075	0.09261023035095568	0.09261023035095568	0.09261023035095568	1.085333711662299	0.6117136246531123	0.0	0.16890112073994823	0.2901996500949554	0.16890112073994823	1.2692492911738533	4.26103659607827	0.5857114779011318	0.0	0.4968145082375761	0.5580528215116021	0.636246520048242	0.6594673613122456	0.2901996500949554	0.0	0.16890112073994823	0.9466298111767116	1.085333711662299	0.6117136246531123	0.4968145082375761	0.3401319580034021	0.09261023035095568	0.0	0.09261023035095568	1.0013893039991189	4.196218271365671	0.0	0.2337715295605373
SRR5865094	0.8403915724236616	0.0	1.198969657509143	2.25579731180978	1.7904726392713881	0.39465084452289456	0.0	0.39465084452289456	3.176494200356016	5.064471820080263	3.7831329241976586	0.39465084452289456	0.0	0.0	0.0	0.0	1.198969657509143	2.3030957294200802	0.39465084452289456	0.0	0.39465084452289456	0.0	4.484181609183973	0.0	1.306527709993737	1.6848130768991805	0.0	0.0	0.7358712623861781	2.6310048077509527	0.7358712623861781	0.0	1.506557643996975	2.5998229083660758	1.1562534065511036	0.0	2.1375587266514575	3.904728890451982	3.231548134175379	0.0	0.0	0.0	2.420222104688312	0.8403915724236616	0.0	0.7358712623861781	1.2735487356947992	0.0	1.6848130768991805	4.480622957415814	0.39465084452289456	0.39465084452289456	0.7358712623861781	0.39465084452289456	0.0	0.39465084452289456	0.0	0.0	0.0	1.1088727273116854	0.8403915724236616	0.7358712623861781	0.0	0.0	0.0	0.0	0.9245732575219159	0.9245732575219159	2.151394579815959	0.0	0.0
SRR5865095	0.7003708019158936	0.0	0.36897781582385797	1.7575945016471493	2.38135063941286	0.36897781582385797	0.0	0.0	2.814883620846958	5.19958105641654	2.167081620575753	0.0	0.0	0.36897781582385797	0.0	0.0	1.1966153850939703	2.138458108965494	0.8031067449918563	0.36897781582385797	0.0	0.36897781582385797	4.436143462608383	0.0	1.1155592567452082	1.7870514906363746	0.0	0.0	0.8031067449918563	1.399620424397594	0.5655450693226587	0.0	1.5374153823543069	1.323886399391216	0.7003708019158936	0.0	2.4586161007331535	3.767741230814707	2.6641895035013343	0.0	0.0	0.0	1.1155592567452082	0.5655450693226587	0.0	0.8031067449918563	2.116792392284325	0.0	1.4836128401048159	3.3175099385481284	0.0	0.36897781582385797	0.8031067449918563	0.36897781582385797	0.0	0.7003708019158936	0.0	0.9557986726589401	0.0	1.8320992602346018	0.5655450693226587	0.36897781582385797	0.0	0.36897781582385797	0.36897781582385797	0.0	0.36897781582385797	0.5655450693226587	2.049658201461506	0.0	0.0
SRR5865096	1.0084924854455153	0.0	0.6091485449631349	2.5239451617748623	2.9514233214140835	0.6091485449631349	0.3057685301628791	0.0	3.544843925310891	4.998229955088673	3.0488315286318306	0.7860203263710327	0.0	0.0	0.0	0.0	1.5142844188809508	2.5926003526167274	0.9113487987462949	0.6091485449631349	0.0	0.7065270396946972	4.771706604706292	1.389248477320244	2.5845889703072715	1.8666288969137894	0.48342788070690984	0.3057685301628791	0.7860203263710327	3.026450298411376	0.3057685301628791	0.0	2.01793467168513	2.182549609179213	1.3707481641959853	1.1548874229076347	2.199697461718434	3.2127250023662826	4.105604962455549	0.48342788070690984	0.0	0.48342788070690984	2.2835341736603207	0.6091485449631349	0.48342788070690984	0.6091485449631349	2.7773076287772693	0.0	2.329527594550998	4.014734240686441	0.6091485449631349	0.0	1.1548874229076347	0.3057685301628791	0.48342788070690984	1.049970111692257	0.48342788070690984	0.7065270396946972	0.0	1.1848951139728887	0.962631155432774	1.2876884920490481	0.0	0.3057685301628791	0.3057685301628791	0.0	0.48342788070690984	0.48342788070690984	3.517009067132628	0.0	0.3057685301628791
SRR5865097	0.7998636277789091	0.8827800657910413	1.0650261310284854	3.076961191026958	2.320816961667717	0.36677736943374584	0.0	1.112004184541959	3.5217759494652108	4.922045433177553	2.906565146755161	0.0	0.0	0.0	0.36677736943374584	0.36677736943374584	0.9523753173210932	2.442471631457885	0.6972898930926711	0.6972898930926711	0.0	0.9523753173210932	4.765339232697914	0.36677736943374584	3.2578918404788846	1.8018440370943398	0.36677736943374584	0.0	1.7638517429706626	3.481676957413861	0.5627443254462037	0.0	2.056090130326292	3.0686770957481624	1.5815303711512168	1.8018440370943398	2.4145474205807083	3.057211601879655	4.334698771737455	0.36677736943374584	0.36677736943374584	0.0	1.7538106492160517	0.36677736943374584	0.5627443254462037	1.34694669073988	3.6140246295687013	0.0	1.7638517429706626	4.161408215952	0.5627443254462037	0.0	1.2612551492173796	0.7998636277789091	0.0	1.012343065112952	0.36677736943374584	0.5627443254462037	0.36677736943374584	1.6761578109134416	1.3202184240620727	1.8367784583952773	0.0	0.0	0.36677736943374584	0.0	1.0650261310284854	1.4798884121883458	2.035344664286445	0.0	0.36677736943374584
SRR5865098	0.7002616437307111	0.7002616437307111	1.0684226357481126	2.9614482588065254	2.4664952248981766	0.0	0.3688997766830858	0.0	3.4769455524052897	4.894618853286929	2.993871191104306	0.5654458066801287	0.0	0.0	0.0	0.0	1.5372829963441705	2.340726616694887	0.5654458066801287	0.5654458066801287	0.3688997766830858	1.157848744030543	4.787984343052205	0.8029918603530168	2.700291103961767	1.7258594230694613	0.3688997766830858	0.0	1.0156984621893743	2.6968004136172885	0.5654458066801287	0.0	1.9377737991577604	2.677694199004987	1.157848744030543	1.7147932124670069	2.112191172002723	3.184122648575757	4.219790360580434	0.0	0.0	0.0	2.0985110750831883	0.5654458066801287	0.0	1.4639563940881477	1.7366506491032214	0.0	1.6282583604250933	4.399246884168646	0.0	0.0	1.1154333649365529	0.8029918603530168	0.3688997766830858	1.0156984621893743	0.5654458066801287	0.0	0.0	1.3994895156073817	0.5654458066801287	1.8880837530829346	0.0	0.0	0.3688997766830858	0.0	0.5654458066801287	1.3504953595946048	3.7320459814580778	0.0	0.3688997766830858
SRR5865099	0.7550922463237391	0.0	1.130525691439484	3.2129938234373276	2.6067224779647873	0.40879027187981637	0.0	0.40879027187981637	3.3751959763509594	4.564829692992564	3.4085107701903636	0.40879027187981637	0.0	0.0	0.40879027187981637	0.6155809870575236	0.7550922463237391	2.598244520767951	0.7550922463237391	1.0161754046764404	0.40879027187981637	1.0771032983112816	5.062005031793612	0.40879027187981637	3.004689659827446	2.1059286706864775	0.40879027187981637	0.0	2.426107364363297	3.182871394260435	3.3540873637821353	1.1780905752301578	1.6195565412562756	2.6467943082594383	1.3882555680331699	0.6155809870575236	4.09926388492814	1.8437485141035868	3.7658106060152887	0.40879027187981637	0.0	0.0	2.1746654798831413	0.7550922463237391	0.6155809870575236	2.7570806366878546	2.4484296072510547	0.0	1.7077733859865398	4.010576122857245	0.7550922463237391	0.40879027187981637	0.860516696172924	0.860516696172924	0.0	0.0	0.0	0.0	0.0	1.7336013538485235	1.4405183615446941	1.1780905752301578	0.0	0.0	0.0	0.0	0.40879027187981637	1.5676691611897	3.0066998526649327	0.0	0.0
SRR5865100	0.6252190653991987	0.0	1.0276462961472823	2.5383762917896555	3.680281142445514	0.6252190653991987	0.0	0.0	2.626033420009226	4.926975452539706	3.2653653053645564	0.9565397134325642	0.0	0.0	0.0	0.0	1.3409218220534	2.4799856094320276	0.0	0.6252190653991987	0.0	0.7655671592081392	4.832197244455774	0.0	3.0344740962510337	1.9110367193068178	0.8714669966294688	0.0	0.9565397134325642	3.0427877814972857	0.6252190653991987	0.0	1.8464020200036564	2.322717463375745	1.142275893717583	1.5210193793182725	2.4284339851804755	2.769734964925694	4.024706318902613	0.0	0.0	0.0	2.335817242426217	0.4165650132853224	0.4165650132853224	0.9565397134325642	3.176874232749071	0.0	1.427368292008142	4.141637087589119	0.6252190653991987	0.4165650132853224	1.1899369287393877	0.4165650132853224	0.0	1.1899369287393877	0.4165650132853224	0.0	0.0	1.271957938490985	0.4165650132853224	1.4994311094278752	0.0	0.4165650132853224	0.0	0.0	1.0276462961472823	1.5800071527612625	3.7863294829939735	0.0	0.0
SRR5865101	0.5648481923046229	1.2311951734178803	0.995860237333801	2.491372980470494	3.162925056650119	0.6591602811759161	0.4442050901041785	0.0	3.633508590348521	4.680472027463381	2.8981134196684337	0.0	0.0	0.0	0.0	0.2765796982451654	0.0	2.1083734649301356	1.033248572534082	0.995860237333801	0.0	1.6135573863634507	5.073087275604632	1.3320707096776192	3.328786777248355	1.9501739564941194	0.7366009037480683	0.0	2.309708916418446	2.5430625868970043	0.4442050901041785	2.5822220675739285	1.4564557233945246	3.2354502525167064	1.3497109284044748	0.4442050901041785	2.4254900602419505	3.172908534932712	3.728306848559934	0.8023001057841163	0.0	0.0	1.8745548118190694	0.995860237333801	0.0	3.310824568197173	3.2322902935458724	0.0	1.9915181570377873	3.8078238673880835	0.2765796982451654	0.4442050901041785	1.157084782914607	1.7064509407191215	0.0	0.5648481923046229	0.4442050901041785	0.0	0.2765796982451654	1.563724569086678	0.9097755304534023	1.5530331634737504	0.0	0.8023001057841163	0.5648481923046229	0.0	0.0	2.2741757694293616	1.7699925359898918	0.0	0.2765796982451654
SRR5865102	0.5408391230841575	0.0	0.8564380248363248	2.2188660941349987	2.5053611107971263	0.34967321240461796	0.0	0.0	4.202528142209646	5.101871096296078	3.762518030636713	0.0	0.0	0.0	0.0	0.0	0.0	2.4383607272722982	0.5408391230841575	0.8564380248363248	0.0	0.34967321240461796	4.606170286937725	0.0	2.6093256527938355	1.581051677417595	0.0	0.0	0.8564380248363248	2.100166311416179	0.673123401203534	0.0	1.1261435012293668	2.361448075405174	1.0372789665500042	0.0	1.83122976146958	1.2628904127351843	3.222333027780636	0.673123401203534	0.0	0.5408391230841575	2.311989255530575	0.34967321240461796	0.0	0.9254267566604156	0.7743818338627619	0.0	1.5519016550967173	3.583437321961603	0.0	0.0	0.7743818338627619	0.5408391230841575	0.0	1.0372789665500042	0.34967321240461796	0.0	0.0	0.984943884411928	0.673123401203534	0.0	0.34967321240461796	0.5408391230841575	0.0	0.0	0.0	1.762706410891666	1.646367482558945	0.34967321240461796	0.0
SRR5865103	0.5075341834690772	0.0	0.8158459091613064	2.290126763235729	2.446087698691786	0.3240370180534046	0.883823050458135	0.0	2.4808628188414508	4.822738950187819	2.909309164546095	1.5999733718404943	0.0	0.0	0.0	0.0	1.4746387694207912	2.4356181385766833	0.6361290463293622	0.7352180516709445	0.0	0.9425861601598261	4.803593402398938	1.5877049982035998	2.6882121157101873	1.9307932056987587	0.0	0.0	1.365041439642113	3.7715755212426454	0.3240370180534046	2.0356472930209155	1.7764601361986503	1.7764601361986503	0.9425861601598261	0.5075341834690772	2.3324383043771504	3.465126000641028	3.3764661661924293	0.7352180516709445	0.0	0.0	2.461333499109709	0.8158459091613064	0.0	1.2180970634271753	3.115227388897842	0.0	1.4904896109596826	4.107810455506439	0.3240370180534046	0.0	0.8158459091613064	1.1879295149290714	0.8158459091613064	1.0823572864479278	0.3240370180534046	0.3240370180534046	0.3240370180534046	1.667089707849254	1.2727910518267573	1.0823572864479278	0.0	0.8158459091613064	0.0	0.3240370180534046	0.8158459091613064	2.5203849394211435	4.566542171196443	0.0	0.0
SRR5865104	0.8549699041906916	0.0	0.8549699041906916	3.513563897767912	2.0810670297231693	0.5396249132414684	0.0	0.0	3.5323423604654103	4.744340879908394	2.6804159971166253	1.3413788971592857	0.0	0.0	0.0	0.0	1.9872667733091662	2.4386145516736772	0.7729631578836761	1.124565376828103	0.0	0.3487306852333411	4.91222841815009	0.9239237125990614	2.7095733870524836	1.998150339164026	0.5396249132414684	0.3487306852333411	0.9239237125990614	2.612875232108566	0.5396249132414684	0.0	1.8817465609279895	1.8374010218024852	0.9834148602214047	1.5932618548674333	2.094187178803712	1.860139557566783	4.215891625611367	0.6717801252778292	0.0	0.0	2.217170472321757	0.7729631578836761	0.7729631578836761	1.0357298601206673	0.3487306852333411	0.0	1.6796379754791104	4.160892494648948	0.0	0.0	1.0357298601206673	0.9834148602214047	0.0	1.3875956013306034	0.7729631578836761	0.7729631578836761	0.0	1.124565376828103	1.534902247199392	1.579390577427784	0.0	0.6717801252778292	0.3487306852333411	0.0	0.3487306852333411	1.5024911562936136	4.266675757667685	0.0	0.0
SRR5865105	0.5982881423569063	0.0	0.39492515472959633	2.832559354275913	2.566685965806321	0.0	0.5982881423569063	0.0	2.4691968160246054	5.05193511173654	3.1327959050304677	0.39492515472959633	0.0	0.0	0.0	0.0	0.7362463151987783	2.4132841789392514	0.9954698342193152	0.9249780424308349	0.0	0.8407846713239591	4.415991520881489	1.3931061450338629	2.3742902217236295	1.8211139576063005	0.39492515472959633	0.0	1.6285498011339523	2.846534765136576	0.5982881423569063	1.1994000306032107	1.3069644542740795	2.4303486492472883	1.4423024668712578	0.0	2.847450661489423	1.884330615353762	4.481507538191462	0.5982881423569063	0.7362463151987783	0.0	1.3662469262738621	0.5982881423569063	0.0	1.5265914376119367	1.5453345802573644	0.0	2.0884260892474575	4.331423520368127	1.8401339551111686	0.0	1.056101671362929	0.9249780424308349	0.0	0.9249780424308349	0.5982881423569063	0.0	0.0	0.9249780424308349	1.3376164348575814	0.39492515472959633	0.39492515472959633	0.0	0.8407846713239591	0.0	0.39492515472959633	1.6578314960914566	1.5633021680944805	0.0	0.7362463151987783
SRR5865106	0.39619915626716684	0.241795295145311	0.5998828332982284	3.2896844890507295	1.8375565607236541	0.6744015614361965	0.0	0.241795295145311	3.581963554250761	4.961620694464032	3.5247254563253234	0.241795295145311	0.241795295145311	0.0	0.0	0.0	0.5098740646817729	2.103478417050752	0.7379870657320544	0.5098740646817729	0.0	0.5098740646817729	4.598845209604356	0.241795295145311	3.231297201967209	1.5653751924878256	0.241795295145311	0.0	0.5098740646817729	2.4419303568014152	0.9268564277880429	0.0	1.3819266249709226	2.811346757098233	0.6744015614361965	1.395151285441289	4.12433742710581	2.209300178227724	3.7124090235064893	0.0	0.0	0.0	1.9416104869000768	0.39619915626716684	0.0	0.39619915626716684	0.7934408653877794	0.0	1.3245907819625273	4.515315800202948	0.5998828332982284	0.0	0.9268564277880429	0.5098740646817729	0.0	0.9635514493546792	2.781360063543842	0.0	0.0	1.5564831090659148	0.5998828332982284	1.395151285441289	0.39619915626716684	0.241795295145311	0.0	0.0	0.5998828332982284	1.2760016879515423	2.79141310756835	0.0	0.0
SRR5865107	0.4740714647718973	0.365363993054461	0.4740714647718973	3.2358859363253507	1.8548194119351014	0.4740714647718973	0.2200214468679362	0.0	3.457567167135323	4.9509880012948235	3.3385652390297755	0.4740714647718973	0.0	0.0	0.0	0.0	0.8411729332815502	1.9248903685266041	0.4740714647718973	0.4740714647718973	0.0	0.5609433219218669	4.662275265215136	0.0	3.1544860805885264	1.4961650569742047	0.7977764076348479	0.0	0.7977764076348479	2.5340880753653496	2.307193579713035	0.0	1.6551174303127172	2.8549621808827346	0.9167884905528406	1.1097148397983734	4.232147863376724	2.433712619651968	3.9672036754825113	0.0	0.0	0.2200214468679362	2.2913739910045194	0.365363993054461	0.365363993054461	1.1718155310367457	1.6915750085248042	0.0	1.0868710967997965	4.379286637130192	0.2200214468679362	0.0	0.365363993054461	0.365363993054461	0.0	0.4740714647718973	0.0	0.0	0.0	1.531267380238246	0.7977764076348479	1.1097148397983734	0.2200214468679362	0.6333012024473437	0.0	0.0	0.4740714647718973	1.3818081396425015	2.318347253365918	0.0	0.0
SRR5865108	0.7498461887471122	0.2842692589427778	1.4583134342465223	1.852758135748335	1.970479097080835	0.4546267130147563	0.2842692589427778	0.0	3.122379582758211	5.075455304222359	3.724799366564584	0.7498461887471122	0.0	0.0	0.0	0.0	0.5766699071103405	2.5197880139787916	0.9693487869683445	0.6718332825474018	0.2842692589427778	0.2842692589427778	4.537026116049987	0.0	1.6386597701295054	1.56875411886364	0.0	0.0	0.5766699071103405	2.4253216227594416	0.0	0.2842692589427778	1.223050120084968	1.610066105937107	0.9239832028645477	0.8733200666830752	1.805170010171935	4.197888550138986	3.692213464655195	0.2842692589427778	0.0	0.2842692589427778	1.4720659483025837	0.8733200666830752	0.0	0.4546267130147563	0.4546267130147563	0.0	1.7725411252300183	4.093139885765813	0.0	0.0	0.5766699071103405	0.4546267130147563	0.0	0.4546267130147563	1.5230952389364132	0.2842692589427778	0.0	1.365166367826701	0.5766699071103405	0.7498461887471122	0.0	0.4546267130147563	0.2842692589427778	0.0	0.0	1.5465244372436089	3.247084926197127	0.0	0.2842692589427778
SRR5865109	0.5838481483079936	0.0	1.0914180621391816	1.9886251917775293	1.7280372767204466	0.3834321430746913	0.0	0.0	2.976869799040042	5.1064596249844545	3.580208008042224	0.5838481483079936	0.0	0.0	0.0	0.0	0.7204567203378595	2.4498444624965754	0.7204567203378595	0.824221023377575	0.0	0.0	4.348604046213866	0.0	1.975795290441654	1.4235993844376211	0.0	0.0	0.5838481483079936	2.518441290781847	0.0	0.5838481483079936	2.1233991313450615	2.4814503066862543	1.0384237783185124	0.5838481483079936	1.7043675532084506	4.236165039799775	3.40465915861721	0.0	0.0	0.3834321430746913	1.5616574749642602	0.7204567203378595	0.0	0.0	0.7204567203378595	0.0	1.3191085038644619	4.299611260380705	0.0	0.0	0.824221023377575	0.3834321430746913	0.0	0.5838481483079936	0.3834321430746913	0.0	0.0	1.0384237783185124	0.9079124252925738	0.0	0.0	0.0	0.0	0.0	0.0	1.3744889454986386	1.7612858483122182	0.0	0.3834321430746913
