Acetanaerobacterium	Acetitomaculum	Acidaminococcus	Actinomyces	Adlercreutzia	Aeromonas	Agathobacter	Akkermansia	Alistipes	Allisonella	Allobaculum	Alloprevotella	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerostipes	Anaerotruncus	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG-352	CAG-56	Campylobacter	Candidatus_Soleaferrea	Candidatus_Stoquefichus	Caproiciproducens	Catabacter	Catenibacterium	CHKCI002	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Collinsella	Coprobacillus	Coprobacter	Coprococcus_1	Coprococcus_2	Coprococcus_3	Coriobacteriaceae_UCG-003	Corynebacterium	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dorea	DTU089	Eggerthella	Eisenbergiella	Enorma	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridium	Erysipelotrichaceae_UCG-003	Escherichia/Shigella	Eubacterium	F0332	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Finegoldia	Flavonifractor	Fournierella	Fusicatenibacter	Fusobacterium	Gardnerella	GCA-900066225	GCA-900066755	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia-Obesumbacterium	Harryflintia	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Intestinibacter	Intestinimonas	Klebsiella	Kluyvera	Kosakonia	Lachnoclostridium	Lachnoclostridium_5	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-008	Lachnospiraceae_UCG-010	Lactobacillus	Lactococcus	Lactonifactor	Lawsonella	Leuconostoc	Libanicoccus	Marvinbryantia	Megamonas	Megasphaera	Merdibacter	Mitsuokella	Negativibacillus	Odoribacter	Olsenella	Oscillibacter	Oscillospira	Oxalobacter	Paeniclostridium	Parabacteroides	Paraeggerthella	Paraprevotella	Parasutterella	Parvibacter	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Prevotella_6	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Pseudocitrobacter	Pseudomonas	Ralstonia	Raoultella	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminiclostridium_1	Ruminiclostridium_5	Ruminiclostridium_6	Ruminiclostridium_9	Ruminococcaceae_NK4A214_group	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-003	Ruminococcaceae_UCG-004	Ruminococcaceae_UCG-005	Ruminococcaceae_UCG-008	Ruminococcaceae_UCG-009	Ruminococcaceae_UCG-010	Ruminococcaceae_UCG-011	Ruminococcaceae_UCG-013	Ruminococcaceae_UCG-014	Ruminococcus_1	Ruminococcus_2	Salmonella	Sanguibacteroides	Sarcina	Scardovia	Sellimonas	Senegalimassilia	Slackia	Solobacterium	Staphylococcus	Streptococcus	Subdoligranulum	Succiniclasticum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	Tyzzerella_3	Tyzzerella_4	UBA1819	UC5-1-2E3	Varibaculum	Veillonella	others	Alias	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	ENA_CHECKLIST	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	Experiment	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	sample_description	Sample.Name	sample_name	SRA_accession	SRA.Study	title	time	ID	prepost
ERR1624538	0.503953986794558	0	0	0.879302317961442	0.989663304889325	0	2.469263351455	0	2.80151424043695	0	0	2.55008000291425	0	0	0.632133181275158	0	0.73097592649187	1.91420766400885	0	0	3.46091239608224	2.89329710377439	1.55701603565564	1.6515105574776	2.55805105973416	1.18306470163165	0	2.27998337284497	0	1.33878303699137	0	0	0	0	0	0	0	0	2.30896112664937	0	2.60184099869659	0	2.42331071446604	0	0	1.26786599397066	0	1.41828134837523	0	0	0	0	2.83685906736877	0	2.45447954133303	0	0.503953986794558	0	0	0	0	0	1.03584577279929	2.12212404037004	0.989663304889325	0	0	2.98161671193602	0	2.53921911345615	0	0	0	0.879302317961442	0	1.85862134920068	0	0	0	0	0	0	0	0	0	0	1.07758585764616	0	0.879302317961442	0	0	2.0030276928079	0	0	0	0	0	0	0	1.43607350063479	1.18306470163165	2.38387273660503	0	1.43607350063479	0	0	0	0	3.2171632897646	0	0	0	0	0	1.33878303699137	0	0	0	0	1.03584577279929	1.48545447160736	0	1.43607350063479	0	0	0	2.81990643277772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55673266867011	0	0	0	0	0	0	0	2.14656577915829	2.37393024318781	0	0	0	1.97370955059945	1.36006294978023	0	0.73097592649187	2.42331071446604	1.48545447160736	1.41828134837523	1.98861597411394	0	0	0.811440898713577	0	1.72010299613173	2.31129087899761	2.4286633510113	2.28247341839258	0	0	0	0	0	0	0	0.811440898713577	0	1.6068282774945	3.03874453842495	0	0	1.77932510053142	2.23253357982396	2.60657562612767	1.07758585764616	0	0	0.879302317961442	0	0	0	3.11443651117289	02bdcf10-1cde-11e6-9a08-68b599768938	WGS	500	9114000	PRJEB14082	SAMEA4008095	5685375	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694903	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:15Z	public	Illumina MiSeq	16634273	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008095	ERS1179205	ERS1179205	ERP015690	P8_Pre	Pre	P8	0
ERR1624540	0	0	0	1.007383380437	0	0	2.98613964008098	0	0.747080016476246	0.517573991546807	0	2.24367730065306	0	0	0	0	0	1.5891928983261	0	0	2.08000925601974	0.896448858301267	2.92674079746421	1.13388238355563	3.08827439405542	1.73943261348359	0	0	0	0	0	0	0	0	0	3.38029876904965	0	0	1.77428384524626	0	1.53461682346553	0	3.10967894062714	0	0	1.13388238355563	1.69152507235897	1.78257654803237	2.55886008622789	0	0	1.48865295348934	0	0	3.14743938651044	0	0	0	0	0	1.66001955549227	0	0	0.95544861763016	0.647314323235175	0	0	2.83010656454742	0	0.95544861763016	1.43724231878122	0	0	0	0	2.19882551258464	0	0	0	0	0	0	1.20149614667619	0.95544861763016	0	0	3.13667006615532	0	1.56276159240312	0	0	1.09566885104937	0	0	0	0	1.41865787086459	0	1.83657431476784	0	1.96714822210459	1.74841110346086	0	0	0	0	0	0	1.23172587290591	0	0	0	0	1.78257654803237	1.43724231878122	0	1.74841110346086	0	1.50452093886555	1.39924246097224	0	1.72089882441325	0	0	0.828154670536395	0	1.67077735231284	0	1.73943261348359	0	0	0	0	0	0	0	1.89104096411354	0	0	0	0	0.647314323235175	1.93366958944489	0	0	0	0.647314323235175	0	1.23172587290591	2.11576656535927	2.18278294119078	0	0	0	1.6018288140335	0	0	0	0.95544861763016	0	1.007383380437	0	0	0	0	0	2.26852104308359	1.0537656504209	1.007383380437	0	0	0	0	0	0	2.24082707050314	1.8065449073515	0	0	3.18119466923871	2.55332534614342	0	0	0	0	0	0	0	0	0	0	0	1.16900375666287	3.31338213163366	02d77190-1cde-11e6-9a08-68b599768938	WGS	500	9127000	PRJEB14082	SAMEA4008097	5706795	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,ncbi,s3,gs	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694905	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:16Z	public	Illumina MiSeq	16634275	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008097	ERS1179207	ERS1179207	ERP015690	P16_Pre	Pre	P16	0
ERR1624541	0	0	0	1.00300944782227	1.40114934681047	0	2.87021583749665	0	1.90639091078698	0	0	0	0	0	0	0.479352475542031	0	2.47462300912358	0	0	2.79362231463039	1.40114934681047	3.17183777180528	0.780938489897193	3.267213410545	1.91711579143256	0	0	0	2.04470496120163	0	0	0	0	0	2.85764393208397	0	0	0	0	2.21816609167427	0	3.13367384928583	0	0	0	0	0	0	0	0	0	0	1.00300944782227	3.03191068222362	0	0.701646097045534	0	0	0	0	0	1.4181878102924	0.847964652690268	0	0	0	3.02617999899557	0	1.0444324253065	1.53472352039392	0	0	1.4181878102924	0	2.70834393904911	0	0	0	0	0	0	0	0.479352475542031	0	0	2.22080631089563	0	0	0	0	2.19644580074373	0	1.58303851089329	0	0	1.7275555874578	1.45038164384049	0	1.11702969190818	1.4181878102924	0	0	0	0	0	0	0	0	1.00300944782227	0	0	0	0	1.62651255143422	3.03434372831214	2.86006680657396	0	0	1.0444324253065	0.479352475542031	0	0.780938489897193	0	0	0	2.14319750460024	0	0	0	0	0	0	0	0	0	2.45203701747094	0	0	0	0	0	0	0	0	0	0	0	0	2.32138987366683	2.34575009273518	0	0.701646097045534	0	1.93780227913039	0	0	0	0	0	0	0	0	0	0	0	1.9764349768863	0	0	2.53989131030814	0	0	0	0	0	1.36492558882341	1.80947049129058	0	0	1.61604518376501	3.22631700449441	0	0	1.40114934681047	0.906016120021351	0.906016120021351	0	0	0	0	0	0	0	3.04905360914035	02df60d0-1cde-11e6-9a08-68b599768938	WGS	500	10117500	PRJEB14082	SAMEA4008098	6356860	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694906	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:17Z	public	Illumina MiSeq	16634276	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008098	ERS1179208	ERS1179208	ERP015690	P17_Pre	Pre	P17	0
ERR1624543	0	0	0	0	1.09761067388808	0	2.07091611409132	0	2.49528472526863	0	0	2.34971167562487	0	0	0.519044847347594	0	0	2.50163568853566	0	0	3.28022274397867	2.46890927214761	2.19564086716849	1.21378977362701	2.85539034147198	1.68678597729007	1.4206883517381	0	2.08758951494858	1.00928710505273	0	0	0	0	0	0	0	0	2.56325057808101	0	2.64677122502765	0	2.73742218390538	0	0.898292302825758	1.54148609225004	0	1.72611427666903	0	0	0	1.93960593206963	0.684850832694759	0	2.55403545235722	0	0	0	0	0.748813671123594	1.09761067388808	0	0	2.02932566293431	1.95467376471175	0	0	3.05277468231944	0	0	1.45710096308981	0.748813671123594	0	0	0	2.09300803681182	0	0	0	0.853947376422409	0.519044847347594	0	0	0.975346050534489	0	0.519044847347594	2.58977781251587	0.853947376422409	0	0	0	2.30746866827713	0	0	0	0	1.79009481664167	1.19290827963985	2.10626575166808	1.69359302011572	1.73233618320729	2.07933282509921	0	1.23371314747768	0	0	0	0	2.55682057883475	0	0	0	0	0	1.3053579238651	0	0	0	0	0.898292302825758	1.27101125211001	1.14786815368841	0	0	0.404153425853723	0	2.73864159569707	0	0	0	0	0	0	0	0	0	2.70313311095153	0	0	0	0	2.27151390661822	2.01020498537525	0	0	0	0	0	2.64677122502765	1.90366101286424	2.21436317097738	0	0	0	2.04162055740621	1.38094107227804	0	1.32156357486059	2.5493535123334	1.6281094457652	1.56933379279047	1.90366101286424	0	0.684850832694759	1.35226630852604	0	1.95467376471175	2.00363966441318	2.67375008938771	2.36437022060739	0	0	0	0	0	0	1.07011809180218	2.38271534697893	0	2.31237042586257	3.14023075824144	0	0	1.63589242159709	2.26612561445695	1.95095553298851	0	0	0	0	0	0	0.609812971665022	3.33117495232892	02f0ed00-1cde-11e6-9a08-68b599768938	WGS	500	13089500	PRJEB14082	SAMEA4008100	8174060	THE WELLCOME TRUST SANGER INSTITUTE	public	cram,contigs,sra	s3,ena,gs,ncbi	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694908	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:18Z	public	Illumina MiSeq	16634278	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008100	ERS1179210	ERS1179210	ERP015690	P19_Pre	Pre	P19	0
ERR1624544	0	0	0	0.871810655565733	0.587040791889215	0	2.20593431376605	1.36541784338681	2.67995223223555	0	0	0	0	0	0	0	0	2.85983948244005	0	0	3.11460659766874	1.6835561741416	2.57951873705394	1.01317888600225	2.62606185072313	1.52140443590911	1.29261515714784	0	0	1.42775047123243	0	0	0	0	0	0	0	0	2.61185565557661	0	2.48166537843244	0.723951997455117	2.18613593818271	1.01317888600225	0.587040791889215	1.30818481423916	2.10140826831821	1.7655244150539	0	0	0	2.08382275087749	2.69589970723238	0	2.20399460078432	0	0	0	0	0	0	0	0.660869352702541	2.46917871134207	1.93553231774096	0	0	2.93999318833994	0	0	1.53066546211447	0.911694508290679	0	0	0	2.5786991534135	0	0	0	0	0.723951997455117	0	0.587040791889215	1.16447644186178	0	0	2.68959081350832	0	0	0	0	2.13457724126714	0	0	0	0	1.54861531875391	0	1.89392193128504	1.42775047123243	1.83897984014652	2.12767976079015	0	0.385966489373633	0	0	0	0	1.60617114885981	1.87774471275451	0	0	0	0	0	0	0	0.911694508290679	0	0.723951997455117	1.24224785648474	0	0.498038106049793	0	1.01317888600225	0	2.32237310359307	0	1.60617114885981	0.981913610318073	0	0	0	0	0	0	0	0	0	0	0	1.76015583541153	2.16751129749474	0	0	0	0	0	2.9161429341049	1.5022680054166	2.33692873484964	0.827890203030726	0	0	1.52140443590911	1.04234371192019	0.827890203030726	1.60617114885981	2.34402760593845	1.14264430791726	1.39143390065571	1.61380438910724	0	0	0.948221692099884	0	1.7655244150539	2.47233419645907	2.59083340910582	2.39823669374351	0	0	1.48224933786995	0	0	1.67047336225254	1.04234371192019	0	0	3.60967874722084	2.41649233371814	1.16447644186178	0	1.22407132544132	1.53973311968711	2.13229023132539	0	1.25969410712608	0	0.587040791889215	0	0	1.25969410712608	3.06694479362496	02f84000-1cde-11e6-9a08-68b599768938	WGS	500	14121000	PRJEB14082	SAMEA4008101	8667852	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694909	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:18Z	public	Illumina MiSeq	16634279	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008101	ERS1179211	ERS1179211	ERP015690	P22_Pre	Pre	P22	0
ERR1624546	0	0	0	0.790408053680123	1.69257930602364	0	2.22140348152964	1.46900571400505	2.82711268049275	0	0	0	0	0	0.942386057271897	0.983155970343191	0	2.99397276564112	1.11618943940943	0	3.34696425805467	0	2.90170286585034	1.66107214378874	3.21244383979263	1.9000291198759	0	0	2.16888860589077	1.83399255522331	0	0.648148253595841	2.33021799064777	0	0	0	0	1.05474677936507	2.35405262455703	1.36941810828752	1.73592909915342	0	0.554594912316509	0	0	0	0	0	0	0	0	1.21788484724115	2.10327616920755	0	2.88641528595796	1.19460537359904	1.83944446796279	0	0	0	0	0	1.48153666424072	2.94202050923532	2.34568961809563	0	0	2.09733335566607	0	1.35312617386685	0.897388521809513	0.847184076990458	0	1.05474677936507	0	0.790408053680123	0.435193611528895	0	0	0	0	0.897388521809513	0	0	0	0.435193611528895	0	0.897388521809513	0	0	1.28105863902632	0	1.41491944169	0	0	0	1.91394106491438	0	0.897388521809513	0	1.19460537359904	1.36941810828752	0	0	0	0	0	0	0.435193611528895	0.435193611528895	0.942386057271897	0	0	0	0	0	0	0	0	1.08655379443247	1.02042487143461	0	1.30022731130431	1.48153666424072	0	0	2.2662246099643	0	0	0	0	0	0	0	0	0	0.554594912316509	0	0	0	0	0	0	0	0	0	0	0	0	1.61817377678341	2.08211050094456	0	0.790408053680123	0	1.9614474705887	1.76259760395416	0.554594912316509	1.60906112359176	1.05474677936507	0	1.79378337392217	1.51709601845175	0	0	1.52833029202897	0.897388521809513	1.89050057248908	2.19831693803979	1.99678816906001	2.92987356329618	0	0	0	0	0.648148253595841	0	0	0	0	2.21688331017278	2.76231211037994	0	0	1.11618943940943	0	0	1.14393132908219	1.38512090811466	0	1.42908548428916	0	0	0	3.63715408992512	0307d060-1cde-11e6-9a08-68b599768938	WGS	500	12057000	PRJEB14082	SAMEA4008103	7570386	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694911	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:19Z	public	Illumina MiSeq	16634281	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008103	ERS1179213	ERS1179213	ERP015690	P25_Pre	Pre	P25	0
ERR1624548	0	0	1.16097329401663	0	1.21910554910564	0	1.97483554470428	0	2.63292892951967	0	0	0	0	0	0	0	0	1.60662891479914	0	0	3.30331213966654	1.96518028625016	2.07273377224501	1.01439596752473	2.76490137251343	0	1.50682216092935	1.73994644141605	0	1.35767598240324	0	0	0	0	0	0	0	0	2.32124021200811	3.04492949634787	3.37294096620745	0	1.96518028625016	0	0	1.69688097632044	0	1.97483554470428	0	0	0	1.91886044227424	0	0	2.41384375409898	0.7914970615617	0	0	0	0	0.968463627155708	0	0.917092443407444	1.87308116838934	0	0	0	2.82008127775952	0	0	0.711789783544546	1.05593165927515	0	0	0	2.37383254092345	0	0	0	1.27036716875373	0	0	0	0	0	0	3.13289412648038	0	1.12870224465604	0	0	2.47980557047804	0	1.35767598240324	0	0	0	0	1.12870224465604	1.39552401758039	0	2.03700642922527	0	0	1.01439596752473	0	0	0	3.03548315320501	0	0	0	0	0	0.858819198605208	0	0	0.487830511328622	0	0	1.12870224465604	0	0	0	0	1.37701216867796	2.11621256648757	0	1.86700395251553	0	0	0	0	0	0	0	1.87308116838934	0	0	0	0	0	0	0	0	0	0	0	0	1.84180721773483	2.18904750014705	0	0	0	1.90786003114878	1.52062626649641	0	0.858819198605208	2.24118241510816	1.37701216867796	1.49256484535926	1.63884233540005	0	0	0.711789783544546	0	1.8150581004816	2.01144327304838	2.70077942697364	2.86042120414283	0	0	0	0	0	0	1.90225354227067	0	0	2.47681005139109	3.1449998690318	0	0	1.21910554910564	1.293894192069	2.62123260088528	0	0	0	1.27036716875373	0	0	0	2.87688148320419	03182410-1cde-11e6-9a08-68b599768938	WGS	500	10003000	PRJEB14082	SAMEA4008105	6204049	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694913	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:20Z	public	Illumina MiSeq	16634283	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008105	ERS1179215	ERS1179215	ERP015690	P28_Pre	Pre	P28	0
ERR1624551	0	0	0	1.0424690520483	0.450733156677514	0	2.54761098363091	0	2.27596499126362	0	0	0	0	0	0	0	0	3.0324442890397	0	0	3.33983898051396	2.21770244115115	3.46004096156518	1.40845120923207	3.03464307314369	1.80549063778135	0	0	0	1.59423826765145	0	0	0	0	0	0	0	0	1.98956849993357	0	1.35941307870322	0	2.96286247650749	0	0	1.49250741222826	0	1.91450152895946	0	0	0	0	0	0	2.60824584436902	0	0.572257725018245	0	0	0	0	0	0	2.74732036682746	0	0	0	3.15098975420577	0	0	1.00499697541823	1.26292252447332	0	1.26292252447332	0	2.69944024718049	0	0	0	0	0.744907762804446	0	0.963983767187921	0	0	0	0	0.744907762804446	0	0	0	2.07070734064315	0.572257725018245	0	0	0	1.56290311259378	1.0424690520483	1.78649431051533	1.98549429855525	1.81770839916418	1.95144692245171	0	1.00499697541823	0	0	0	0	0	0.744907762804446	0	0	0	0	1.21739789162995	0	0	0	0	0	1.50506123631794	0	1.21739789162995	0.744907762804446	0	0	2.11844612779282	0	0	0.810866317221718	0	0	0	0	0	0	2.30042761385688	0	0	0	0	0	2.49647206511173	0	0	0	0	0	0	1.35941307870322	2.5831407577512	0	0	0	1.47957987473558	0	0	0.918689631920745	1.79291918686886	1.46625568929259	1.40845120923207	0.918689631920745	0	0	0	0	2.08721025182783	2.52693169367179	0	1.50506123631794	0	0	0	0	0	1.92403668162127	0	0	0	2.12739500376392	2.99605947131013	0	0	1.13868198679408	0	0	0.744907762804446	0	0	1.10891804283078	0	0	0	3.14080452298683	03312a50-1cde-11e6-9a08-68b599768938	WGS	500	11121000	PRJEB14082	SAMEA4008108	7014862	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,s3,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694916	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:21Z	public	Illumina MiSeq	16634286	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008108	ERS1179218	ERS1179218	ERP015690	P35_Pre	Pre	P35	0
ERR1624557	0	0	0	0.814802835641865	1.36386316385505	0	1.44279816353772	0	1.89937265902091	0	0	2.41941842762585	0.575669290652598	0	0	0	0	1.95604757626447	0	0	3.02555109230336	1.97340685804616	2.12905014421901	1.26732225880003	2.49475256216118	1.36386316385505	0	1.86253943552507	0	1.22176969274241	0	0	0	0	0	0	0	0	2.43732476559476	0	2.92161267084512	0	2.61870226872499	0	0	1.39717749375011	0	1.6811588861529	0	0	0	0	3.30411068548439	0	2.49346988752533	0	0.814802835641865	0	0	0	0	0	1.1429980058442	1.56742889571573	1.00919167715946	0	0	3.11307254799848	0	1.34619593667603	1.36386316385505	0.814802835641865	0	0	0	2.82722193011403	0	0	0	0	0	0	0	0	0	0	0	0	1.17087319002149	0	0	2.24110138321743	0	0	0	0	1.78454855284625	1.38083968946087	1.97764038712813	1.61847870145862	2.36942314641252	1.94710060349637	0	0.872140605500333	1.22176969274241	1.00919167715946	0	0	0	0	0	2.71269776544158	0	0	0	0	0	0	0	1.66415400116048	0	0	1.00919167715946	0	1.36386316385505	0	1.88396785708172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34952862114672	0.575669290652598	0	0	0	0	0	0	2.51964122492177	2.39271660592554	0.575669290652598	0	0	1.28842370347382	1.08122781119121	0.872140605500333	1.59877286627005	2.38618783287681	1.82827371056966	1.65539517429933	1.79749703920393	0	0	0	0	2.00220987448301	1.63732907268665	2.34661433848361	2.59900680862845	0	0	1.77792659965823	0	0	0	0	2.53625173520971	0	2.27212210250363	2.93015564777175	2.01784979630702	0	1.97764038712813	2.51477629205379	2.76864117392623	0.748726752163828	0	0	0.814802835641865	0	0	1.22176969274241	2.87883186400749	035d1c50-1cde-11e6-9a08-68b599768938	WGS	500	10924000	PRJEB14082	SAMEA4008114	6808954	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694922	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:24Z	public	Illumina MiSeq	16634292	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008114	ERS1179224	ERS1179224	ERP015690	P8_Post	Post	P8	1
ERR1624558	0	0	0	1.70726495935796	0.852361747279861	0	2.24646025821408	0	1.9528500277117	1.18399478817402	0	0	0	0	0	0	0	2.16676689004888	0.608422351317871	0	2.29172017816113	0	2.06908755977452	1.81451160710343	3.03417008602038	1.15399160353456	0	0	0	0	0	0	0	0	0	0	0	0	2.09475373215891	0	0	0	3.08070540233947	0	0	1.26326926286938	1.08694489465905	2.04180875067686	0	0	0	2.28488006071312	0	0	3.01234546127167	0	0	0	0	1.36982590657632	1.45532121907518	0	0	1.76419040228848	2.61158607370157	0	0	1.99514792791671	0	0	2.09475373215891	0	0	0	0	1.59931226557002	0	0	0	1.70726495935796	1.51335060400748	0	1.66148883746612	0	0	0	2.73598816362547	0.482781271226553	0	0	0	0	0	0	0	0	2.33270533564663	1.58802559734191	0	1.49955386607225	1.18399478817402	1.45532121907518	0	0.705753225861275	0	0	0	0	0	0	0	0	0	0	1.33028263214045	0	0	0	0	2.15762227216063	0	0	0.608422351317871	0	0	0	1.771746076022	0	1.18399478817402	0.705753225861275	0	0	0	0	0	0	2.06908755977452	0	0	0	0	2.68146571442551	2.11898733994538	0	0	0	0	1.91144781685624	0.482781271226553	1.40606725293207	2.3922433347205	1.47057151366589	0	0	1.47057151366589	0	0	2.23112888555892	2.05760578973655	0.910503737099246	1.87167064210508	1.18399478817402	0	0	0	0	1.42311349535827	0	2.11898733994538	2.00401313402208	0	0	0	0	0	2.12234148177005	0	0	0	3.79064708366958	2.88524644737665	0	0	0.785214819856398	0	0	1.75650094719768	0	0	0	0	0	0	3.16681927318146	03644840-1cde-11e6-9a08-68b599768938	WGS	500	9655000	PRJEB14082	SAMEA4008115	5944431	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	s3,ena,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694923	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:24Z	public	Illumina MiSeq	16634293	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008115	ERS1179225	ERS1179225	ERP015690	P10_Post	Post	P10	1
