SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Actinopolysporales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Brachyspirales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Calditrichales	Campylobacterales	Candidatus Babeliales	Candidatus Brocadiales	Candidatus Nanopelagicales	Candidatus Nanosynbacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfuromonadales	Eggerthellales	Egibacterales	Egicoccales	Elusimicrobiales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Glycomycetales	Halanaerobiales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Isosphaerales	Kineosporiales	Kiritimatiellales	Kordiimonadales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Methanobacteriales	Methanomassiliicoccales	Methylacidiphilales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Natranaerobiales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pelagibacterales	Petrotogales	Phycisphaerales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Sporichthyales	Streptomycetales	Streptosporangiales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermomicrobiales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SRR5865075	0.2745897014937682	3.4275826079815386	0.2745897014937682	0.4414972965747249	0.2745897014937682	0.561770334657148	0.0	1.2038972432007367	0.0	1.5267165777993492	1.227209459605119	0.2745897014937682	0.0	0.0	2.299770520481647	0.2745897014937682	4.759639910758894	1.694630375597071	0.2745897014937682	1.8905479970599601	0.0	0.0	0.0	2.7096809952755483	0.0	0.0	1.452368906087103	0.0	0.2745897014937682	0.0	0.2745897014937682	0.561770334657148	0.6558566777178303	2.309268492787105	1.717241660499679	0.2745897014937682	0.8557064314724113	0.0	1.452368906087103	0.2745897014937682	1.2038972432007367	4.934512393962422	0.2745897014937682	2.7336678536771766	0.9060635423482533	1.609425418639054	0.9511836530890014	0.4414972965747249	1.029407072031829	0.0	0.6558566777178303	3.1103919072324184	0.0	0.4414972965747249	3.3490629009927946	0.0	0.0	3.0523207719294176	0.0	0.0	2.8262948768147607	0.7987350205694985	3.5181757687850697	0.0	1.7787683347998784	0.9060635423482533	2.767006009919481	0.2745897014937682	2.5790084707141983	0.0	0.0	0.0	0.0	0.561770334657148	0.561770334657148	0.0	0.0	2.2861144190267475	0.0	0.2745897014937682	0.0	0.7331452259638443	0.0	0.0	0.0	2.9683005469915233	0.561770334657148	0.6558566777178303	3.0633829185507757	0.0	1.3626098592941345	0.0	2.7577390707440275	0.0	0.0	0.2745897014937682	1.3946355105562187	0.0	1.30965460362013	0.7987350205694985	0.0	0.0	0.0	0.0	0.4414972965747249	0.0	0.9511836530890014	0.9060635423482533	0.2745897014937682	0.0	0.7987350205694985	0.561770334657148	2.2081736159869045	0.0	0.0	0.0	0.0	0.4414972965747249	0.2745897014937682	0.8557064314724113	2.246725519542527	0.0	0.7331452259638443	2.395860099507626	1.1792623294097448	0.0	2.1160593586721212	0.9060635423482533	0.0	0.2745897014937682	0.0	2.883490936667331	0.0	0.2745897014937682	1.30965460362013	1.0638002200269487	0.4414972965747249	0.0	0.2745897014937682	0.0	0.4414972965747249	2.226742587953413	0.7987350205694985	0.0	0.0	1.2703854928941503	0.4414972965747249	0.2745897014937682	0.4414972965747249	0.0	1.4911317673330398	1.1792623294097448	2.395860099507626	4.506674730341218	1.7913330660857274	1.9989977088976492
SRR5865076	0.9639924591738115	4.293443575877141	0.0	0.7725125151131814	0.0	0.7725125151131814	0.0	1.2798844696113423	0.42174655923450594	1.348913487339118	1.348913487339118	0.0	0.0	0.0	1.7148901457116956	0.7725125151131814	4.978416122878742	2.462087326711358	0.0	2.914572457892626	0.0	0.42174655923450594	0.0	3.777081758640112	0.0	0.42174655923450594	1.0352376886198742	0.0	0.0	0.0	0.42174655923450594	0.0	0.8787210150304896	1.150048021812263	2.4645394582903655	0.6316197199467783	0.9639924591738115	0.0	1.348913487339118	0.0	0.0	4.7739812180074015	0.0	1.7009287253504732	1.150048021812263	1.9443146491907388	0.0	0.0	0.42174655923450594	0.42174655923450594	0.7725125151131814	1.150048021812263	0.0	0.42174655923450594	2.5927610386607713	0.0	0.0	0.0	0.0	0.0	2.772110512428827	0.9639924591738115	3.843320237485086	0.0	1.1977712298132852	0.0	1.8645001398985594	0.7725125151131814	2.0760664788638747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21771213351779	0.0	0.0	0.0	0.7725125151131814	0.0	0.0	0.0	3.4177277574710327	0.42174655923450594	0.7725125151131814	0.8787210150304896	0.0	0.42174655923450594	0.0	0.6316197199467783	0.0	0.6316197199467783	0.42174655923450594	1.0352376886198742	0.0	1.4084605799418162	0.6316197199467783	0.0	0.0	1.3157690159846882	0.0	1.8237003632498066	0.0	0.6316197199467783	1.150048021812263	0.0	0.0	0.6316197199467783	0.0	1.5497168172126208	0.0	0.0	0.0	0.0	0.0	0.0	0.6316197199467783	2.2704878240018913	0.0	0.6316197199467783	1.2798844696113423	1.0352376886198742	0.0	1.4084605799418162	0.42174655923450594	0.42174655923450594	0.6316197199467783	0.0	1.0964257742926729	0.0	0.0	0.9639924591738115	0.7725125151131814	0.0	0.0	0.0	0.42174655923450594	0.0	0.6316197199467783	0.9639924591738115	0.0	0.0	0.6316197199467783	0.0	0.0	0.0	0.0	1.5075384835466847	0.0	3.0727733717660466	2.1722468452093238	1.4354282576613848	2.110548096844746
SRR5865077	0.46926638559716116	3.4625297718475534	0.0	0.6895269682988553	0.0	0.6895269682988553	0.295152202717374	1.556689670925326	0.0	4.4299221630806755	1.1351480329368175	0.5932131986866975	0.0	0.0	2.882495137932646	0.7683102634945882	4.308933572305475	1.6318890660442293	0.0	3.3384171456714005	0.295152202717374	0.7683102634945882	0.0	2.718160400300163	0.46926638559716116	1.2441023756180671	1.544799449066318	0.0	0.0	0.0	1.6511823718025194	0.46926638559716116	0.295152202717374	1.1030291432812367	1.8012616880427121	0.295152202717374	0.8349725790967184	0.0	2.131264886067255	0.46926638559716116	1.9520820023159078	5.031026726467186	1.2675484390397025	3.386108578919523	1.7876947386397715	1.556689670925326	0.7683102634945882	0.295152202717374	2.4919920665128625	0.0	0.9437374597261008	3.618899471580062	0.8349725790967184	1.59052363336445	3.1645524568467702	0.0	0.0	0.295152202717374	0.7683102634945882	1.7945311885228286	3.0530063253439788	0.6895269682988553	3.2541666446429294	0.0	1.6318890660442293	0.295152202717374	1.7442490840565528	0.6895269682988553	1.493688555855489	0.0	2.1729336192265896	0.0	0.0	0.46926638559716116	0.8349725790967184	0.295152202717374	0.0	2.5725262413055803	0.295152202717374	0.0	0.0	0.295152202717374	0.0	0.0	0.0	2.7699389779270898	0.46926638559716116	0.7683102634945882	1.2441023756180671	0.0	0.0	0.0	3.417597498946642	0.0	0.0	0.0	0.8349725790967184	0.0	1.7365660126369256	1.641642846994818	0.0	0.295152202717374	1.3311315182396783	0.8349725790967184	0.5932131986866975	0.295152202717374	0.8349725790967184	2.380909300151509	0.295152202717374	0.6895269682988553	0.9437374597261008	0.5932131986866975	2.3738194200532035	0.0	0.0	0.46926638559716116	0.0	0.5932131986866975	0.0	1.1351480329368175	2.9589882145096564	0.0	1.0306459060823165	1.9327827736582126	1.2441023756180671	0.0	2.860336149160623	1.1650542270302022	0.0	0.0	0.0	2.7371480199904576	0.46926638559716116	0.0	1.5325745082551852	0.5932131986866975	0.8349725790967184	0.0	0.46926638559716116	0.295152202717374	0.295152202717374	1.9614192544182365	0.9437374597261008	0.0	0.46926638559716116	0.8927510482020816	0.0	0.0	0.0	0.46926638559716116	1.4799123565298649	2.085169765048458	4.158866236412862	1.3109540706548122	1.8633849912261296	2.3326103350687566
SRR5865078	0.0	3.99471554861276	0.0	0.3226010980509609	0.0	0.634027727532969	0.0	1.0798491817391087	0.0	3.518069463531481	1.4021002573253705	0.0	0.0	0.0	2.234988485696868	0.0	5.063694699038119	2.2540625490427284	0.0	1.4384525990433872	0.0	0.5056510263704782	0.0	3.1255907885403964	0.0	0.0	1.4206566733851178	0.0	0.3226010980509609	0.0	1.4206566733851178	0.5056510263704782	0.3226010980509609	0.634027727532969	2.1879624957012096	0.0	0.3226010980509609	0.0	1.1179443261442286	0.3226010980509609	0.5056510263704782	4.3541696856787375	0.0	3.0901385246523265	1.2702024091279929	1.7817534917602063	0.0	0.0	0.0	0.0	0.634027727532969	3.1875997471427144	0.0	0.732987531146825	2.1753649293086883	0.0	0.0	0.5056510263704782	0.0	0.0	3.4725039815600183	0.0	3.2129424070339603	0.3226010980509609	0.5056510263704782	0.8814463990610854	3.5612806088381097	0.0	2.1879624957012096	0.0	0.0	0.0	0.0	0.3226010980509609	0.0	0.3226010980509609	0.0	1.1179443261442286	0.0	0.0	0.0	0.8814463990610854	0.0	0.3226010980509609	0.5056510263704782	3.351731780342927	0.5056510263704782	0.3226010980509609	0.8814463990610854	0.0	1.2155280620272577	0.0	0.634027727532969	0.0	0.0	0.3226010980509609	1.2155280620272577	0.0	1.0798491817391087	0.0	0.0	0.0	0.9918803903067194	0.3226010980509609	0.9918803903067194	0.0	0.732987531146825	0.8135299491211038	0.0	0.0	0.732987531146825	0.3226010980509609	1.8048566098960366	0.0	0.3226010980509609	0.0	0.0	0.3226010980509609	0.0	0.0	2.992441139902694	0.0	0.3226010980509609	2.4922280248258963	0.940164173137543	0.3226010980509609	0.634027727532969	0.0	0.0	0.0	0.0	3.962917855798581	0.0	0.0	0.732987531146825	0.3226010980509609	0.3226010980509609	0.0	0.5056510263704782	0.5056510263704782	0.3226010980509609	1.8338650278974786	0.5056510263704782	0.3226010980509609	0.0	0.634027727532969	0.0	0.0	0.0	0.732987531146825	1.643176543097287	1.6644137396557346	4.221210610532446	1.2951578767194658	1.5460149815715487	2.31837064607047
SRR5865079	0.2345680359075421	3.3198811801810573	0.0	0.0	0.3860351898583314	0.587127270081993	0.3860351898583314	1.2052100897359936	0.0	1.323326683059122	0.827989533105752	0.3860351898583314	0.0	0.0	2.150373561310928	0.2345680359075421	5.108502040867767	2.165507586464264	0.0	2.226834200855001	0.0	0.0	0.0	2.7383531997792447	0.0	0.3860351898583314	1.2241810306245569	0.0	0.0	0.0	1.4393235374970923	0.2345680359075421	0.49811771721639425	0.3860351898583314	1.9736176418239382	0.0	0.2345680359075421	0.0	1.0697793640009658	0.0	0.2345680359075421	4.38762847721219	0.2345680359075421	2.6035298738650665	0.49811771721639425	3.656671309072891	0.3860351898583314	0.0	0.0	0.0	0.49811771721639425	3.1653872415279567	0.0	0.49811771721639425	2.3356110592108235	0.0	0.0	2.922252944503572	0.3860351898583314	0.49811771721639425	2.7191873814474325	0.3860351898583314	2.299698039900753	0.0	0.587127270081993	0.3860351898583314	2.0839384577943902	0.0	1.636044672218391	0.2345680359075421	0.0	0.0	0.0	0.2345680359075421	0.0	0.0	0.2345680359075421	2.052029048209641	0.0	0.0	0.0	0.3860351898583314	0.0	0.49811771721639425	0.0	3.583420595609601	0.3860351898583314	0.7791203694898203	0.660960550782989	0.0	2.005472560995599	0.2345680359075421	2.841087750152555	0.0	0.2345680359075421	0.2345680359075421	1.242357847099289	0.0	1.0132842379173836	0.2345680359075421	0.0	0.0	0.2345680359075421	0.0	1.242357847099289	0.0	0.2345680359075421	0.49811771721639425	0.3860351898583314	0.0	0.3860351898583314	0.3860351898583314	1.0697793640009658	0.0	0.2345680359075421	0.0	0.0	1.1645851228210353	0.0	0.3860351898583314	1.8159630580390373	0.0	0.49811771721639425	0.827989533105752	0.3860351898583314	0.49811771721639425	1.2052100897359936	0.0	0.2345680359075421	0.0	0.2345680359075421	1.242357847099289	0.0	0.0	2.0145905836178915	0.49811771721639425	0.2345680359075421	0.0	0.2345680359075421	0.0	0.2345680359075421	1.0697793640009658	0.7791203694898203	0.0	0.2345680359075421	0.49811771721639425	0.2345680359075421	0.2345680359075421	0.0	0.2345680359075421	1.2052100897359936	1.1853724530240561	3.08711453781393	4.380486285963065	1.378732442028898	2.2118179597540024
SRR5865080	0.7954352249335913	3.4149281205348183	0.0	0.6176461957026044	0.31148270037455145	0.7954352249335913	0.31148270037455145	1.4348563852139407	0.0	2.1572330044892536	2.213654978170124	0.31148270037455145	0.0	0.0	2.3407094719594825	0.6176461957026044	4.727377118573062	2.1277120484006624	0.0	2.8644862487919833	0.0	0.31148270037455145	0.0	4.230066254975064	0.31148270037455145	0.0	1.8528718375609892	0.0	0.0	0.0	1.2235168789639244	0.31148270037455145	0.7954352249335913	1.274809898030399	1.9446987613705995	0.715575667050896	0.8628658752029266	0.0	2.202370563218879	0.0	1.791169642899133	4.72403670168806	0.715575667050896	3.3175340232694923	1.2235168789639244	1.7192260287183516	1.0602143488050362	0.0	0.31148270037455145	0.0	0.921220364214048	3.0228057182599635	0.0	0.4910030258372189	1.8398978630545284	0.0	0.0	0.0	0.715575667050896	0.0	3.6724176814209315	0.6176461957026044	2.484483382626385	0.31148270037455145	0.921220364214048	1.274809898030399	2.099672812507329	0.0	2.9048621619873787	0.0	0.6176461957026044	0.0	0.0	0.0	0.31148270037455145	0.4910030258372189	0.0	2.1377769854428883	0.6176461957026044	0.0	0.0	0.0	0.0	0.0	0.6176461957026044	3.8602605430969734	0.7954352249335913	1.2983501367561654	1.133048302634266	0.0	1.4000294915961067	0.7954352249335913	0.715575667050896	0.0	0.0	0.6176461957026044	1.018637428163579	0.0	1.1954038355703673	0.9726546547116942	0.0	0.0	1.018637428163579	0.7954352249335913	2.4904133498822643	0.0	0.0	1.362164351365751	0.7954352249335913	0.0	1.7192260287183516	0.4910030258372189	1.5764014260972088	0.0	0.31148270037455145	0.0	0.0	1.0981563795838107	0.0	0.31148270037455145	2.3841843615961755	0.0	0.6176461957026044	1.9446987613705995	1.1653442266644862	0.9726546547116942	1.5883158158762865	0.8628658752029266	0.0	0.31148270037455145	0.0	1.9549235154414975	0.0	0.0	0.715575667050896	0.9726546547116942	0.4910030258372189	0.0	0.0	0.4910030258372189	0.0	1.4670965929156048	1.0602143488050362	0.0	0.31148270037455145	0.715575667050896	0.31148270037455145	0.0	0.0	0.31148270037455145	2.504893416002623	1.8196799094457363	3.930961420227208	4.598024598161669	2.4061829693403403	2.775736538812182
SRR5865081	0.0	3.2689473863315492	0.0	0.44565664761003837	0.0	0.44565664761003837	0.0	1.315838280405668	0.8042083414052259	2.056108779776863	1.4449040048551345	0.44565664761003837	0.6609293722265017	0.0	2.7876695878941153	0.9117618825042928	4.179100096160145	2.076138649833852	0.0	4.108487757632645	0.44565664761003837	0.0	0.44565664761003837	1.989797623131037	0.0	0.0	1.606246030613059	0.0	0.0	0.0	1.0697428750732696	0.44565664761003837	0.6609293722265017	3.397993920332042	2.224018272369046	0.9117618825042928	1.0697428750732696	0.6609293722265017	2.4448286687907466	0.44565664761003837	0.0	5.1007883880161495	0.0	3.502758686686987	1.738067572228457	1.9018658606645813	1.2333269727272098	0.0	0.9978966064479003	0.44565664761003837	1.2333269727272098	2.6305297649000927	0.0	1.385148148779449	3.79270801215634	0.0	0.0	0.9117618825042928	0.44565664761003837	1.723617956876786	3.1659845223873666	3.3220693103723535	3.1590318847772716	0.44565664761003837	1.5442715163057275	0.8042083414052259	2.056108779776863	0.6609293722265017	1.8501751802271462	0.0	0.6609293722265017	0.0	0.44565664761003837	1.2333269727272098	1.9480533979924763	0.44565664761003837	0.0	2.2001652881564513	0.0	0.0	0.0	0.44565664761003837	0.0	0.0	0.0	3.4553027969901327	0.0	1.315838280405668	1.989797623131037	0.0	1.0697428750732696	0.0	4.0402931109041225	0.0	0.0	0.0	1.2765392197775014	0.0	1.8715952000969325	1.4449040048551345	0.0	0.0	0.44565664761003837	0.0	0.0	0.6609293722265017	1.0697428750732696	2.107596327656651	0.0	0.0	1.3518744111902787	0.44565664761003837	1.4160530151404376	0.0	0.6609293722265017	0.0	0.0	1.2333269727272098	0.6609293722265017	1.2333269727272098	2.5022763708319355	0.0	1.0697428750732696	2.3157368701938887	1.2765392197775014	0.0	1.4974235206430204	0.6609293722265017	0.44565664761003837	0.0	0.0	2.960980327985483	0.0	0.0	0.9117618825042928	1.4449040048551345	0.0	0.0	0.8042083414052259	0.6609293722265017	0.44565664761003837	0.8042083414052259	1.8390555108609383	0.0	0.44565664761003837	1.4160530151404376	0.6609293722265017	0.0	0.44565664761003837	0.0	1.7787380114173266	2.1952333521989926	2.4666080336431495	1.8159237817858576	3.365726905859515	2.7682237164404304
SRR5865082	0.24237046134816273	3.8491330908334755	0.0	0.24237046134816273	0.5108044400159717	0.6008910391788518	0.0	2.0358815258446303	0.0	2.2005299469329733	2.143803691168357	0.5108044400159717	0.0	0.0	2.972608500859977	0.6008910391788518	4.9264779217382895	1.9951869511457563	0.0	1.9885734432904145	0.0	0.0	0.0	3.243522211423141	0.24237046134816273	0.0	1.639454458059876	0.0	0.0	0.24237046134816273	1.8706179369995661	1.548713050699788	0.6754630464349993	1.1125041945617034	1.883539433736707	0.5108044400159717	0.7390873127842416	0.3970050987974871	1.701763006699193	0.0	1.6540938007382089	4.7610367713176895	1.0592743512922325	3.217567531333172	1.7081650456653963	1.5394404561781478	0.24237046134816273	0.0	0.6008910391788518	0.0	0.9647512731050408	3.0711513408795823	0.0	0.7945705792658572	2.330381143403807	0.0	0.0	0.3970050987974871	0.5108044400159717	0.0	3.7685562568953497	0.24237046134816273	3.354706324984255	0.0	0.8437618375582416	1.3695750266649989	1.355490756449396	0.0	2.7100400868627768	0.0	1.935474863010392	0.0	0.0	0.24237046134816273	0.3970050987974871	0.3970050987974871	0.0	1.5753990311735995	0.6008910391788518	0.0	0.0	0.3970050987974871	0.24237046134816273	0.0	0.3970050987974871	3.7561595625989685	0.6008910391788518	0.5108044400159717	0.7945705792658572	0.0	2.334907629327967	0.0	2.352556047959833	0.0	0.0	0.24237046134816273	1.5394404561781478	0.0	1.241567999594474	0.7945705792658572	0.24237046134816273	0.0	1.789102955349053	0.3970050987974871	0.7945705792658572	0.0	0.7945705792658572	1.4898527783140345	0.3970050987974871	0.0	1.7388317873832642	0.7945705792658572	3.1252224405267377	0.0	0.0	0.0	0.24237046134816273	0.24237046134816273	0.3970050987974871	0.7945705792658572	2.918174234427177	0.0	0.24237046134816273	1.3409343767199227	1.1125041945617034	0.6008910391788518	1.2026583001874653	0.24237046134816273	0.24237046134816273	0.0	0.0	1.6819703886167827	0.0	0.0	1.1599164172007508	0.6008910391788518	0.0	0.0	0.5108044400159717	0.0	0.5108044400159717	1.4338645247061181	0.9985968793824112	0.0	0.3970050987974871	0.7390873127842416	0.0	0.0	0.0	0.3970050987974871	2.417989366771619	1.5923201550253028	4.315139575652289	1.5666846379842152	2.480246657617506	2.1984798188937997
SRR5865083	0.24548845620868007	3.6656112196122237	0.0	0.401366721022025	0.401366721022025	0.5158348682696712	0.0	1.6822707129373244	0.0	2.1510075783233598	2.0911187442300676	0.9344489004659501	0.0	0.0	2.1094554169602784	0.6063391737168409	4.8990015044475035	1.7339442500872528	0.0	1.0659017266599078	0.0	0.0	0.0	3.0197911010555094	0.5158348682696712	0.0	1.841304207408608	0.0	0.0	0.0	0.8006698797264576	0.6811968484010932	0.5158348682696712	2.862266241997041	1.591009973798171	0.0	0.6811968484010932	0.0	1.9233958674308653	0.401366721022025	1.464137225239762	4.803609129216294	0.6063391737168409	2.921484815518422	1.1885948567251867	1.347861632272585	0.5158348682696712	0.0	0.24548845620868007	0.0	1.1435871925700116	3.104854246925183	0.0	0.9712257685413137	3.0694936808245323	0.0	0.0	0.24548845620868007	0.0	1.1192040792115638	3.6267153100233704	0.8499851067292308	3.2314543292077884	0.0	0.401366721022025	1.4408550427132751	2.6598602517338126	0.24548845620868007	4.2257647597026065	0.0	0.401366721022025	0.0	0.24548845620868007	0.401366721022025	0.24548845620868007	0.0	0.0	1.9787639044668932	0.5158348682696712	0.0	0.0	0.5158348682696712	0.0	0.0	0.8942671439676424	3.528660155960286	0.9344489004659501	0.8006698797264576	1.464137225239762	0.0	0.6063391737168409	0.0	0.5158348682696712	0.0	0.0	0.24548845620868007	1.16667380432513	0.0	1.0365779782146238	0.24548845620868007	0.0	0.24548845620868007	0.6811968484010932	0.0	0.5158348682696712	0.0	0.9344489004659501	1.555765171382712	0.0	0.0	1.607614749524408	0.6063391737168409	3.5300257660858665	0.0	0.0	0.0	0.0	0.6811968484010932	0.0	0.8006698797264576	3.167733746225961	0.0	0.24548845620868007	2.1486703435046874	0.6811968484010932	0.0	2.0370520764541955	0.6063391737168409	0.24548845620868007	0.0	0.0	1.911421833594333	0.0	0.0	2.4087944106083325	1.0365779782146238	0.24548845620868007	0.0	0.24548845620868007	0.0	0.0	1.653929080226745	0.8499851067292308	0.401366721022025	0.0	0.6063391737168409	0.0	0.0	0.0	0.24548845620868007	2.3205889083096922	1.911421833594333	3.5402283610892944	3.695492156780695	2.503298913414952	2.0635029314774687
SRR5865084	0.44069149317056444	1.7512517864379893	0.0	0.2739981403979816	0.0	0.0	0.0	0.5608538976523341	0.2739981403979816	1.289265210408175	0.7321157102167357	0.44069149317056444	0.0	0.0	1.5889467435639044	0.0	5.075108900315461	2.0998940948204616	0.2739981403979816	3.0884469380612365	0.0	0.0	0.0	3.896940493087752	0.0	0.0	1.226021092414735	0.0	0.2739981403979816	0.0	0.9500618588845359	0.0	0.0	0.8546194339524991	2.0201890011358508	0.7321157102167357	0.2739981403979816	0.0	1.0282619504299797	0.0	0.2739981403979816	4.7548519028006195	0.0	2.7735334794799478	0.8546194339524991	1.3777073512406512	0.0	0.0	0.2739981403979816	0.0	0.5608538976523341	1.0282619504299797	0.0	0.44069149317056444	0.9909196436656327	0.0	0.0	0.5608538976523341	0.0	0.0	2.5767376254669188	0.0	2.4667646100439664	0.0	0.9909196436656327	0.2739981403979816	1.8425223972633615	0.2739981403979816	2.928280270146522	0.0	0.0	0.0	0.0	0.0	0.0	0.2739981403979816	0.0	1.0626460985623014	0.0	0.0	0.0	0.7976727361223649	0.0	0.0	0.0	2.3884005718319283	0.0	0.2739981403979816	0.6548726920499554	0.0	0.2739981403979816	0.0	0.7976727361223649	0.0	0.0	0.6548726920499554	0.9049572420317444	0.0	1.3777073512406512	0.44069149317056444	0.0	0.0	1.2691900312246136	0.44069149317056444	1.8023010286144148	0.0	0.0	0.6548726920499554	0.2739981403979816	0.0	0.2739981403979816	0.2739981403979816	0.8546194339524991	0.0	0.0	0.0	0.2739981403979816	0.0	0.2739981403979816	0.0	1.7579708702166192	0.0	0.0	0.9049572420317444	0.5608538976523341	0.0	1.0945065558174485	0.44069149317056444	0.2739981403979816	0.0	0.0	1.0945065558174485	0.0	0.0	0.9049572420317444	0.5608538976523341	0.0	0.0	0.0	0.0	0.2739981403979816	0.5608538976523341	0.44069149317056444	0.0	0.2739981403979816	0.44069149317056444	0.0	0.0	0.0	0.0	0.9909196436656327	0.8546194339524991	3.8266737550747307	1.7962385193437447	1.4644579598307503	2.1118640599029876
SRR5865085	1.3350553775639395	3.113111577140735	0.0	0.951074798602672	0.0	1.1841878205880398	0.0	0.951074798602672	0.41278278058175216	1.8199626750655327	1.8094031255338388	0.6205355267334492	0.41278278058175216	0.0	3.0191962872174507	1.0220781636529228	4.415388732296175	2.4063817487717385	0.0	1.2270941531162816	0.0	0.0	0.41278278058175216	2.4942047933855447	0.0	0.0	1.7272835087123766	0.0	0.41278278058175216	0.0	1.1365731234964758	0.8661499271921725	1.1365731234964758	1.3019632557572223	2.587285714612267	0.8661499271921725	1.266140069347956	0.0	2.1625930854504256	0.41278278058175216	0.0	5.166844891746157	1.0220781636529228	1.4934783409615737	1.740009076263616	2.049544819341866	0.0	0.0	2.500780815892603	0.41278278058175216	1.555242149504178	3.0540278698260286	0.6205355267334492	0.8661499271921725	2.882365690930568	0.0	0.0	0.41278278058175216	0.951074798602672	1.7006559574331073	3.196027597326838	0.8661499271921725	2.2118296505721298	0.6205355267334492	2.6455827903144846	0.951074798602672	2.096143793663594	0.41278278058175216	3.0165506833041844	0.0	0.0	0.0	0.0	0.760479488878335	1.3019632557572223	0.41278278058175216	0.0	2.2324886320616533	0.0	0.0	0.0	0.6205355267334492	0.0	0.0	0.0	2.8129465950778063	1.266140069347956	1.4214508972386943	1.7272835087123766	0.0	0.6205355267334492	0.41278278058175216	3.376538842330412	0.0	0.0	0.6205355267334492	1.0220781636529228	0.0	1.9536024057799182	1.7874810954715001	0.41278278058175216	0.41278278058175216	0.951074798602672	0.41278278058175216	1.3019632557572223	0.0	0.760479488878335	1.3658035168044576	0.6205355267334492	0.0	1.555242149504178	0.8661499271921725	1.6573783322331135	0.0	0.0	0.0	0.41278278058175216	0.760479488878335	0.0	1.7985804165399375	3.5487875072894095	0.0	1.1841878205880398	2.224342583188973	1.4707710767681157	0.41278278058175216	2.143208243464346	1.3019632557572223	0.41278278058175216	0.0	0.0	2.37266160038565	0.0	0.0	1.0220781636529228	0.8661499271921725	0.6205355267334492	0.0	0.0	0.0	0.760479488878335	1.714173775343517	1.0830878682609448	0.41278278058175216	0.8661499271921725	1.5150571063241367	0.6205355267334492	0.0	0.6205355267334492	0.8661499271921725	2.224342583188973	1.592021770514855	3.543101737604535	1.8963002837668963	2.049544819341866	2.755201478720993
