1-20	11-24	211ds20	661239	Absconditabacteriales_(SR1)	Acanthopleuribacterales	Acetobacterales	Acholeplasmatales	Acidiferrobacterales	Acidithiobacillales	Acidobacteriales	Actinomarinales	Actinomycetales	ADurb.Bin180	Aenigmarchaeales	Aeromonadales	Alteromonadales	Aminicenantales	Anaerolineales	Anaeroplasmatales	Ardenticatenales	Arenicellales	Armatimonadales	Azospirillales	B12-WMSP1	B2M28	Babeliales	Bacillales	Bacteroidales	Bacteroidetes_VC2.1_Bac22	Balneolales	Bdellovibrionales	Betaproteobacteriales	Bifidobacteriales	Blastocatellales	Bradymonadales	Brevinematales	C0119	C10-SB1A	C86	Caedibacterales	Caldatribacteriales	Caldilineales	Caldisericales	Calditrichales	Campylobacterales	Candidatus_Azambacteria	Candidatus_Curtissbacteria	Candidatus_Doudnabacteria	Candidatus_Kaiserbacteria	Candidatus_Magasanikbacteria	Candidatus_Moranbacteria	Candidatus_Nomurabacteria	Candidatus_Pacebacteria	Candidatus_Uhrbacteria	Candidatus_Woesebacteria	Candidatus_Wolfebacteria	Catenulisporales	Caulobacterales	CCD24	CCM11a	CCM19a	Cellvibrionales	Chitinophagales	Chlamydiales	Chloroflexales	Chloroplast	Chromatiales	Chthoniobacterales	Chthonomonadales	Cloacimonadales	Clostridiales	Competibacterales	Coriobacteriales	Corynebacteriales	Coxiellales	Cytophagales	D8A-2	Dadabacteriales	Deferribacterales	Dehalococcoidales	Deinococcales	Deltaproteobacteria_Incertae_Sedis	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Diplorickettsiales	Dongiales	DS-100	DTB120	DTU014	Ectothiorhodospirales	Elsterales	Elusimicrobiales	Enterobacteriales	Entotheonellales	EPR3968-O8a-Bc78	Erysipelotrichales	Euzebyales	F9P41300-M23	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	FS117-23B-02	FS118-23B-02	Fusobacteriales	Ga0077536	Gaiellales	Gammaproteobacteria_Incertae_Sedis	Gastranaerophilales	Gemmatales	Gemmatimonadales	GIF3	GIF9	Glycomycetales	Halanaerobiales	HgCo23	Holophagales	Holosporales	Hydrogenedentiales	Ignavibacteriales	IMCC26256	Incertae_Sedis_or	Isosphaerales	Izimaplasmatales	JG36-TzT-191	Kallotenuales	KF-JG30-C25	KI89A_clade	Kineosporiales	Kryptoniales	Ktedonobacterales	Lactobacillales	Latescibacterales	LD1-PB3	Legionellales	Leptospirales	Limnochordales	Longimicrobiales	M55-D21	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Group_II	MBA03	MBNT15	Methanobacteriales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylococcales	Methylomirabilales	Micavibrionales	Micrococcales	Micromonosporales	Micropepsales	Microtrichales	Milano-WF1B-44	mle1-8	Moduliflexales	Mollicutes_RF39	MSB-5B2	MSBL5	MSBL9	MVP-88	Mycoplasmatales	Myxococcales	Nanohaloarchaeales	NB1-j	NED5E9	Nitriliruptorales	Nitrosococcales	Nitrosopumilales	Nitrososphaerales	Nitrosotaleales	Nitrospirales	NKB15	Nostocales	Obscuribacterales	Oceanospirillales	Oligoflexales	Oligosphaerales	OM182_clade	Omnitrophales	OPB41	OPB56	Opitutales	Orbales	Paracaedibacterales	Parvibaculales	Pasteurellales	PB19	Pedosphaerales	PeM15	Petrotogales	Phormidesmiales	Phycisphaerales	Pirellulales	pItb-vmat-80	Pla1_lineage	Planctomycetales	PLTA13	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceispirillales	Pyrinomonadales	R7C24	RBG-13-46-9	RBG-13-54-9	RCP2-54	Reyranellales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rhodothermales	Rhodovibrionales	Rickettsiales	Rokubacteriales	Rubrobacterales	Run-SP154	S-BQ2-57_soil_group	S085	Saccharimonadales	Salinisphaerales	SAR11_clade	SAR202_clade	SAR324_clade(Marine_group_B)	SAR86_clade	SBR1031	Selenomonadales	SJA-15	SJA-28	SM1A07	Sneathiellales	Solibacterales	Solirubrobacterales	SPG12-343-353-B75	Sphingobacteriales	Sphingomonadales	Spirochaetales	Steroidobacterales	Streptomycetales	Streptosporangiales	Subgroup_13	Subgroup_2	Subgroup_7	Sva0485	Synechococcales	Synergistales	Syntrophobacterales	Tepidisphaerales	Thalassobaculales	Thermales	Thermoanaerobacterales	Thermoanaerobaculales	Thermoflexales	Thermomicrobiales	Thermoproteales	Thiomicrospirales	Thiotrichales	Tistrellales	Trichomonadea_or	UA11	UBA10353_marine_group	Unknown_Order	vadinBA26	Verrucomicrobiales	Vibrionales	Victivallales	WCHB1-41	Xanthomonadales	others	BioProject	sample_alias	env_material	time	ID	prepost
SRR39238530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13575980478469	4.15324779993713	0	0	0	2.77559378576339	1.82381459158041	0	0	0	0	0	0	0	0	0	0	0	2.72116547364239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12638881892311	0	1.65096908827704	1.00921056814073	0	0	0	0	0	0	0	0	0	0	1.42060673017164	0	0	0	0	0	0	0	0	0	1.43919440762187	0	0	2.05201618375494	0	0	0	0	0	0	0	0	4.54894936265917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15433439901237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.114017776094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85284209308741	PRJNA1480144	ILPr23	fecal	Pre	23	0
SRR39238529	0	0	0	0	0	0	0	0	0	0	0	0	1.89586484912456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25820087592461	4.46279354440068	0	0	0	3.96556294172178	1.94957264303168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6135462328329	0	0	0	0	0	0	0	0	0	0	0	0	2.77337692911429	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35698951899349	0	0	0	0	0	0	0	0	0	4.23378305709324	0	0	2.53764769236294	0	0	0	0	1.01374747997919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94157315065697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13570885999539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91077959141488	0	0	0	0	0	0	0	0	0.6135462328329	0	0	0	0.487346146568529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81435110289023	PRJNA1480144	ILPr24	fecal	Pre	24	0
SRR39238528	0	0	0	0	0	0	0	0	0	0	0	0	1.33940496734265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28697802039251	3.15212772333411	0	0	0	2.17927356415654	1.93479357403355	0	0	0	0	0	0	0	0	0	0	0	0.713451260784415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65553303464056	0	1.93479357403355	2.49653518667077	0	0	0	0	0	0	0	0	0	0	1.33940496734265	0	0	0	0	0	0	0	0	0	3.30478897334195	0	0	1.70786291692318	0	0	0	0	0	0	0	0	1.71490197356559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80885834657822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544281346460539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69950883515118	0	0	0	0	0	0	0	0	0	0	0	0	1.59505175739527	0	0	0	0	0	0	0	0	0	0.426155377347259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65447447366437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426155377347259	0	0	0	0.426155377347259	0	0	0	0.544281346460539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PRJNA1480144	ILPr25	fecal	Pre	25	0
SRR39238527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64193337968681	0	0	0	2.39729541350537	0.715199159102624	0	0	0	0	0	0	0	0	0	0	0	1.34147212079863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17136772661056	0	0	0	0	0.579050014200571	0	0	0	0	0	0	0	0	2.34300770779667	0	0	0	0	0	0	0	0	0	3.66360871177463	0	0	2.29655081636506	0	0	0	0	0	0	0	0	2.3290164874517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12611636202097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579050014200571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78233752815591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95785567106233	0	0	0	0	1.94250999460835	PRJNA1480144	ILPr26	fecal	Pre	26	0
SRR39238526	0	0	0	0	0	0	0.520479771657504	0	0	0.437152357128889	0.985926605662441	0.333947914936821	1.5085581651421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04517089567396	4.41539622029396	0	0	0	2.78356235149558	1.09950303626941	0.831705250330593	0	0	0.333947914936821	0	0	0	0	0	0	0	3.95962077738207	0	0	0	0	0	0	0	0	0	0	0	0	0.70339454392614	0	0	0	0.520479771657504	1.1190446071035	0	0	0.79299965470178	0	0.831705250330593	0	0	4.09228461027597	0.79299965470178	1.07904057101592	1.4320617259422	0	0.831705250330593	0	0	0.333947914936821	0	0	0	0.520479771657504	0.520479771657504	2.14760528675225	0	0	0	0	0	0	0	0	0	3.9094419900864	0	0	3.12435087413853	0	0	0.333947914936821	0	0.437152357128889	1.05756610624055	0	0	3.42199564230426	0	0.79299965470178	0.930625949557116	0.437152357128889	0	0.867241799494578	0	0	0	0	0	0.520479771657504	0	0	0	0.437152357128889	0	0.437152357128889	0	0	0	0	0	0	0	0	2.59225745827327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62418656555297	0	0.900089193675044	0.333947914936821	0	0	0	0	0	0	0	0.333947914936821	0.867241799494578	1.40324407258291	0	0	0	0	0	0	0	0	0.65054616768643	0	0.333947914936821	0.520479771657504	0.985926605662441	0	0	0	0	0	0	0.65054616768643	0	0	0.70339454392614	1.60589209935374	0	0.79299965470178	0	0	0	0	0	0	0	0	0	1.13774461413444	2.18855403661297	0	0	0.70339454392614	0	0	0.520479771657504	0.520479771657504	0	1.53132996558947	1.31549290421198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60464085051688	0	0	0	0	0.750503965721439	1.0349743103807	0	0.590364061436771	1.40324407258291	0.333947914936821	1.23564960424149	1.48452595487081	0.65054616768643	0	0	0.333947914936821	0	0	0	0	0	0	0	0	0.831705250330593	0	0.520479771657504	0	0	0	0	0	0	0	0	0	1.60589209935374	1.0349743103807	0	0	2.00979069389334	2.40665614583527	PRJNA1480144	ILPr27	fecal	Pre	27	0
SRR39238452	0	0	0	0	0	0	2.0280206260888	0	0.558682824212415	0	2.12907427691996	0	2.39773082492025	0	0	2.13467291209311	1.39054775230053	0	0.902334439712922	1.26635486288643	0	0	0.729675676584141	0	0	0	0.652540981133625	2.5106882316427	4.36664844378294	0.852042587951134	0	1.9503621368746	3.30665961518612	2.08772247987991	1.14918606213592	0	0	0	0	0	0	0	1.05990941335705	0	0	2.60966561620263	0	0	0	0	0	0	0	0	0	0	0	0	0.947402163544583	0.795154717206828	0	0	2.11183184820655	2.58375253588559	0.652540981133625	1.05990941335705	3.25756463293411	0	1.35853530123684	0	0	3.25419822889817	1.32397404637956	2.14565820470259	1.59575538987887	0	2.03507415750355	0	0	1.73455157760214	0	0	0	0	0.947402163544583	2.00239004488365	0.852042587951134	0	0	0	0	0	0	0	0	1.02554670103927	0	0	2.44649136548755	0	0	0	0	2.17450901365307	2.79796100800979	0	0	3.00864126651114	1.68265164336991	1.91494233156177	0.947402163544583	1.32397404637956	0	2.16163208405034	0	0	0	0	0	1.82845298931121	0.902334439712922	0	1.19990459405639	0	0	0	0	0	0	0.43878333529157	0	0	0	1.59575538987887	2.86238608265205	0	0	0	0	1.05990941335705	0	0	0	0	0	0	0.43878333529157	0	0	0	1.76164235027055	0	0	0.729675676584141	0	1.09175146648163	2.58866936943882	0	0	0	0.852042587951134	0	0	0	0.729675676584141	0	2.04201495845867	0	0	0	0	0	0	0	0	2.06871938007548	0	2.75946613637828	0	1.52258358471373	1.22320282722718	0	0	0	0	2.32522020553866	1.79328965229406	0	1.49919427769952	0	0	0	1.80532989080677	0	0	0	0.902334439712922	0	0	0	0	1.80532989080677	1.05990941335705	2.70840805936441	0.947402163544583	0	0	0	0	0.902334439712922	0	1.69812370298995	2.27185266931764	1.46156421548281	1.53382222450159	0	0	1.39054775230053	0	0	0.947402163544583	0.729675676584141	0	1.28642273563284	1.02554670103927	2.0280206260888	0	0	0	0.43878333529157	4.36897360605865	0.988229678117998	0	0	0	1.9008779410966	1.69812370298995	0	2.66880373775659	1.94177430620305	0	1.05990941335705	0	1.79935149516973	0.988229678117998	0.558682824212415	0	0	2.43410747363435	0	0	0	0	0	0	0	0	0	0.795154717206828	0	1.12141752483461	0	0	0	0	0	0	2.01356029475995	0	0	0	2.37594503325184	3.55245825090633	PRJNA1480144	ILPo27	fecal	Post	27	1
SRR39238525	0	1.30620604955959	0	1.06048751971522	0	0	1.37544295915732	0	1.5963725724555	0	2.59125223099611	2.1095186708722	1.09233347032131	0	0	0	1.78776490288437	1.4750852701219	2.69007696893953	0	2.14356650205851	0	0.439186117475304	0	0	0	0.852586850299122	2.57840946144109	4.35655295208868	0	0	0.902888431747332	3.09410991574505	2.42911897380206	1.60588788575038	0	0.439186117475304	0.795686526105498	0	0.653033358177795	0	0	0.988797891140531	0	1.53443694680872	1.60588788575038	0	0.439186117475304	0.439186117475304	0.730190978372661	0	0.439186117475304	0	0	0.439186117475304	0.852586850299122	0.559141213240905	0	1.54539253630649	1.30620604955959	0.559141213240905	0	1.02612026805395	2.3813368963894	1.58664410140737	0	1.76878143643909	0	1.44887036717909	1.26695382674084	0	4.17796575633856	0	1.96355997538884	1.17587626346826	0.947963967008131	1.96355997538884	0	1.81766890510918	0	0	0	1.65897757119521	1.65897757119521	1.57669270321104	2.11828412643645	2.70978162275277	1.26695382674084	1.12200291144305	0	1.2004978917269	0	1.32457726833784	1.28702324704784	0	2.56929047497761	1.61519918224249	1.95098827641188	2.40737387025106	0.795686526105498	0	0	1.4063188598354	1.14977441244643	1.28702324704784	0	0	3.84023648747423	0	1.85635070700729	1.92469745972555	0	1.12200291144305	2.08210803684522	0.439186117475304	0	0	0	1.51166009420452	1.81766890510918	0.439186117475304	1.02612026805395	1.60588788575038	1.2004978917269	0	0	0	0	0	0	0.988797891140531	0	2.18018379725532	1.06048751971522	2.68696453373877	1.28702324704784	0	0	0.439186117475304	0	0	0	0	0	0	2.22085909692116	1.06048751971522	0.730190978372661	0	0	1.51166009420452	1.8510312375366	0	1.46217558677193	1.57669270321104	1.34220279773427	1.83467035274981	0	0	0	1.82341032395771	0	0	1.2004978917269	0	0	2.56929047497761	0	2.08524050594096	0	0	0	1.48762225681327	1.12200291144305	1.53443694680872	2.07577449140405	0	0.653033358177795	0.852586850299122	1.17587626346826	1.09233347032131	0	0	0.852586850299122	1.17587626346826	1.17587626346826	1.66722755159017	0	0	0	1.06048751971522	0	2.5599759008034	0.559141213240905	0	0	1.17587626346826	1.56650792106539	0	0	0.947963967008131	1.55607854472024	1.30620604955959	1.92919128001249	1.14977441244643	0.795686526105498	1.4063188598354	1.26695382674084	0	2.33472682516188	2.10057264965123	1.06048751971522	2.51713121571645	1.24591184231667	2.01049575687392	1.92469745972555	1.65056783212933	0.852586850299122	1.98373642540791	0	0	0	2.30565931306544	1.2237982109406	2.00301698534183	0	1.4063188598354	0	0	2.00677246943944	2.92906108792575	1.28702324704784	1.74893010293937	0	1.2237982109406	2.27651980287592	1.34220279773427	0	1.87700002559872	1.98373642540791	1.12200291144305	1.88696780812876	1.2004978917269	0.439186117475304	1.37544295915732	1.54539253630649	2.11538192083422	2.1095186708722	0	0	2.30940094043389	1.12200291144305	0	0	0	1.61519918224249	0	0	0	0	0	1.46217558677193	0	0	0	0	0.947963967008131	0.902888431747332	1.4750852701219	0	0.730190978372661	2.16486709376772	3.93969432442656	PRJNA1480144	ILPr28	fecal	Pre	28	0
SRR39238451	0	0	0	0	2.04700783835932	0	2.34190763196941	0	0	0	2.98315977189125	0	2.76873888339096	0	0	2.03013036762215	0	0	0	1.54380629881022	0	0	0	0	1.32582299021055	0	0	2.84753486971428	3.97612928468299	0	0	0	2.86297941121459	0	0	0	0	0.799974640511639	0	0	0	0	0	0	0	3.31160369599355	0	0	0	0	0	0	0	0	0	0	0	2.0386510839701	1.47231325945002	0	0	0	0	2.76795274694821	0	0	0.92597628262535	0	1.45648546481169	0	0	3.79954912368543	0	0.867529123216785	2.63983976962137	0	0	0	0	0	0	0	0	0	0	2.05112667832142	0	1.64870614918437	0	0	0	0	0	2.36638809845595	0	3.32336945146688	0	0	1.9800208768774	0	0	1.81804303760487	0	0	2.57621659155207	0	0	1.45648546481169	0	2.89701426301961	2.03013036762215	2.30008278326813	0	2.73528005005556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63772095477937	1.84522003058784	0	0	0	0	1.85819628897722	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49432078347247	0	0	0	0	0	0	1.81804303760487	0	0	0	0	0	1.30347983529802	0.799974640511639	0	1.1380528535737	0	0	0	0	0	2.28119145776708	0	0	0	0.719941193079026	0	0	0	0	0	0	0	0	0.867529123216785	0	3.20702839978432	0	0.621749734305083	0	0	0	0	0.49466681636732	0	0	0	0	1.8769614546597	4.16208024261034	1.44005893923856	0	0.49466681636732	0	0	0	1.02352279250767	1.63822600667386	2.60691807701504	0	1.02352279250767	0	0	0	0	0	0	0	1.36733096427751	1.74985787207324	0	0	0	0	0	0	2.69625129710865	0	0	0	0	2.64717526024418	2.38005600092988	0	1.27992454940878	2.68401529635391	1.02352279250767	0	0	0	1.8318440824072	1.20046126556851	0	0	0	0	0	0.49466681636732	0	0	0	0	0	2.22455646718715	2.00351677331499	0	0	0	0	0	0	0	0	0	0	0.719941193079026	1.47231325945002	3.52284275034025	4.18697624577644	PRJNA1480144	ILPo28	fecal	Post	28	1
SRR39238450	0	0.523836137296348	0	0	0	0	0	0	0	0	0	1.61880044534966	2.3159298368597	1.29502840693177	0.523836137296348	0	1.31187560429148	1.66514304351641	2.07200890839993	0	0	0	0	0	0	1.65775460200891	0.810340694015031	2.25448196518118	4.51623929833048	0	0	0.408317961000635	2.71392058615216	2.5853175690329	0	0	0	0	0	0	0	0	1.12980838457549	0	1.38751256732883	2.16703063807801	0	0	0	0	0	0	0	0.408317961000635	0	0	0	0	1.29502840693177	0	0	0	0.981480136738526	0	0	0	1.2202283646929	0	0	0	0	4.28908911415928	0	2.23716803553114	1.57600490327861	0	1.51837475671946	0.523836137296348	0	1.93864623646196	1.72011937352959	0.614994140602004	0.408317961000635	1.78029910632451	2.03298721509444	2.67274272077608	1.53844661389012	0	0	0	0	0	0	0	0	2.73187763175896	0	0	3.1847625584957	0	0	0	0.754453791336415	1.27750120374777	0	0	0.859848876437354	2.71718213975422	0	0.944596115794756	1.70030976298552	1.77464280058108	0	1.01547538879402	0	1.46371798721787	0	0	0	0	0	0.754453791336415	1.29502840693177	0	0	0	0	0	0	0	1.38751256732883	0	1.27750120374777	0	3.40958763979938	0	0	0	0	0	0	0	0.810340694015031	0	0	2.15770473581347	0	0	0.408317961000635	1.10392163027953	0.859848876437354	0	0	0	0	0	0.408317961000635	0	0	0.523836137296348	1.55763164266594	0.944596115794756	0	0	0	0	1.27750120374777	0	0.523836137296348	0	0	0	1.2202283646929	0	0	1.51837475671946	1.15423853715984	0	0	0.944596115794756	0	0	0	0	0	0.614994140602004	0	0	0	0	2.57642291485935	0.614994140602004	0.754453791336415	0	0	0	0	0.408317961000635	0.810340694015031	0	0	1.01547538879402	0.754453791336415	1.93076992534652	0	0	0	0	0.690297949148521	0	1.17736731330667	0	1.7328409579026	0	1.76310426781365	0	0	0	0.690297949148521	0	0	0	0	2.2783319828816	0	0	0	0	0	0.810340694015031	3.40574404463903	0	0	0	0	0.859848876437354	0	1.77464280058108	0	0	1.4752135033706	2.36098580537139	0	0	0	0.859848876437354	0.754453791336415	2.029835153015	0	0	0	0	0	0	0	0.810340694015031	0	0	0	0	1.15423853715984	0	0	0	0	0	0	2.46542115091296	0	0	0	0.690297949148521	2.983636868932	PRJNA1480144	ILPo29	fecal	Post	29	1
SRR39238524	0	0	0	0	0	0	0	0	0	0	0	0	2.14555604003403	0	0	0	0	0	0.764506283162109	0	0	0	0	0	0	0	0	1.63876235637771	4.6539916826775	0	0	0	1.92245305177385	0.914957804829006	0.532398802449664	0	0	0	0	0	0	1.05809334134806	0	0	0	2.73449745763182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14108742320488	3.878178138003	0	1.05809334134806	2.29752230833635	0	0	0	0	0	0	0	0	0.415775408180688	0.415775408180688	1.32345995151486	0	0	0	0	0	0	0	0	0	1.85498259175718	0	0	1.94675643501953	0	0	0	0	0.415775408180688	0	0	0	0.415775408180688	0	0	0	0	0	0.415775408180688	0	0	0	0.624242099197171	0	0	0	0	0	0	0	0	0.624242099197171	0	0	0	0	0	0.415775408180688	0	2.5142496844778	0	0.624242099197171	0	0	0	0	1.14108742320488	0	0	2.09541372021292	0	0.624242099197171	0	0	0	0	0	0	0.820649420049387	0	0	0.914957804829006	0	0	0	0.764506283162109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415775408180688	0	0	0	0.624242099197171	0	0	0	0	0	0	0	0	0	0	2.06947734166045	0	0.415775408180688	0	0	0	0	0.415775408180688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.624242099197171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03062942550078	0	0	0	0	0	0.415775408180688	0	0	0.700012394048485	0	0.624242099197171	0	0	0	0	0.415775408180688	0	0	1.51977712128132	0	0	0	0	1.08755580400953	0.415775408180688	0	0	0	0	0	0	0	0	0.624242099197171	0	0	0	0	0	0	0.820649420049387	2.80870028287832	PRJNA1480144	ILPr30	fecal	Pre	30	0
SRR39238449	0	0	0	0	0	0	0	0	0	0	0	0	3.02408993755372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49187387900141	4.65239288485646	0	0	1.73753678100213	2.83482560220193	2.3759589086137	0.49187387900141	0	0	0	0	0	0	0	0	0	0	2.8453872657312	0	0	0	0	0	0	0	0	0	0	0	0	1.51261599374649	0	0	0	0.618621950182977	0.973803375046799	0	0	0	0	0.49187387900141	0	0	3.92763047845767	0	2.23132806584327	2.50617483973168	0	1.45251561944354	0	0	0	0	0	0	0.49187387900141	0	2.11519424049092	0	0	0	0	0	0	0	0	0	2.39292195893933	0	0	1.72048696428445	0	0	0	0.49187387900141	2.32933577648344	0	0	0	2.34612619172708	0	0	0	0	0	1.62346983281252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49899508551838	0	0	0	0	0	0.49187387900141	0	0	0	0	0	0	0	0	0	0	0.618621950182977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57765282057579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.796515037121614	0	0	0	1.6746818687794	0	0.716613956736355	0	0	0	0	0	0	0	0	0	0	2.61295490171001	0	0	0.973803375046799	0.716613956736355	0	0	0	1.32190384815981	1.01979988593815	0	0	0	0	0	1.06138803538654	0	0	0	1.06138803538654	1.0993394160095	0.922351892077355	0	0	0	0	0.618621950182977	3.49731860091527	0	0	0	0	0.922351892077355	0	0	1.97594983700056	2.08621863758053	0	0.618621950182977	0	0	0	0	0.922351892077355	0	0	3.56214330068294	0	0	0	0	0	0.618621950182977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15850950490627	2.44181954206388	PRJNA1480144	ILPo30	fecal	Post	30	1
SRR39238523	0	0.637495920247617	0	0	0	0	0	0	0	0	0	0	1.63094397512818	0	0	0	0	0	0.97081879476547	0	0.713916843931156	0	0	0.637495920247617	0	0	0.426516292792707	1.59561427498239	4.51590135106932	0	0	0.97081879476547	2.68151157187737	0	0.97081879476547	0	0	0	0	0	0	1.10346903242837	1.18170821925209	0	0	2.50398245553884	0	0	0	0	0.426516292792707	0.544693771476149	0	0	0	0	0	0	0	0	0	0	0.835380321512583	1.93536404382483	1.07390892399962	0.97081879476547	0	0	0	0	0	4.08635060891807	0	1.41581546307007	2.06843504497853	0	1.57680972691359	0	0	0	0	0	0	0	0	1.6556744357103	0	0	0	1.18170821925209	0	0	0	0	0	1.6556744357103	0	0	2.91212110494196	0	0	0	0.885368216845426	0.885368216845426	0.778881177770069	0	0	0	0	0.713916843931156	1.07390892399962	0	0	1.28713724966089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80468540809727	0	0.426516292792707	0.637495920247617	0.544693771476149	0	0	0	0	0	1.42951778583835	0	0	0	0	0	0	0	0	1.63934490999058	0	0	1.86219896480154	0	0	0	0	0	0	0	0	0	1.4682073566001	0	0.637495920247617	0	0	0	0	0	0	1.61363828333977	0	0	0	0	0.713916843931156	0	0	0	0	0	0.426516292792707	0	0	0	3.84557021987984	0	0	1.0079682877626	0	0	0.778881177770069	0.426516292792707	0	0	0.778881177770069	0	0.778881177770069	0.713916843931156	0	0	0.637495920247617	0	0	0	0	1.07390892399962	1.71546802529933	1.90934998347795	0	0	0	0.544693771476149	0	0.930191751824758	0	0	0.713916843931156	0	0	0	0	0	0	0.637495920247617	3.6549076457217	0	0	0	0	1.18170821925209	1.52589445609324	0	1.38704141556467	0.930191751824758	0.426516292792707	1.22699391278297	0	0	0	0	0.778881177770069	0	0	0.885368216845426	0	0	0	0	0	0.713916843931156	0	0.544693771476149	0	0	0	1.15716192395931	0	0	0	0	0	0.778881177770069	0	0	0	1.7978983991777	2.33026954729008	PRJNA1480144	ILPr31	fecal	Pre	31	0
