SAMPLE_ID	Acetobacteraceae	Acholeplasmataceae	Acidaminococcaceae	Acidithiobacillaceae	Acidobacteriaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Alteromonadaceae	Amoebophilaceae	Anaerolineaceae	Anaplasmataceae	Aphanothecaceae	Archangiaceae	Atopobiaceae	Bacillaceae	Bacteriovoracaceae	Bacteroidaceae	Barnesiellaceae	Bartonellaceae	Bdellovibrionaceae	Bifidobacteriaceae	Blattabacteriaceae	Bogoriellaceae	Borreliaceae	Bradyrhizobiaceae	Budviciaceae	Burkholderiaceae	Caedimonadaceae	Calotrichaceae	Campylobacteraceae	Candidatus Nanosynbacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Cellulomonadaceae	Cellvibrionaceae	Chitinophagaceae	Chlamydiaceae	Christensenellaceae	Chromatiaceae	Chromobacteriaceae	Chroococcaceae	Chrysiogenaceae	Clostridiaceae	Clostridiales Family XIII. Incertae Sedis	Clostridiales Family XVI. Incertae Sedis	Comamonadaceae	Conexibacteraceae	Coriobacteriaceae	Corynebacteriaceae	Coxiellaceae	Cyanothecaceae	Cyclobacteriaceae	Cytophagaceae	Deferribacteraceae	Dehalococcoidaceae	Deinococcaceae	Dermocarpellaceae	Desulfobacteraceae	Desulfomicrobiaceae	Desulfovibrionaceae	Desulfurellaceae	Desulfuromonadaceae	Dysgonomonadaceae	Eggerthellaceae	Endomicrobiaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Fervidobacteriaceae	Flavobacteriaceae	Francisellaceae	Fulvivirgaceae	Fusobacteriaceae	Gemmatimonadaceae	Geobacteraceae	Gomontiellaceae	Hafniaceae	Halanaerobiaceae	Halobacteriovoraceae	Halobacteroidaceae	Halomonadaceae	Heliobacteriaceae	Hungateiclostridiaceae	Hydrogenophilaceae	Hydrogenothermaceae	Hyphomicrobiaceae	Ilumatobacteraceae	Kiritimatiellaceae	Kofleriaceae	Lachnospiraceae	Lactobacillaceae	Legionellaceae	Leptolyngbyaceae	Leptospiraceae	Leuconostocaceae	Limnochordaceae	Listeriaceae	Magnetococcaceae	Marinilabiliaceae	Mariprofundaceae	Merismopediaceae	Mesoaciditogaceae	Methylobacteriaceae	Methylophilaceae	Microbacteriaceae	Microbulbiferaceae	Micrococcaceae	Microcoleaceae	Micromonosporaceae	Moraxellaceae	Morganellaceae	Muribaculaceae	Neisseriaceae	Nitrosomonadaceae	Nocardiaceae	Nocardioidaceae	Oceanospirillaceae	Odoribacteraceae	Orbaceae	Oscillatoriaceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Paludibacteraceae	Parachlamydiaceae	Pasteurellaceae	Pectobacteriaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Piscirickettsiaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Prevotellaceae	Promicromonosporaceae	Propionibacteriaceae	Pseudanabaenaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Puniceicoccaceae	Rhizobiaceae	Rhodanobacteraceae	Rhodobacteraceae	Rhodospirillaceae	Rhodothermaceae	Rickettsiaceae	Rikenellaceae	Rubrobacteraceae	Ruminococcaceae	Sanguibacteraceae	Selenomonadaceae	Shewanellaceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Spiroplasmataceae	Sporomusaceae	Staphylococcaceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sulfurovaceae	Sutterellaceae	Synechococcaceae	Synergistaceae	Syntrophobacteraceae	Syntrophomonadaceae	Tannerellaceae	Tenuifilaceae	Tepidanaerobacteraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales Family IV. Incertae Sedis	Thermodesulfobacteriaceae	Thiovulaceae	Tissierellaceae	Vallitaleaceae	Veillonellaceae	Vibrionaceae	Vulgatibacteraceae	Xanthomonadaceae	Yersiniaceae	Zoogloeaceae
ERR1624557	0.45971574014142735	0.6779980846949542	2.0191908561942973	0.0	0.0	1.0174808554827828	0.0	0.45971574014142735	0.45971574014142735	0.0	1.0896531677113281	0.45971574014142735	0.0	0.0	0.0	0.45971574014142735	0.0	0.2880416928543401	0.0	0.0	2.572481952186931	0.2880416928543401	0.0	0.0	2.1411252428904968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2880416928543401	1.6901489514129038	0.0	0.0	0.2880416928543401	0.0	1.0174808554827828	0.0	0.0	0.2880416928543401	0.0	0.0	0.0	0.0	2.9779712489821684	1.542559040766258	0.2880416928543401	0.0	0.0	2.630738699323779	0.0	0.0	0.0	0.0	0.0	0.0	0.2880416928543401	0.0	0.0	0.0	0.0	1.2760105485530564	0.0	0.0	0.0	1.7869544833253665	0.0	0.880099018855266	0.0	0.0	2.8309932157245727	0.0	0.0	0.2880416928543401	1.5653842941262002	0.0	0.0	0.0	0.0	0.2880416928543401	0.0	0.0	0.0	0.0	0.45971574014142735	0.2880416928543401	1.230403641040019	1.9950711681147155	0.0	0.0	0.0	0.0	0.0	0.0	3.490827114445995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5824289080134857	0.0	0.0	0.2880416928543401	0.0	0.0	0.0	1.542559040766258	0.0	0.0	0.9308766111596242	0.880099018855266	0.0	0.0	2.53717833178249	1.372649380431882	0.0	0.0	0.0	0.2880416928543401	0.2880416928543401	0.8225886497948502	0.5824289080134857	2.954563304040667	0.0	0.2880416928543401	0.0	0.0	3.343962550255607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2880416928543401	0.0	0.6779980846949542	1.9184145417142409	0.0	3.381024498751656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2959717239323383	0.0	0.0	0.7562831344969482	1.9329630812506817	0.45971574014142735	0.5824289080134857	0.0	0.0	1.903361694281362	0.0	0.0	0.0	0.0	0.0	1.1794392740091664	0.0	0.0	0.0	0.0	2.54772673116961	3.318223992815694	0.0	0.0	0.0	0.0	0.0
ERR1624558	0.0	0.28834639240613735	2.0463579531699607	0.0	0.0	1.8007217493851484	0.0	0.0	0.28834639240613735	0.0	0.4601261094963799	0.5828929167830325	0.0	0.0	0.6784945392761281	0.0	0.0	0.0	0.28834639240613735	0.0	2.060828409513167	0.0	0.0	0.28834639240613735	2.1446921131198033	0.0	0.0	0.0	0.0	0.0	0.28834639240613735	0.0	0.0	0.0	0.0	0.0	1.6375853276260368	0.0	1.1521073583424197	0.0	0.9768958689131657	0.0	0.0	0.0	0.0	0.0	1.1800259853233885	2.1476154636830493	0.0	0.0	0.0	3.046155682941658	0.6784945392761281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2882471705345493	0.0	0.4601261094963799	0.0	2.1358021068145217	0.0	2.5720133645539796	1.3732510068249337	0.8806445155345975	2.747350620683407	0.0	0.0	0.0	0.0	0.0	0.0	0.4601261094963799	0.0	0.0	0.0	0.0	0.0	0.0	0.28834639240613735	0.0	0.6784945392761281	1.4375629700230184	0.0	0.0	0.0	0.0	0.0	0.0	3.590207670063449	0.7568013299683212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28834639240613735	0.0	1.4375629700230184	0.0	0.0	0.0	0.0	0.0	0.0	1.8258830091372062	0.0	0.0	0.5828929167830325	0.4601261094963799	0.0	0.0	1.9657478747212385	0.0	0.0	0.0	0.0	0.28834639240613735	0.5828929167830325	0.28834639240613735	0.6784945392761281	1.3902436322636915	0.0	0.0	0.0	0.0	2.7362249265426066	0.0	0.0	0.0	0.28834639240613735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.126726312411295	1.928788353970562	0.0	3.0361035093410282	0.28834639240613735	0.0	0.0	0.28834639240613735	0.0	0.0	0.28834639240613735	0.28834639240613735	0.0	3.759086727206238	0.28834639240613735	0.0	0.0	0.7568013299683212	0.4601261094963799	0.4601261094963799	0.0	0.0	1.7229126682016105	0.0	0.0	0.0	0.0	0.0	0.5828929167830325	0.0	0.0	0.0	0.28834639240613735	1.9239391607056897	1.2543987370836513	0.0	0.0	0.0	0.6784945392761281	0.28834639240613735
ERR1624559	0.0	1.1487220375388476	0.0	0.0	0.0	1.961405782868227	0.5025152211069386	0.0	0.0	0.0	0.0	0.6305262912694084	0.0	0.0	0.0	0.0	0.0	1.2394205818321165	0.0	0.0	3.16365950407763	0.32021331203632064	0.0	0.32021331203632064	1.0756646723247876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1137277680473077	0.32021331203632064	0.32021331203632064	0.0	1.6276961436889648	0.0	0.8096683018297085	0.0	0.0	0.32021331203632064	0.0	0.32021331203632064	0.0	0.32021331203632064	2.912568297775459	1.807796808957975	0.5025152211069386	0.0	0.0	2.3161192131700328	0.7292693256138195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5025152211069386	1.9235782455837458	0.0	0.0	0.0	2.137639925452719	0.0	3.2256160481063763	2.475174246280704	1.2908241726577436	3.0721502419849434	0.0	0.32021331203632064	0.0	1.3977157988157913	0.0	0.0	0.0	0.0	1.1487220375388476	0.0	0.32021331203632064	0.0	0.0	0.0	0.0	1.0339423161239663	1.7927982265644087	0.0	0.0	0.0	0.0	0.0	0.0	3.554739968979794	0.7292693256138195	0.0	0.0	0.0	0.0	1.1137277680473077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3144109381013964	0.0	1.1137277680473077	0.0	0.0	0.0	0.0	0.32021331203632064	0.0	1.7270162394574802	0.0	0.0	0.0	0.9877815541443403	0.32021331203632064	0.0	2.367800630152854	0.8096683018297085	0.32021331203632064	0.0	0.0	1.4675842386596636	1.1487220375388476	0.6305262912694084	0.32021331203632064	1.9121363106177254	0.0	0.5025152211069386	0.32021331203632064	0.0	3.116344182619314	0.0	0.0	0.0	0.32021331203632064	0.32021331203632064	0.0	0.0	0.0	0.32021331203632064	0.0	0.0	1.6387146386828912	2.204627530315908	0.0	3.0963290709715183	0.0	0.0	0.0	0.0	0.0	0.0	0.5025152211069386	2.4557189590358046	0.5025152211069386	3.1192324685106247	0.0	0.0	0.7292693256138195	1.1137277680473077	0.0	0.32021331203632064	0.0	0.0	2.2220112294120344	0.0	0.0	0.32021331203632064	0.0	0.0	0.9361244152615128	0.0	0.0	0.0	0.0	0.0	1.8565534926674185	0.32021331203632064	0.0	0.0	1.3580577199626267	0.0
ERR1624560	0.3225736935918183	1.2154789674921633	2.7613237757924503	0.0	0.0	2.234936512691626	0.0	0.0	1.873987883703552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8134857034477341	0.0	0.0	1.9107585619305956	0.0	0.0	0.3225736935918183	2.738344719850165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3410895840514445	0.0	0.0	0.0	1.3410895840514445	0.3225736935918183	0.0	0.0	0.0	0.0	2.206147154983068	1.9761009859711618	0.0	0.0	0.0	3.136158325510844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4937137455804788	0.0	0.0	0.0	2.3113663365431756	0.0	3.1749392574298256	2.654755065388361	0.7329449220434266	2.3843094034962506	0.3225736935918183	0.3225736935918183	0.0	0.3225736935918183	0.0	0.0	0.9918334396465844	0.0	0.0	0.0	0.3225736935918183	0.0	0.8134857034477341	0.3225736935918183	0.0	0.0	1.3623747811755764	0.0	0.0	0.0	0.0	0.0	0.0	3.3484742407906913	1.0798012543895303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2154789674921633	0.0	1.1853235873422179	0.0	0.0	0.0	0.0	0.3225736935918183	0.0	0.0	0.0	0.0	0.0	0.3225736935918183	0.0	0.0	1.4020500512634488	0.0	0.0	0.0	0.0	0.0	1.1178960334832433	0.6339875926292394	0.9401178960907517	2.485969556918354	0.0	0.0	0.0	0.0	1.3623747811755764	0.5056150675382322	0.3225736935918183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.212059728114659	0.0	2.90533694508291	0.0	0.3225736935918183	0.0	0.6339875926292394	0.0	0.0	0.0	0.0	0.5056150675382322	3.573536138062762	0.0	0.0	0.0	1.9223547108350327	0.3225736935918183	0.0	0.0	0.0	2.3385316536166774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1502644177726555	0.0	0.0	0.0	1.0380408221537385	0.3225736935918183
ERR1624561	0.0	0.34166190964302934	2.229572002843711	0.0	0.0	0.9718807860648548	0.0	0.0	1.1126551116209873	0.0	0.34166190964302934	0.5304941357754855	0.0	0.0	0.0	0.0	0.0	0.34166190964302934	0.0	0.0	2.7731235485581447	0.34166190964302934	0.0	0.0	2.4857471624744	0.0	0.34166190964302934	0.0	0.0	0.0	0.0	0.0	0.5304941357754855	0.0	0.0	0.0	1.0240419664103266	0.34166190964302934	0.9125885414417753	0.0	0.0	0.843901943354082	0.0	0.0	0.0	0.0	1.9745101475265303	1.5941359361520007	0.0	0.34166190964302934	0.0	2.5007625251159817	0.0	0.0	0.0	0.0	0.0	0.5304941357754855	0.9125885414417753	0.0	0.0	0.0	0.0	1.2187965307062472	0.0	0.0	0.0	1.940131661137182	0.0	2.4540631004173674	1.070604699984517	0.34166190964302934	2.6386911666403736	0.34166190964302934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5304941357754855	0.0	0.6616658742969763	1.070604699984517	0.0	0.0	0.0	0.0	0.0	0.0	3.197317175401104	2.949262681962107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7095945500579768	0.0	0.6616658742969763	0.0	0.0	0.0	0.0	0.843901943354082	0.0	1.9218649342673646	0.0	0.0	0.9125885414417753	1.1509910180161116	0.0	0.0	2.247565729224161	0.0	0.34166190964302934	0.0	0.0	0.0	0.0	0.5304941357754855	0.0	0.843901943354082	0.0	0.0	0.0	0.0	0.6616658742969763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7839569858726634	2.3253562009324957	0.0	2.9404153047005304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34166190964302934	3.9311694752033493	0.34166190964302934	0.0	1.070604699984517	0.5304941357754855	0.0	0.6616658742969763	0.0	0.34166190964302934	1.1862157245907683	0.0	0.0	0.0	0.0	0.0	0.7622731964999142	0.0	0.0	0.0	0.0	0.9718807860648548	0.9125885414417753	0.0	0.0	0.0	0.34166190964302934	0.0
ERR1624562	0.0	0.0	0.0	0.0	0.0	2.6818813322066077	0.0	0.0	0.2917019835402029	0.0	0.0	0.0	0.0	0.2917019835402029	0.0	0.0	0.0	1.2609061788571734	0.0	0.0	1.8564574227323074	0.0	0.0	0.0	2.3467102822550654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4646388449104526	0.0	0.0	1.3042754639519798	0.0	0.6839474757419435	0.0	0.0	0.2917019835402029	0.0	0.0	0.0	0.0	2.583247397171811	1.513184715718903	0.0	0.0	0.0	2.906474202099808	0.6839474757419435	0.0	0.0	1.50023689614135	0.0	0.0	0.0	0.0	0.2917019835402029	0.2917019835402029	0.0	1.362152897810647	0.0	0.0	0.0	1.7296713284462626	0.0	2.8444884829481527	2.1934450656701583	0.9375182768449927	3.0660886445945783	0.2917019835402029	0.8289823245721337	0.0	0.2917019835402029	0.0	0.0	0.2917019835402029	0.0	0.2917019835402029	0.0	0.6839474757419435	0.0	0.0	0.2917019835402029	0.0	1.024280769972302	1.689087196568534	0.0	0.0	0.0	0.0	0.0	0.0	3.3887076087256447	0.8289823245721337	0.0	0.0	0.0	0.0	0.5879917491498672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2917019835402029	0.0	1.237481311526149	0.0	0.0	0.0	0.0	0.0	0.0	1.8844700919332205	0.0	0.0	0.0	0.4646388449104526	0.0	0.0	1.945136519788946	1.0619238606213082	0.0	0.0	0.0	0.7624913639188291	1.024280769972302	0.4646388449104526	0.6839474757419435	2.250755785712934	0.0	0.0	0.0	0.0	2.722325799404107	0.0	0.2917019835402029	0.0	0.2917019835402029	0.0	0.0	0.2917019835402029	0.0	0.0	0.0	0.0	1.6975131017661818	2.045763350358442	0.0	2.7167735503790476	0.0	0.0	0.0	0.4646388449104526	0.0	0.0	0.0	2.1907732056073783	0.0	3.795256531224551	0.0	0.0	0.0	1.6627818596099597	0.0	0.4646388449104526	0.0	0.2917019835402029	1.7448994345836875	0.0	0.2917019835402029	0.0	0.0	0.0	0.5879917491498672	0.0	0.0	0.0	0.0	2.1051357692635597	1.625029771650976	0.0	0.0	0.0	0.9375182768449927	0.0
ERR1624563	0.0	0.7821872225368762	1.300162079825708	0.0	0.0	1.4196269233317538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.247228333224938	0.3548773293417548	0.0	0.0	1.7900896305756224	0.0	0.0	0.0	0.0	0.0	0.3548773293417548	0.0	0.7821872225368762	0.0	0.0	0.0	0.6805180946809742	0.0	0.8645124834161844	0.0	0.0	0.3548773293417548	0.0	0.0	0.3548773293417548	0.0	1.6674918992707382	1.2717502367569158	0.0	0.0	0.0	1.8855889593010566	0.547529740321671	0.0	0.0	0.0	0.0	0.0	1.5901744141127963	0.0	0.0	0.0	0.0	0.8645124834161844	0.0	0.0	0.0	1.545655002107821	0.0	2.9720303378018214	0.8645124834161844	1.2086578242961055	2.122073247763767	0.0	0.6805180946809742	0.0	0.0	0.0	0.3548773293417548	0.3548773293417548	0.0	1.9517275815219643	0.0	0.3548773293417548	0.0	0.0	0.0	0.0	0.0	0.9336911439893935	0.0	0.0	0.0	0.0	0.0	0.0	2.795291988128473	0.547529740321671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3548773293417548	0.0	0.0	0.0	0.0	0.0	0.0	1.752940778157811	0.0	0.0	0.0	0.9336911439893935	0.0	0.0	1.981367116373422	0.3548773293417548	0.0	0.0	0.0	0.7821872225368762	1.459514676230876	0.9336911439893935	0.547529740321671	1.2086578242961055	0.3548773293417548	0.3548773293417548	0.0	0.0	1.733102517147794	0.0	0.0	0.0	0.0	0.0	0.0	0.3548773293417548	0.0	0.0	0.0	0.0	0.993349499241062	2.105171039499578	0.0	2.221634900613084	0.0	0.0	0.0	0.0	0.0	0.0	0.3548773293417548	0.547529740321671	0.0	4.078043235134246	0.0	0.0	0.0	0.3548773293417548	0.0	0.3548773293417548	0.0	0.0	0.8645124834161844	0.0	0.0	0.0	0.0	0.0	0.8645124834161844	0.0	0.0	0.0	0.0	1.459514676230876	1.3982194275560036	0.3548773293417548	0.0	0.0	1.1348158754902293	0.0
ERR1624564	0.0	1.1974948273965458	0.0	0.0	0.0	1.3643006423637258	0.0	0.0	2.0183026617444435	0.0	0.42156321068679226	0.42156321068679226	0.0	0.0	0.0	1.4351439646222144	0.0	0.2600418579469077	0.5390294984525759	0.0	3.0916366297922555	0.0	0.0	0.0	3.0330766927969073	0.0	0.0	0.2600418579469077	0.0	0.0	0.0	0.0	0.0	0.5390294984525759	0.0	0.2600418579469077	1.4218697493467691	0.0	1.2979169997507523	0.0	0.0	0.5390294984525759	0.0	0.0	0.0	0.0	1.1237910245088563	1.897012289008923	0.0	0.0	0.0	3.018651655770229	0.42156321068679226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5390294984525759	0.0	0.0	1.7958155211444402	0.0	0.0	0.0	1.9752750334044689	0.0	2.6137764363674845	0.5390294984525759	0.6313935391530987	3.2358061999377092	0.0	1.5181870938730022	0.0	0.0	0.0	0.0	1.7602072539582425	0.0	2.2721014304153995	0.0	0.2600418579469077	0.0	0.7075174838404439	0.8784649210446759	0.0	1.2604864253163663	1.578575394517128	0.0	0.0	0.0	0.0	0.0	0.0	3.513109442954181	0.8286040769399113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9231862957513661	0.0	0.0	0.0	0.2600418579469077	0.2600418579469077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3357134963604063	0.0	0.2600418579469077	0.0	0.0	0.42156321068679226	0.42156321068679226	0.5390294984525759	1.1497737940408006	1.778376230343607	0.0	0.0	0.0	0.42156321068679226	0.42156321068679226	0.0	0.0	0.0	0.2600418579469077	0.2600418579469077	0.0	0.0	0.0	0.0	0.0	0.0	1.0349697842055892	2.9575896942092097	0.0	3.066103838736793	0.0	0.0	0.0	0.42156321068679226	0.0	0.0	0.5390294984525759	0.0	0.0	3.300821142620735	0.42156321068679226	0.0	0.0	1.3486315820835821	0.0	0.8286040769399113	0.0	0.0	2.3581361795370093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6758411886190796	2.4543526602242483	0.2600418579469077	0.0	0.0	0.5390294984525759	0.0
ERR1624565	0.49333126282993245	0.23164717461050033	0.0	0.23164717461050033	0.0	1.3166310099688703	0.23164717461050033	0.3819077930145763	1.7018164364933184	0.0	0.23164717461050033	0.23164717461050033	0.0	0.0	0.3819077930145763	0.3819077930145763	0.0	0.0	0.9056323350893765	0.0	3.213194305427239	0.0	0.0	0.0	2.5941841754463937	0.0	1.1362303438853747	0.0	0.0	0.23164717461050033	0.23164717461050033	0.0	0.0	1.6570166832479516	0.0	0.0	0.9056323350893765	0.0	0.3819077930145763	0.23164717461050033	0.8658304818819105	0.7183506540071415	0.0	0.0	0.23164717461050033	0.0	1.4955716326376791	1.6956925293171103	0.0	0.0	0.0	2.7453099711297244	0.23164717461050033	0.0	0.0	0.0	0.0	0.9056323350893765	1.4437085199694155	0.49333126282993245	0.23164717461050033	0.0	0.0	1.9214239407060725	0.0	0.23164717461050033	0.0	2.3523631822067754	0.0	3.312256231869458	3.139242210598858	1.1986195701427829	2.8537914325105724	0.0	0.23164717461050033	0.0	0.0	0.0	0.0	0.0	0.0	1.4652025000835165	0.0	0.0	0.3819077930145763	0.0	0.23164717461050033	0.0	0.9757241328415391	1.8583831110540356	0.0	0.0	0.0	0.23164717461050033	0.0	0.0	3.620941262936508	1.3588026501257293	0.0	0.0	0.0	0.5819255094506581	0.0	0.49333126282993245	0.0	0.0	0.0	0.0	0.23164717461050033	0.0	0.0	1.432548988065558	0.23164717461050033	0.23164717461050033	0.0	0.0	0.0	0.23164717461050033	0.0	0.0	1.5837533230480674	0.0	0.0	1.9923244872648707	1.253161680478649	0.0	0.3819077930145763	2.4818938531996473	0.9056323350893765	0.23164717461050033	0.0	0.0	0.23164717461050033	0.49333126282993245	2.2911386486610157	0.9056323350893765	1.8090390716909992	0.0	0.49333126282993245	0.0	0.23164717461050033	1.6570166832479516	0.23164717461050033	0.23164717461050033	0.0	0.0	0.5819255094506581	0.0	0.0	0.0	0.23164717461050033	0.0	0.23164717461050033	0.8220094610518202	2.3657510789343865	0.0	2.891922013448232	0.0	0.0	0.23164717461050033	0.0	0.0	0.23164717461050033	0.3819077930145763	0.23164717461050033	0.0	2.816213938537585	0.0	0.0	0.7732654463113058	1.3311480124203916	0.0	0.49333126282993245	0.0	0.49333126282993245	2.3385494168974006	0.0	0.0	0.23164717461050033	0.0	0.49333126282993245	0.9757241328415391	0.0	0.0	0.23164717461050033	0.23164717461050033	2.6717497718225593	2.058639334172656	0.0	0.23164717461050033	0.0	0.8658304818819105	0.0
ERR1624566	0.0	0.4034572433262501	2.1280136753625696	0.0	0.0	1.0965526194584734	0.0	0.24698606966344752	0.6089456521625783	0.0	0.0	0.6089456521625783	0.0	0.0	0.0	0.24698606966344752	0.0	1.9307347800121406	0.6839386671169182	0.0	2.9153459013997503	0.8529585149595438	0.0	0.0	2.8193753242450934	0.0	0.0	0.24698606966344752	0.0	0.0	0.4034572433262501	0.0	1.2127101349501188	0.24698606966344752	0.0	0.0	0.0	0.24698606966344752	0.4034572433262501	0.0	0.0	0.6089456521625783	0.0	0.24698606966344752	0.0	0.0	2.5666389342807547	1.393494766428783	0.0	0.0	0.0	2.4299030639398755	0.4034572433262501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.232630353238186	0.0	0.0	0.0	2.043501025558082	0.0	1.6499277327228583	1.6190620336840458	0.0	3.2870476481564386	0.24698606966344752	0.8529585149595438	0.0	0.0	0.0	0.0	0.0	0.0	1.122402627114069	0.0	0.0	0.0	0.0	0.0	0.0	1.0397215966576934	1.731207490714893	0.0	0.0	0.0	0.0	0.0	0.0	3.4663161915752343	0.7478689396934158	0.0	0.24698606966344752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6089456521625783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.005796044137263	0.24698606966344752	0.0	0.0	0.7478689396934158	0.0	0.0	1.5207613049880728	0.0	0.4034572433262501	0.0	0.0	0.8035846689945154	0.0	1.3360891588769872	0.4034572433262501	3.1829195828078434	0.0	0.0	0.0	0.0	0.4034572433262501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24698606966344752	0.0	0.0	0.0	0.0	1.9787084937340333	0.0	3.629394850218669	0.0	0.24698606966344752	0.0	0.4034572433262501	0.0	0.0	0.4034572433262501	0.0	0.4034572433262501	2.889958502535113	0.6839386671169182	0.0	0.8035846689945154	1.1698994901881639	0.0	0.0	0.0	0.0	2.3884245159764275	0.0	0.0	0.0	0.0	0.0	0.5182432141999294	0.0	0.0	0.0	0.0	0.5182432141999294	2.45860304256073	0.0	0.0	0.0	0.24698606966344752	1.1698994901881639
