SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Bacilli	Bacteroidia	Betaproteobacteria	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chrysiogenetes	Clostridia	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Hydrogenophilalia	Kiritimatiellae	Limnochordia	Mollicutes	Negativicutes	Oligoflexia	Opitutae	Rubrobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Thermodesulfobacteria	Thermoleophilia	Thermotogae	Tissierellia	Verrucomicrobiae	Zetaproteobacteria
ERR1624576	0.0	0.0	0.0	3.3293832775245487	1.1078080849251393	0.0	0.0	2.2632319033858694	3.36529059109225	1.96456440124026	0.0	0.0	0.4294671261528412	0.0	3.926541023226021	3.110862672288527	0.7828095410627421	1.209357062121169	2.930373381403117	0.0	1.5813938482737446	0.0	2.3229240569278344	3.0264921643886433	0.0	1.1615439247331572	1.5813938482737446	0.0	0.0	0.0	0.0	0.4294671261528412	1.9724476468465548	0.6411238267745814	0.4294671261528412	0.0	0.0	0.0	0.6411238267745814	0.0	0.0	0.0	0.4294671261528412	1.3607267966257224	0.0
ERR1624577	0.0	0.0	0.0	3.107650688901428	1.067340657019979	0.0	0.0	2.410362222145103	3.6184121669985356	2.424865284036139	0.0	0.0	1.1640323701421198	0.0	3.9472059264194788	2.8557290147466694	0.0	0.0	0.0	0.0	1.1020188147698247	0.0	1.1020188147698247	2.9200629524329296	1.5189316665416437	0.0	1.6775307219972218	0.0	0.0	0.0	0.0	0.6886544497887823	2.524923957265025	0.0	0.0	0.0	0.0	0.29461154359059916	0.29461154359059916	0.0	0.0	0.0	0.7674005178730217	0.4685420644580656	0.0
ERR1624578	0.0	0.0	0.0	3.0492339443862737	0.9427211282085277	0.0	0.0	3.2187488282334376	3.1417541517229517	1.6105796851644307	0.0	0.0	0.0	0.0	3.8753664296462143	3.2666905810734406	0.6886146131642206	0.0	0.5923590964937088	0.0	1.6593948933003737	0.0	0.2945868685505161	3.472600500510609	0.0	0.0	1.2887051764995308	0.0	0.0	0.0	0.0	0.7673589797059929	2.34118346590471	0.0	0.0	0.0	0.4685089999903018	0.0	0.4685089999903018	0.0	0.0	0.0	0.8339934432580706	0.0	0.0
ERR1624579	0.0	0.0	0.0	2.3148375828991816	1.3110055169953119	0.0	0.0	2.725874024962028	3.6499174894596758	2.0067554016162754	0.0	0.0	0.6277874217871695	0.0	3.994775398988633	2.9226740867239	0.5000641982116374	0.0	0.5000641982116374	0.0	0.0	0.0	1.3333682460688374	2.3391649060751294	1.354635642395041	0.0	2.6753748421672467	0.0	0.0	0.0	0.0	0.31834982766218184	1.287428473943212	0.0	0.0	0.0	0.6277874217871695	0.0	0.5000641982116374	0.0	0.0	0.0	0.5000641982116374	1.4128227710934873	0.0
ERR1624580	0.27903040396058265	0.0	0.0	3.195403271942666	0.27903040396058265	0.0	0.0	2.6100704103226047	2.500269390394914	2.293501480891735	0.0	0.0	0.0	0.0	4.074383077250381	3.2060047070458846	0.0	0.0	0.0	0.0	1.5580751860297677	0.0	1.4335319044205825	2.8514132919656476	0.0	0.27903040396058265	1.57920796212191	0.0	0.0	0.0	0.0	0.27903040396058265	1.6960540620565827	0.0	0.0	0.0	0.0	0.0	0.6632150633877788	0.0	0.0	0.0	0.7408406930264426	0.5686280768984039	0.0
ERR1624581	0.0	0.0	0.0	2.6286893739759587	1.1165927286700998	0.0	0.0	2.951767973798728	3.5471847549847912	1.4941388567969192	0.0	0.0	0.0	0.0	3.926190838031166	3.176636336167645	0.6042138391710403	0.0	2.1774914919015553	0.0	2.1818274365781396	0.0	2.3848746052175045	2.958313471528877	1.9828428531124695	0.39966394064549027	1.7881523776083852	0.0	0.0	0.931951757987495	0.0	1.0025833385521394	2.4963182995155844	0.0	0.0	0.0	0.39966394064549027	0.0	1.0025833385521394	0.0	0.0	0.0	1.1165927286700998	1.6655650838449205	0.0
ERR1624582	0.27884311428672504	0.0	0.4472795092532146	2.4597315535305153	0.806339406774779	0.0	0.27884311428672504	1.9280701309441661	3.758714767488423	2.5366205774653467	0.0	0.27884311428672504	1.403302005278609	0.0	3.9461053653094575	2.7747055991928082	0.6629057133384184	0.27884311428672504	1.7111483946505226	0.0	1.6629426758859691	0.0	1.8994597560533324	1.589015807715982	2.169568167259432	0.4472795092532146	1.8994597560533324	0.0	0.0	0.0	0.9592095834593839	0.5683396153060867	2.6172937252682567	1.1615439247331572	0.0	0.0	0.27884311428672504	0.0	0.27884311428672504	0.0	0.0	0.0	0.806339406774779	1.4873211729778362	0.0
ERR1624583	0.0	0.0	0.0	3.348394180257843	0.9397384816546535	0.0	0.0	1.8531052714388132	3.191023804780067	1.5404135539891255	0.0	0.0	0.0	0.0	4.053761631093663	3.092226431585401	0.0	0.2929311626939823	0.0	0.0	1.2855107926533893	0.0	0.4662888974299825	2.219273746128156	0.0	0.0	1.637231081848804	0.0	0.0	0.0	0.0	0.5898543927100655	2.0368743116441745	0.8888163502789734	0.0	0.0	0.0	0.0	0.4662888974299825	0.0	0.0	0.0	1.461324773398904	0.9397384816546535	0.0
ERR1624584	0.0	0.0	0.0	3.5466626892648394	0.8693996077916	0.0	0.0	2.062398241797525	3.1733219543798814	2.3136385421243904	0.2553587890186472	0.0	0.2553587890186472	0.0	3.994889495585966	2.8751392919630505	0.0	0.2553587890186472	0.0	0.0	1.5392646044668716	0.0	1.0865380376054472	2.8124385124773315	0.41509281344339516	0.2553587890186472	1.6534023157660245	0.0	0.0	0.0	0.0	0.0	1.80772611984876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41509281344339516	1.749926977037152	0.0
ERR1624585	0.0	0.0	0.0	3.584352503805798	1.1570276873801177	0.0	0.0	2.9166737759224177	3.663354666626849	2.6487348139771125	0.0	0.0	0.0	0.0	3.3906647280238738	3.164479476286861	0.34520988380933443	0.0	0.5350824929210329	0.0	1.1186497319746551	0.0	1.1186497319746551	2.19088861577676	0.34520988380933443	0.34520988380933443	3.390235545841442	0.0	0.34520988380933443	0.0	0.0	0.5350824929210329	2.7305083011740825	0.0	0.0	0.0	0.0	0.0	0.34520988380933443	0.34520988380933443	0.0	0.0	0.5350824929210329	0.0	0.0
