bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Holosporaceae	0.139550872040668	0.0443541604336776	0.359133107541449	0.670650312892716	0.0907968227551999	0.045259485771201	-0.0255323526831642	0.47895237564575	0.186825100008521	0.750579586888838	0.90030420145814
Coxiellaceae	0.144941974575475	0.0237181622149081	0.575697579358132	0.510485884912667	0.158303054788684	0.0423768753836693	0.0609355018906583	0.487308059462284	0.131872981914889	0.865892541344148	0.788417088920674
Thermodesulfobiaceae	0.1454912551632	0.82655806373281	0.0331420395648274	0.310749224641924	-0.0131828523526859	-0.14904550270051	-0.0856208099969624	0.487308059462284	0.945609636698441	0.431231131594179	0.744726590090129
Rhodocyclaceae	0.15023554898153	0.0334603421320098	0.533618974454063	0.925581187789528	0.183480122951043	0.0585097833603024	-0.0107340909980246	0.497208126391254	0.16319254583682	0.865892541344148	0.972304353445516
Thermoanaerobacterales Family IV. Incertae Sedis	0.153817190639962	0.284519604749002	0.0554552555095499	0.0725868696641612	0.0988070459416338	0.202798435879412	0.234005810143544	0.503072694093054	0.5773463512425	0.494282074164295	0.475509414239258
Sulfuricellaceae	0.160457333815373	0.0428896739460105	0.180667361441109	0.121394110574654	-0.11385436511159	-0.0825006883845166	-0.116621218926036	0.51868766047295	0.186302021202983	0.551928862424486	0.595187121892284
Cellulomonadaceae	0.169581320461309	0.0318103036582547	0.259226525704637	0.216639995527016	-0.107081385912473	-0.0612787383306516	-0.0818245733106486	0.53815319609707	0.16319254583682	0.661146551797149	0.633957039542215
Coprothermobacteraceae	0.170643509308758	0.031529158786335	0.290082492944922	0.774302438982295	0.307120736894539	0.16708889240113	0.0556532876058631	0.53815319609707	0.16319254583682	0.688007094433863	0.934102332484381
Methylococcaceae	0.173984468013378	0.0363096491115126	0.535952251176232	0.203242908753839	0.213880701430891	0.0685443745497299	0.172849266564945	0.53815319609707	0.165476761524599	0.865892541344148	0.614147050364862
Emcibacteraceae	0.174222257729267	0.141650103434306	0.134249673086772	0.0555777221364889	-0.165435675770159	-0.188527217347319	-0.297697330170017	0.53815319609707	0.397764936916535	0.501423891022649	0.47139772339917
