SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR13357943	0.0	2.154465830766933	0.0	0.0	3.4726582665152264	0.0	0.0	0.0	0.46464611746427453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.542073196613791	0.2917073984937898	0.0	0.0	0.0	0.0	0.0	1.9451474643621336	0.0	0.2917073984937898	1.024290793339666	0.0	0.0	0.46464611746427453
SRR13357944	0.0	2.6966025805041065	0.0	0.0	4.106191100566901	0.0	0.0	0.0	0.5829511245299464	0.0	0.0	0.7194742275717088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7733299241429963	3.652124933078513	0.0	0.0	0.0	0.0	0.0	3.1588967591254864	0.0	0.5829511245299464	0.38272077041802915	0.0	0.0	4.111068336115146
SRR13357945	0.3381192882191132	1.6008004965386602	0.0	0.0	4.374926708126649	0.0	0.0	0.0	1.4836971078260164	0.0	0.0	0.6565700157281039	0.0	0.5259016626806328	0.0	0.0	0.0	0.0	0.0	0.0	3.7638280529045782	3.8669198151411446	0.0	0.0	0.0	0.0	0.3381192882191132	2.9823357929856904	0.0	0.7568818627110289	0.3381192882191132	0.0	0.0	2.1388826199042184
SRR13357946	0.0	1.547880543194012	0.0	0.5864804400612712	4.448127577205712	0.0	0.0	0.0	0.5864804400612712	0.5864804400612712	0.0	0.9812363312102338	0.0	0.5864804400612712	0.5864804400612712	0.0	0.0	0.0	0.0	0.0	3.391905247168367	3.716615151465769	0.0	0.0	0.0	0.0	0.0	3.3496227543413224	0.0	0.8272465037236356	0.0	0.5864804400612712	0.0	1.258979551881735
SRR13357947	0.0	1.783850827579988	0.0	0.0	3.9595632605177684	0.0	0.0	0.0	0.0	0.0	0.0	0.4036598757392678	0.0	0.4036598757392678	0.7481439710884774	0.0	0.0	0.0	0.0	0.4036598757392678	4.344206303086618	3.722349930047387	0.0	0.4036598757392678	0.0	0.0	0.0	3.1757673491701714	0.0	0.6091981313463127	0.7481439710884774	0.0	0.0	0.0
SRR13357950	0.22170473372988234	2.506146025466778	0.22170473372988234	0.0	4.405629041815913	0.0	0.0	0.0	0.8842934423238025	0.0	0.0	0.22170473372988234	0.0	0.0	0.6986819247902882	0.0	0.22170473372988234	0.0	0.0	0.0	4.037743214007455	0.36777103369144404	0.0	0.6365451015581831	0.0	0.0	0.22170473372988234	3.072135160389516	0.22170473372988234	0.0	0.7530311112915724	0.0	0.0	2.24597633117884
SRR13357955	0.0	1.5744352873706	0.0	0.0	4.366354425869667	0.0	0.0	0.0	1.0057691370346415	0.0	0.0	0.0	0.0	0.0	0.7456105148863892	0.0	0.0	0.0	0.0	0.0	4.157544920983376	1.167334714587918	0.0	2.139897599684629	0.0	0.0	0.0	2.3052265703437347	0.0	0.0	1.0057691370346415	0.0	0.0	1.3772026530605241
SRR13357956	0.0	1.0837406395022997	0.0	0.0	4.415309828763773	0.0	0.0	0.0	1.366484382273904	0.0	0.0	0.30352286947252144	0.0	0.30352286947252144	0.0	0.0	0.0	0.0	0.0	0.0	3.9337763085359585	0.6057939565325965	0.0	0.0	0.30352286947252144	0.0	0.0	2.385162164684331	0.0	0.6057939565325965	0.30352286947252144	0.0	0.0	3.5000978204514275
SRR13357957	0.0	2.369290163344683	0.0	0.30294347550326683	2.2212794681742682	0.0	0.0	0.0	0.0	0.0	0.0	1.5351856501384622	0.0	0.30294347550326683	1.003438216693396	0.0	0.0	0.0	0.0	0.0	4.518140363571341	0.6049270588338622	0.0	0.6049270588338622	0.0	0.30294347550326683	0.0	3.661829127040425	0.30294347550326683	1.4508407965082701	0.9576384445347809	0.0	0.30294347550326683	0.7020275383754413
SRR13357958	0.0	3.2641982936009395	0.0	1.0321335614552758	2.706661537853724	0.0	0.0	0.0	0.0	0.0	0.0	1.9721826979262933	0.0	1.1945683063523411	1.6975764290108075	0.0	0.0	0.0	0.0	0.0	3.812365902685719	1.8412076422940857	0.0	0.0	0.0	0.0	0.7696713048568141	4.455722319526888	0.0	2.303721311578341	2.314135359896712	0.7696713048568141	0.0	1.0321335614552758
