SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Actinopolysporales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Brachyspirales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Calditrichales	Campylobacterales	Candidatus Brocadiales	Candidatus Nanopelagicales	Candidatus Nanosynbacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chrysiogenales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfuromonadales	Eggerthellales	Egicoccales	Elusimicrobiales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Glycomycetales	Halanaerobiales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Kiritimatiellales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Methanobacteriales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Natranaerobiales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pelagibacterales	Petrotogales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Streptosporangiales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermomicrobiales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SRR13357983	0.0	0.5598187335645041	0.0	0.0	0.0	0.6321111161632109	0.0	0.4730413645539992	0.0	0.0	0.2194054177052041	0.0	0.2194054177052041	0.0	1.1299801042377773	0.0	4.267492236550543	1.5622343615202559	0.0	3.214935729777771	0.0	0.0	0.0	2.811880925250516	0.0	0.0	0.3644820884276415	0.2194054177052041	0.0	0.0	0.0	0.0	0.2194054177052041	1.4463813584680691	0.0	0.2194054177052041	0.2194054177052041	0.7964723999198329	0.0	0.0	0.0	4.1115461534721	0.0	0.9487940939379476	0.3644820884276415	1.1082840111602599	0.2194054177052041	0.2194054177052041	0.3644820884276415	2.410529877792624	0.0	0.0	0.9154251623430169	0.0	0.0	0.3644820884276415	0.0	1.7127621305494372	0.0	2.5110803763984912	0.0	0.2194054177052041	0.0	1.257443977714333	0.2194054177052041	0.3644820884276415	0.0	0.0	0.0	0.0	0.3644820884276415	0.2194054177052041	0.0	1.5996829591032156	0.2194054177052041	0.0	0.2194054177052041	0.0	1.4759894557267341	0.0	0.6321111161632109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2194054177052041	0.2194054177052041	0.0	0.0	0.0	0.0	0.3644820884276415	0.2194054177052041	0.2194054177052041	0.0	0.2194054177052041	0.0	0.0	0.0	0.4730413645539992	0.0	0.0	0.4730413645539992	0.0	0.0	0.3644820884276415	1.7548976663984577	0.0	0.2194054177052041	0.0	0.6321111161632109	0.0	0.6321111161632109	0.0	0.0	0.0	0.0	0.5598187335645041	0.0	0.0	0.4730413645539992	0.3644820884276415	0.0	0.0	0.2194054177052041	0.0	0.2194054177052041	0.0	0.0	0.0	0.3644820884276415	0.0	0.0	0.0	0.0	0.3644820884276415	1.1506436995178748	3.4680354571484178	0.2194054177052041	0.7482822064588259	0.3644820884276415
SRR13357984	0.0	1.49925249350615	0.0	0.3468878395675549	0.0	0.0	0.0	0.98041929586182	0.0	1.0793484887387381	1.5157563849820008	0.0	0.0	0.0	2.077750679574502	0.0	4.298448294899858	0.7701848279912314	0.0	3.7344042174116123	0.0	0.0	0.0	2.3173159270076527	0.3468878395675549	0.0	0.3468878395675549	0.0	0.0	0.0	0.0	0.3468878395675549	0.7701848279912314	0.7701848279912314	0.0	0.0	0.0	1.4456071149509218	0.0	0.0	0.0	3.946219627966983	0.0	0.3468878395675549	1.032694743695092	0.5372486682364752	0.0	0.0	0.3468878395675549	1.841817324642943	0.0	0.3468878395675549	0.5372486682364752	0.0	0.0	0.3468878395675549	0.0	2.7904673117799903	0.3468878395675549	2.131942292841026	0.0	0.5372486682364752	0.0	1.3131027884922533	0.0	0.98041929586182	0.0	0.0	0.0	0.3468878395675549	0.0	0.0	0.0	0.3468878395675549	0.0	0.0	0.0	1.032694743695092	3.264527851188066	0.5372486682364752	0.3468878395675549	0.0	0.0	0.5372486682364752	0.0	0.0	0.0	0.0	0.0	0.98041929586182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5372486682364752	0.5372486682364752	0.0	0.0	0.5372486682364752	0.0	0.5372486682364752	0.0	0.0	0.0	0.0	0.0	0.0	1.4456071149509218	0.0	0.0	1.3131027884922533	0.0	0.5372486682364752	0.5372486682364752	0.3468878395675549	0.0	0.0	0.0	0.5372486682364752	0.0	0.0	0.3468878395675549	0.0	0.0	0.0	0.0	0.0	1.121473099772243	0.0	0.0	0.0	0.8520942564540925	0.0	0.0	0.0	0.0	1.0793484887387381	1.032694743695092	1.3381876294727386	2.111891503902872	1.546994017433953	0.0
SRR13357986	0.45149050558697296	0.28195013412307485	0.0	0.0	0.0	0.28195013412307485	0.0	1.3052386743531428	0.0	1.725095012559823	1.978389268887394	0.45149050558697296	0.0	0.28195013412307485	2.3502961344083357	0.0	3.7860059205498926	1.1397691137561397	0.0	2.5975455844560136	0.0	0.0	0.0	2.2578347967239716	0.28195013412307485	0.0	0.8691291785472959	0.0	0.0	0.0	0.45149050558697296	0.5731163668304442	0.8691291785472959	0.0	0.0	0.0	0.0	1.943659860037641	0.28195013412307485	0.0	0.28195013412307485	4.1659807086463605	1.0060534342619096	0.8691291785472959	0.28195013412307485	0.0	0.0	0.0	0.6680264561868002	1.5061968422407035	0.0	0.5731163668304442	0.0	0.0	0.0	0.0	0.0	3.4785675025980787	0.7458692849398025	4.081310026911035	0.0	0.28195013412307485	0.45149050558697296	1.0780373184578416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28195013412307485	0.0	0.0	1.2851233116827752	2.2915679635408375	0.7458692849398025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45149050558697296	0.0	1.2418613931359228	0.0	0.0	0.0	1.0060534342619096	0.0	0.5731163668304442	0.0	0.5731163668304442	1.1938083039751946	0.0	0.0	0.8691291785472959	0.0	1.3605341040303949	0.0	0.0	0.0	0.0	0.0	0.0	1.7677810741595743	0.0	0.28195013412307485	0.9197206413643542	0.0	0.8691291785472959	1.1938083039751946	0.7458692849398025	0.0	0.0	0.0	1.2640308177709816	0.0	0.28195013412307485	0.0	0.5731163668304442	0.28195013412307485	0.0	0.0	0.0	1.3938372747004955	0.45149050558697296	0.0	0.0	0.0	0.5731163668304442	0.0	0.0	0.0	1.5418205005462673	1.3052386743531428	1.1938083039751946	0.28195013412307485	2.081846619914882	0.28195013412307485
SRR13357987	0.0	0.5729772137953075	0.0	0.0	0.0	0.0	0.0	1.0433623517624795	0.0	2.006466122529223	2.2305070588590925	0.0	0.0	0.0	1.8126096277993222	0.0	4.432051883334895	1.493458129471135	0.0	1.4534574147466925	0.0	0.0	0.0	2.006466122529223	0.28185945372329335	0.0	0.9648594384987422	0.0	0.0	0.0	0.0	0.919553581896562	0.8116969132637882	0.5729772137953075	0.0	0.0	0.0	2.140022191587522	0.0	0.0	0.0	2.064900307397986	0.7457134743960531	0.4513677562700231	0.6678773394771311	0.7457134743960531	0.0	0.0	0.6678773394771311	0.5729772137953075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6313063816793507	0.0	0.7457134743960531	0.0	0.0	0.868964942230122	0.7457134743960531	0.0	0.5729772137953075	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	0.0	0.0	0.4513677562700231	0.0	0.0	1.5182148145717191	3.676450500819036	0.8116969132637882	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	0.28185945372329335	0.0	0.0	0.4513677562700231	0.0	0.0	0.0	0.8116969132637882	0.0	0.4513677562700231	0.0	0.4513677562700231	1.3050581694137537	0.0	0.0	1.139592970828155	0.0	1.241682366008484	0.0	0.0	0.0	0.0	0.0	0.0	2.1040835001675267	0.0	0.28185945372329335	1.3426918656200135	0.0	1.0778632784214062	1.493458129471135	0.8116969132637882	0.0	0.28185945372329335	0.0	0.28185945372329335	0.0	0.0	0.0	0.6678773394771311	0.0	0.0	0.0	0.0	1.7607651477010255	0.5729772137953075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8803458785371947	0.0	1.480529638122573	0.7457134743960531	2.4096258477603243	0.7457134743960531
SRR13357991	0.0	0.0	0.4734143096027499	0.0	0.0	0.0	0.0	1.4570189919885965	0.0	1.6666448151751418	1.9535306661976388	0.0	0.0	0.0	1.9988045465854833	0.4734143096027499	4.388546703100139	1.2734763210041222	0.0	2.5347732856960836	0.0	0.0	0.0	2.3906495187098926	0.0	0.0	1.036329876419434	0.0	0.0	0.0	0.0	0.8403261300410876	1.036329876419434	0.8403261300410876	0.0	0.0	0.0	1.8695636827571007	0.0	0.0	0.0	3.9494903407320097	0.0	0.8403261300410876	0.8403261300410876	0.6945178581144517	0.0	0.0	0.0	0.4734143096027499	0.0	0.0	0.4734143096027499	0.0	0.0	0.0	0.0	3.2904371551466194	0.8403261300410876	2.6994466699288373	0.0	0.0	0.4734143096027499	0.8403261300410876	0.0	0.8403261300410876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42599907667667	2.4899899040116584	0.6945178581144517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6945178581144517	0.0	0.6945178581144517	0.0	0.0	0.0	0.8403261300410876	0.0	0.4734143096027499	0.0	0.0	1.1708926308489516	0.0	0.0	0.4734143096027499	0.0	1.1088021913665647	0.0	0.0	0.0	0.0	0.0	0.0	1.8074272779846148	0.0	0.0	1.2734763210041222	0.4734143096027499	0.6945178581144517	1.2252063424833688	0.6945178581144517	0.0	0.0	0.0	1.036329876419434	0.0	0.0	0.0	0.6945178581144517	0.0	0.0	0.0	0.0	1.5131115027942355	0.4734143096027499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6280265095851416	1.2252063424833688	1.8074272779846148	0.6945178581144517	2.1050608320472994	0.4734143096027499
SRR13357992	0.0	3.1607021504515913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2743685162980425	3.4615821337121258	0.0	3.1607021504515913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8594321100637616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1607021504515913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1607021504515913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1607021504515913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1607021504515913	0.0	0.0	0.0
SRR13357996	0.0	0.45954329888176004	0.2879136772158127	0.0	0.0	0.2879136772158127	0.0	0.0	0.0	0.9306434959330507	0.67778944019632	0.0	0.0	0.0	1.4367032499944896	0.0	4.252113909088199	1.0172421407573904	0.0	0.5822339098345661	0.0	0.0	0.0	3.554405020240845	0.0	0.0	0.5822339098345661	0.2879136772158127	0.0	0.0	0.0	0.0	0.0	0.7560653452299134	0.0	0.0	0.0	0.9306434959330507	0.0	0.0	0.0	3.1919109783597417	0.0	0.0	0.0	0.45954329888176004	0.0	0.0	0.2879136772158127	2.4548921584566155	0.0	0.2879136772158127	0.45954329888176004	0.0	0.0	0.2879136772158127	0.0	2.74792200221382	0.0	2.385085048144426	0.0	0.45954329888176004	0.0	0.67778944019632	0.0	3.409531573185891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45954329888176004	1.4793665939074214	0.2879136772158127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7560653452299134	0.0	2.0110373532770347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45954329888176004	0.2879136772158127	0.0	0.2879136772158127	0.0	0.2879136772158127	0.0	0.9306434959330507	0.0	0.0	0.67778944019632	0.0	0.0	2.386764695192538	0.0	0.0	0.0	0.0	2.0228221300924716	0.0	0.0	0.0	0.45954329888176004	0.0	0.0	0.0	0.0	0.2879136772158127	0.2879136772158127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8223643052666944	0.2879136772158127	3.0151711351286616	3.969435289025035	1.0172421407573904	0.45954329888176004
SRR13357997	0.0	2.7708995668189447	0.2814571589176803	0.2814571589176803	0.0	0.0	0.0	0.2814571589176803	0.0	0.2814571589176803	0.2814571589176803	0.0	0.0	0.0	1.1388111113904913	0.0	4.311187315846666	0.8109840381189549	0.0	0.6672155554988725	0.0	0.0	0.0	3.0877142062886143	0.0	0.0	0.45082308145419336	0.0	0.0	0.0	0.0	0.0	0.0	0.9188120841285026	0.0	0.0	0.0	0.8109840381189549	0.0	0.0	0.0	4.022666408943045	0.0	0.0	0.0	0.2814571589176803	0.0	0.0	0.0	1.973174982773394	0.0	0.2814571589176803	0.745021954004438	0.45082308145419336	0.0	0.2814571589176803	0.0	1.3418871526305378	0.2814571589176803	2.0172033208004705	0.0	0.45082308145419336	0.2814571589176803	0.2814571589176803	0.0	0.45082308145419336	0.0	0.0	0.0	0.0	0.0	0.9188120841285026	0.0	2.1420500724570872	0.0	0.0	0.0	0.0	1.4526440727559249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3418871526305378	0.2814571589176803	0.0	0.0	0.5723596874159576	0.0	1.5737368756480927	0.0	0.5723596874159576	0.45082308145419336	0.0	0.0	0.0	0.2814571589176803	0.2814571589176803	0.0	0.0	0.0	0.0	0.0	0.0	0.45082308145419336	0.0	0.0	1.0770907634323645	0.0	0.0	2.4486173943671172	0.2814571589176803	0.0	0.0	0.0	0.745021954004438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2814571589176803	0.0	0.0	0.0	0.0	0.0	0.5723596874159576	0.8109840381189549	3.599426529446589	0.45082308145419336	0.0
SRR13357998	0.0	0.5461905087208383	0.0	0.0	0.0	0.0	0.0	1.1330831243174646	0.0	0.9320392896018515	1.206903595522083	0.0	0.0	0.0	1.3739105075321287	0.0	3.8431369760061003	2.7321278244183023	0.0	1.0440922077292487	0.0	0.0	0.0	2.5781485309096657	0.0	0.0	0.9320392896018515	0.9320392896018515	0.0	0.0	0.0	1.2699803379471246	0.0	2.466851376657611	0.0	0.0	0.0	1.1330831243174646	0.0	0.0	0.0	4.168687382027721	0.0	0.7806264525342567	0.0	2.15979983855437	0.0	0.0	0.0	0.9320392896018515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8563583852882455	0.0	3.36770583188785	0.0	0.0	0.0	2.634912476269055	0.0	3.650204111899986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5461905087208383	0.7806264525342567	0.0	0.5461905087208383	3.2620827693124608	0.0	0.0	0.0	0.0	1.3250469484003604	0.0	0.0	0.0	0.0	0.0	0.7806264525342567	0.0	0.0	0.0	0.0	0.0	0.5461905087208383	0.0	0.5461905087208383	0.5461905087208383	0.0	0.0	0.0	0.0	0.5461905087208383	0.0	0.0	0.0	0.0	0.0	0.0	0.5461905087208383	0.0	0.0	0.7806264525342567	0.0	0.0	0.0	0.5461905087208383	0.0	0.0	0.0	1.3739105075321287	0.0	0.0	1.2699803379471246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6886492899481829	0.5461905087208383	3.6504486612325673	0.7806264525342567	1.3739105075321287	0.7806264525342567
SRR13357999	0.0	3.331167033646436	0.0	0.0	0.0	0.0	0.0	0.2284812047062792	0.0	0.2284812047062792	0.0	0.0	0.0	0.0	1.3238115791499219	0.0	4.246476652251935	0.9352787242656825	0.0	0.6494881995423143	0.0	0.0	0.0	2.885409297158997	0.0	0.0	0.2284812047062792	0.0	0.0	0.0	0.0	0.2284812047062792	0.0	0.968846111506603	0.0	0.0	0.0	0.4881197347317803	0.0	0.0	0.0	3.857981549478094	0.0	0.0	0.4881197347317803	0.2284812047062792	0.0	0.0	0.0	2.3474096469626833	0.0	0.0	0.6494881995423143	0.0	0.0	0.2284812047062792	0.0	1.309306882876363	0.0	1.6756418493009013	0.0	0.6494881995423143	0.0	0.9352787242656825	0.0	0.3774210045056698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0118676474365693	0.0	0.0	0.0	0.0	1.6692498267766736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8988978797865624	0.0	0.0	0.0	0.0	0.0	1.3238115791499219	0.0	0.2284812047062792	0.0	0.0	0.0	0.0	0.0	0.6494881995423143	0.8591884532600145	0.0	0.0	0.2284812047062792	0.0	0.0	0.4881197347317803	0.0	0.0	1.1508787329072971	0.3774210045056698	0.0	1.46812444075991	0.0	0.0	0.0	0.0	1.0290756052514496	0.0	0.0	0.0	0.5762560972015995	0.0	0.0	0.0	0.0	0.2284812047062792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4881197347317803	0.6494881995423143	0.8154794582172972	3.966189655469381	0.3774210045056698	0.3774210045056698
SRR13358000	0.0	2.6868890861142605	0.0	0.0	0.0	0.0	0.0	0.4318054524105889	0.0	0.0	0.26749408574192507	0.0	0.0	0.0	1.3134790213127934	0.0	4.003148083447956	0.6439946858144164	0.0	0.6439946858144164	0.0	0.0	0.0	3.1359129671338044	0.0	0.0	0.26749408574192507	0.0	0.0	0.0	0.0	0.4318054524105889	0.0	0.6439946858144164	0.0	0.26749408574192507	0.0	0.6439946858144164	0.26749408574192507	0.0	0.0	3.7607842316917752	0.0	0.6439946858144164	0.0	0.4318054524105889	0.0	0.0	0.26749408574192507	2.377548938638759	0.0	0.0	0.4318054524105889	0.5507322148453697	0.0	0.0	0.0	1.828705947261661	0.0	2.097953003491526	0.0	0.5507322148453697	0.0	0.5507322148453697	0.0	0.26749408574192507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6391744431243493	0.0	0.0	0.0	0.0	1.3134790213127934	0.26749408574192507	0.0	0.0	0.0	0.0	0.26749408574192507	0.0	0.0	0.26749408574192507	0.0	1.5118944016645004	0.26749408574192507	0.0	0.0	0.7207271058372313	0.0	1.5231244852628112	0.26749408574192507	0.26749408574192507	0.26749408574192507	0.0	0.0	0.0	0.0	0.4318054524105889	0.9376363859317781	0.0	0.0	0.0	0.0	0.0	0.842585263716815	0.0	0.26749408574192507	1.5118944016645004	0.26749408574192507	0.26749408574192507	1.7637426433553451	0.0	0.0	0.26749408574192507	0.26749408574192507	0.6439946858144164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26749408574192507	0.0	0.0	0.0	0.0	0.26749408574192507	0.0	0.0	4.283096763357314	0.7207271058372313	0.26749408574192507
SRR13358004	0.0	0.7190049001752226	0.0	0.0	0.0	0.0	0.49388052929593795	0.7190049001752226	0.0	0.0	0.49388052929593795	0.0	0.0	0.0	1.5426823917921766	0.49388052929593795	4.2944841497679995	0.9764475072350256	0.0	1.8098353648519627	0.0	0.0	0.0	3.1228342200249433	0.0	0.0	0.49388052929593795	0.0	0.0	0.49388052929593795	0.0	0.7190049001752226	0.0	1.0640893793119335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1529443362807	0.0	0.0	0.49388052929593795	0.0	0.49388052929593795	0.0	0.0	2.3322792647270996	0.0	0.0	1.3855767645945372	0.0	0.0	0.7190049001752226	0.0	1.199377254956096	0.0	2.577502882881004	0.0	0.0	0.0	0.0	0.49388052929593795	1.9641434446766788	0.0	0.0	0.0	0.0	0.49388052929593795	0.0	0.0	0.8665292456116742	0.0	0.0	0.0	0.0	1.8374433237216123	0.49388052929593795	0.0	0.0	0.0	0.49388052929593795	0.0	0.0	0.0	0.0	0.0	1.0640893793119335	0.0	0.0	0.0	0.49388052929593795	0.0	1.515482747459135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49388052929593795	0.0	0.0	0.0	0.0	0.0	0.49388052929593795	1.5426823917921766	0.0	0.0	1.1369801258191383	0.49388052929593795	0.0	0.7190049001752226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49388052929593795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49388052929593795	0.0	3.1144346547114257	0.7190049001752226	0.8665292456116742	0.49388052929593795
SRR13358005	0.0	0.2799541104534826	0.0	0.0	0.0	0.0	0.0	0.0	0.4487864912666239	0.0	0.4487864912666239	0.0	0.0	0.0	1.039725481067884	0.0	4.511796162532615	1.0741986550117055	0.0	1.1358838698569318	0.0	0.0	0.0	2.562190851969394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0022781380006756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57125944635945	0.0	0.0	0.2799541104534826	0.2799541104534826	0.0	0.0	0.0	2.0025052959154754	0.0	0.0	0.4487864912666239	0.0	0.0	0.2799541104534826	0.0	1.389816933759378	0.0	1.0022781380006756	0.0	0.2799541104534826	0.2799541104534826	0.9160365679865544	0.2799541104534826	2.455227857837759	0.0	0.0	0.0	0.0	0.2799541104534826	0.0	0.0	0.9160365679865544	0.0	0.0	0.0	0.0	1.3204725401065585	0.0	0.0	0.0	0.0	0.2799541104534826	0.0	0.0	0.2799541104534826	0.2799541104534826	0.0	0.2799541104534826	0.0	0.0	0.0	0.0	0.0	1.2600696791706494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2799541104534826	0.0	0.4487864912666239	0.0	0.0	0.0	0.0	0.0	0.2799541104534826	0.0	0.0	0.0	0.0	0.2799541104534826	0.0	0.0	0.2799541104534826	0.2799541104534826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2799541104534826	2.6980071177746714	0.4487864912666239	0.2799541104534826	0.0
SRR13358006	0.0	3.8603207125922676	0.0	0.0	0.0	0.0	0.0	0.9915065535939533	0.0	0.3223829288557852	0.3223829288557852	0.0	0.0	0.0	1.7035975343005663	0.0	4.1310769480068155	0.9915065535939533	0.0	1.2698084964465337	0.0	0.0	0.0	2.3381693337644665	0.0	0.0	0.3223829288557852	0.0	0.0	0.0	0.0	0.0	0.0	1.2151371483521483	0.0	0.0	0.0	0.7326482751566267	0.0	0.0	0.0	4.112330488461485	0.0	0.3223829288557852	0.505364735463485	0.7326482751566267	0.0	0.3223829288557852	0.0	1.9706558722512728	0.0	0.0	1.531782072740317	0.0	0.0	0.505364735463485	0.0	1.8334548659944152	0.0	2.2845157838308876	0.0	0.6337081775932883	0.0	0.7326482751566267	0.505364735463485	1.6088306821294143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0944314208628914	0.0	0.3223829288557852	0.0	0.0	1.892402938698074	0.0	0.6337081775932883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3223829288557852	0.0	0.0	0.0	0.3223829288557852	0.0	0.7326482751566267	0.0	0.3223829288557852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3223829288557852	0.0	0.3223829288557852	0.8810848468161767	0.0	0.0	1.0794675653129502	0.3223829288557852	0.0	3.137191150987672	0.6337081775932883	0.0	0.3223829288557852	0.0	0.6337081775932883	0.0	0.0	0.3223829288557852	0.0	0.0	0.0	0.0	0.0	0.3223829288557852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6337081775932883	2.714641495922405	2.9944531335904303	0.6337081775932883	0.3223829288557852
SRR13358007	0.0	0.5461489149609949	0.0	0.0	0.0	0.0	0.7805779654935958	0.0	0.0	0.8628481601417294	0.9916174407579177	0.0	0.0	0.0	1.1715057530140758	0.0	4.245973134248379	0.9916174407579177	0.0	1.7312099950446407	0.0	0.0	0.0	1.4941785478200054	0.0	0.0	0.3538018338923693	0.0	0.0	0.0	0.0	0.0	0.0	1.2395313452371068	0.0	0.3538018338923693	0.0	0.8628481601417294	0.0	0.0	0.0	4.25353761292779	0.0	0.0	0.0	0.5461489149609949	0.0	0.0	0.0	2.235889582063818	0.0	0.0	1.0440393398232393	0.0	0.0	0.0	0.0	1.86915830710873	0.0	2.1925223480190654	0.0	0.3538018338923693	0.0	0.9319879673719348	0.3538018338923693	2.7986120569775483	0.0	0.0	0.0	0.0	0.0	0.3538018338923693	0.0	2.4850595729832325	0.0	0.0	0.0	0.0	1.373854845670869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5461489149609949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3538018338923693	0.0	0.0	0.0	0.0	0.0	0.5461489149609949	0.0	0.0	0.0	0.0	0.0	0.0	0.8628481601417294	0.0	0.0	0.0	0.5461489149609949	0.0	0.6789929403801187	0.0	0.0	0.3538018338923693	0.0	1.0440393398232393	0.0	0.0	0.8628481601417294	0.3538018338923693	0.0	0.0	0.3538018338923693	0.0	0.0	0.0	0.0	0.0	0.0	0.3538018338923693	0.0	0.0	0.0	0.5461489149609949	0.8628481601417294	2.6839193722700867	0.6789929403801187	0.7805779654935958	0.0
