SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Caldisericia	Calditrichae	Candidatus Babeliae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Limnochordia	Methanobacteria	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermoprotei	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR39238490	0.0	0.0	0.0	3.767989245952016	0.9671723692217019	0.2830995542190257	0.2830995542190257	0.0	3.418834196390793	4.726286016981552	3.150912375162067	0.0	0.2830995542190257	0.0	0.0	0.4530456311204934	0.0	0.4530456311204934	0.5748788586128264	0.0	0.0	0.0	0.0	0.0	4.27641292725245	0.2830995542190257	2.5989390511414863	1.2207576413382402	0.0	0.0	0.0	1.4559597678669847	0.0	0.0	0.0	1.9131860965908305	1.9180338322180994	0.0	0.0	0.8712085521034838	3.2915604495505923	2.106656530869439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1122165078760933	2.877227297950873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6699148507982919	0.5748788586128264	0.0	0.0	0.0	0.0	0.0	0.9671723692217019	0.0	0.0	0.9218356646910382	3.7768202525812935	0.0	0.0	0.0
SRR39238491	0.0	0.0	0.0	1.4562839945167951	0.4532632641907157	0.0	0.0	0.0	2.064373710837537	4.868910717914731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15624482334837	0.0	1.24444434189143	0.5751254446280938	0.0	0.0	0.0	1.307842876312334	0.0	0.0	0.0	0.8141756240411946	1.2210734199611941	0.0	0.0	0.8141756240411946	1.7047532724691847	1.24444434189143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4646370011420453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4532632641907157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.712566337974807	0.0	0.0	0.0
SRR39238493	0.7092272497476457	0.0	0.0	3.264901648786628	1.9668866571618087	0.9142965439253258	0.0	0.3074691071847157	3.525064336628171	4.473921926445757	3.30812491245387	0.0	0.7888306682295941	0.0	0.0	0.0	0.0	1.2908741972862698	0.6116832076104592	0.0	0.0	0.0	0.0	0.0	4.0633561014930875	0.0	2.883756004129567	1.267356207820979	0.0	2.0212607922173147	0.7092272497476457	2.155708305052191	0.0	0.0	0.3074691071847157	2.8975630848835676	2.592534589239247	0.0	0.0	1.9949241319792084	3.7241670765765575	3.357956072474561	0.4856856944993575	0.0	0.0	0.0	0.4856856944993575	0.7092272497476457	0.0	0.0	0.0	0.0	0.0	2.541663573067803	3.718645378431905	0.0	0.0	0.4856856944993575	0.7888306682295941	0.0	0.0	0.3074691071847157	0.0	0.3074691071847157	0.0	2.109593364808862	2.528619580071991	0.0	0.0	0.0	0.0	0.0	1.05303006230736	0.0	0.0	0.3074691071847157	4.4285246985868465	1.530916165975938	0.4856856944993575	0.0
SRR39238494	0.0	0.0	0.0	3.227040239378944	2.1746037112662546	0.6819067801336325	0.0	0.0	3.7926152142278893	4.502973883687861	3.2376920655685364	0.0	1.2103036941121075	0.0	0.0	0.0	0.0	0.8267899719559608	0.4629488646463194	0.0	0.0	0.0	0.0	0.0	4.09979723879637	0.0	2.8230727320187086	2.154801847221917	0.0	1.547359323818125	0.9352413165430801	2.7589178727452235	0.0	0.0	0.0	1.23505567552726	3.0120082225281144	0.0	0.4629488646463194	1.5701917917158024	4.043285999073019	4.000086276743304	0.29044429682347117	0.0	0.0	0.0	0.29044429682347117	0.0	0.29044429682347117	0.0	0.0	0.0	0.0	2.1518978394094597	3.509026443127304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29044429682347117	0.29044429682347117	0.0	0.0	0.29044429682347117	0.8267899719559608	0.0	0.0	0.29044429682347117	0.0	0.4629488646463194	0.0	0.0	0.0	4.015793372932738	0.29044429682347117	0.0	0.0
SRR39238509	1.6548987579624972	0.31752860201287236	1.3531236419502934	3.8206980415999636	2.826831251590517	0.7250750676315943	0.0	0.7250750676315943	3.541451689615383	4.547457768177323	3.9711595403702393	0.4989829931439903	0.7250750676315943	0.6265786624072844	0.0	0.0	0.0	0.31752860201287236	1.9296251001714095	0.0	0.4989829931439903	0.0	0.0	0.0	4.048294680354777	0.0	2.742449825149658	2.0774349857572942	0.0	2.005188966849503	1.0709389841420045	2.931627134413138	0.0	0.0	0.7250750676315943	1.2345579796280135	3.1999847638419516	0.0	0.31752860201287236	1.4113019888997929	1.309500917695702	3.637798366115762	1.3318597604849631	0.0	0.0	0.0	0.0	0.0	0.31752860201287236	0.0	0.0	0.0	0.0	1.587827870351476	3.937159050808085	0.31752860201287236	0.0	0.8730090556028134	0.7250750676315943	0.9831535963498026	0.0	0.0	1.5499603195530847	0.4989829931439903	0.0	1.3531236419502934	1.0292605685188456	2.0574045986433944	0.4989829931439903	0.0	0.0	0.31752860201287236	0.0	0.0	0.0	0.7250750676315943	3.9133170708258875	1.2610021808785035	1.3318597604849631	0.0
SRR39238542	0.0	0.676018944653409	0.0	3.43412341982417	1.149194272548127	0.28682833118482653	0.0	0.0	2.9583665100084753	4.786946997417328	1.149194272548127	0.0	0.8779237566060811	0.0	0.28682833118482653	0.0	0.0	0.0	0.676018944653409	0.0	0.0	0.28682833118482653	0.0	0.0	4.299293587855984	0.458080592405124	1.8348483089637646	1.6438493554266906	0.28682833118482653	0.676018944653409	0.8204602569660999	2.270119652494774	0.0	0.0	0.0	1.652979515709027	2.321497850062365	0.0	0.0	0.5805794598336025	0.7542170650299104	3.0503226569546715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28682833118482653	3.5120799268787457	0.0	0.0	0.0	0.0	0.0	0.0	0.458080592405124	0.0	0.0	0.0	0.8204602569660999	0.28682833118482653	0.676018944653409	0.0	0.0	0.0	0.0	0.458080592405124	0.0	0.0	0.28682833118482653	2.1445031860578396	3.2066623339016305	0.0	0.0
SRR39238543	0.0	0.0	0.5815109519455691	2.115599299574662	0.9297790399692263	0.6770158311747615	0.0	0.0	2.1218007032065604	4.673395002779089	3.0220104348425907	0.0	1.4205547171214328	0.0	0.0	0.0	0.0	0.7552577893159096	0.4589040492156192	0.0	0.0	0.0	0.2874392301641245	0.0	4.571892008653897	0.0	1.2526313363757646	1.2292333309292967	0.0	0.9752218466142721	0.4589040492156192	3.3189407817912087	0.0	0.2874392301641245	0.0	0.4589040492156192	1.8969980350535167	0.0	0.2874392301641245	0.7552577893159096	0.4589040492156192	2.2205137376479356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0163568934077225	3.3708516262643067	0.0	0.0	0.0	0.0	0.2874392301641245	0.0	0.2874392301641245	0.7552577893159096	0.0	0.0	0.4589040492156192	0.2874392301641245	2.9750057108993735	0.0	0.0	0.0	0.2874392301641245	1.0539306388455048	0.0	0.0	0.0	0.4589040492156192	0.0	0.0	0.0
SRR39238544	0.0	0.16027806018619675	0.4448972507692245	3.069190439979323	2.0156282545246467	0.0	0.0	0.0	2.1776301281061996	4.731154033385982	3.519053820522853	0.16027806018619675	0.5094481857648573	0.0	0.0	0.0	0.0	0.5094481857648573	0.8326846236509368	0.0	0.0	0.0	0.0	0.0	4.425353799474696	0.0	2.2086874245274046	0.6600040158753708	0.0	0.8032102791321653	0.6600040158753708	2.7024770150452886	0.0	0.0	0.16027806018619675	0.5656345279643518	3.3578769336638468	0.0	0.0	0.7715890037649643	0.0	2.4034577306098743	0.6153774827282188	0.0	0.0	0.0	0.0	0.0	0.0	0.16027806018619675	0.0	0.0	0.0	0.0	3.440976997706621	0.0	0.0	0.16027806018619675	0.0	0.0	0.0	0.0	0.6153774827282188	0.0	0.0	0.0	0.3690481504397189	0.5656345279643518	0.0	0.0	0.0	0.0	0.9768516220023279	0.0	0.0	0.4448972507692245	2.4829909819934843	0.5094481857648573	0.3690481504397189	0.0
SRR39238545	2.3085061418869226	0.7015081817285662	2.5863609368720586	3.6439491656625194	4.056056366261957	1.8482233216795392	0.47923743135148766	1.002854409082181	3.4537263007204455	4.018320208847363	4.1683551463945	1.304042434283791	1.304042434283791	1.3454494829126276	0.0	1.1168707052441307	0.9570617930360285	1.5471481923157187	3.14052221965888	0.9570617930360285	0.0	1.2070929192819282	0.0	0.6044399664846717	4.094626067827148	0.0	2.8147405417242832	3.3428191232422333	0.7015081817285662	2.343600101227481	1.281757723661996	3.48590007131106	0.0	0.9058653597363672	0.9570617930360285	2.3085061418869226	2.3475483906111623	0.0	1.8839424369331432	3.0393970487107027	2.6222561478062487	4.238168106481581	3.1920968498573403	0.847816949424093	0.0	1.233433476610727	0.30261809405048584	0.0	0.7807948639263855	0.30261809405048584	0.30261809405048584	0.0	1.304042434283791	2.8930280612099044	3.0965895483568557	1.8839424369331432	0.0	1.3252392571356764	2.1906706189066387	2.584087095283252	0.30261809405048584	1.6563127217420117	2.149275882434631	2.386972723291779	0.30261809405048584	2.6063069057511417	1.8419737183244411	1.7884484579005413	0.6044399664846717	0.0	0.30261809405048584	1.002854409082181	1.9007575144720246	0.0	0.0	1.4502156106986896	3.17342999169554	2.5863609368720586	2.599759509097419	0.0
SRR39238546	0.5592758630871262	0.0	0.7303423332753727	2.4632887277652165	1.3423803036514732	0.7958427256521656	0.0	0.0	2.5264565520832365	4.658769228551439	3.169372883359171	0.439304442842561	0.5592758630871262	0.0	0.0	0.0	0.0	0.27298055485244793	0.5592758630871262	0.0	0.0	0.0	0.0	0.0	4.442270719962135	0.0	2.24546852483823	1.7211485572665413	0.0	1.9554033072821255	0.27298055485244793	2.371946704754916	0.0	0.6531779845407981	0.0	1.3593186483742334	2.749595392859599	0.0	0.0	1.1499472044318073	4.113460268608389	2.5904631807600675	0.27298055485244793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6591594553250206	2.8089258291615806	0.439304442842561	0.0	0.27298055485244793	0.27298055485244793	0.27298055485244793	0.0	0.0	0.0	0.0	0.0	0.6531779845407981	0.27298055485244793	2.272667487566531	0.27298055485244793	0.0	0.0	0.0	1.3423803036514732	0.0	0.0	0.7958427256521656	2.8257062524280525	0.7303423332753727	0.5592758630871262	0.0
SRR39238547	2.822859921275526	1.2841480454845322	2.896763008213321	3.79378889245033	3.7742553262057843	2.2832041361222766	1.1421863843003282	1.6530628597973838	3.4087195785256776	4.329585543909748	3.9440611259610727	1.6732981884629918	1.2592277848324793	0.7235517438356691	0.0	0.4977014492663304	1.0275588866664571	0.8713835046759841	2.902049089715267	1.0692212122898614	0.4977014492663304	1.9595878648499125	0.31655584684190563	1.0275588866664571	3.5880148028156076	0.31655584684190563	2.228986302362852	2.6649246567170906	0.7235517438356691	1.3300698374466906	2.75800183332334	3.268293713326268	0.0	0.31655584684190563	0.8037276416347933	2.8100633017268692	3.458153127037346	0.0	1.0692212122898614	2.6325020781858326	3.529092623585899	3.8756095941930115	2.6079295982247253	0.8037276416347933	0.0	0.31655584684190563	1.5347438788785068	0.8713835046759841	1.728896001189189	0.31655584684190563	0.8037276416347933	0.9814716080258059	1.2327900588367704	2.1021479677268715	3.6225738957407234	1.949238670868577	0.0	2.228986302362852	1.9051839382832538	2.260791307548754	0.31655584684190563	1.8625911023410031	2.9411039654481175	1.4272754364296325	0.4977014492663304	2.378688461870388	1.2841480454845322	1.4094974191087264	1.6318384211786312	0.0	0.9299064979995838	1.460786734324872	1.6425802852310833	0.31655584684190563	0.0	1.5979203151700787	4.1612332196182145	2.7692425447703637	2.4160007517289204	0.0
SRR39238548	1.6064388862559185	1.0966746464436756	3.4050052229978314	3.8951904188784683	3.1203887824263785	1.7011938733936471	1.1980246102386993	0.0	3.0431066703663534	4.595041147393582	3.143026869953832	0.0	1.2410206347865105	0.0	0.0	0.0	1.640373401432286	0.8789557890641821	2.9113585945745197	1.4356888669504853	0.6318270847609656	1.2801408049716472	0.0	0.0	4.273299335566245	0.0	1.2410206347865105	2.3903018389001085	0.6318270847609656	2.303866503885734	1.150299409928012	2.2931080178223273	0.0	0.0	0.42191467090355084	2.0049885037539017	2.1772823611042624	2.0119811052170595	0.8789557890641821	2.372525783472461	2.3003098723852977	4.053349390324785	2.7819099599023267	0.0	0.0	0.0	0.0	0.0	0.8789557890641821	0.0	0.0	0.0	0.0	2.1912766626026468	2.969393275668254	1.5499797226062217	0.0	2.2179810279997207	0.9642336081613078	0.0	0.0	1.0966746464436756	2.384456959003374	2.2894618043973978	0.9642336081613078	1.8647669778442597	1.5884225527759002	1.9195721833839936	1.640373401432286	0.0	0.0	0.9642336081613078	2.167695855227555	0.0	0.0	1.6867684980445903	3.402754417573845	1.4610799946260808	1.4356888669504853	0.0
SRR39238549	0.0	0.0	0.614258175343804	3.6620008049531614	2.0534699609236564	0.711969346887793	0.0	0.0	3.572004542618613	4.20967462061262	2.844825597101598	0.0	0.7916838787324605	0.0	0.0	0.0	0.0	0.48798088145229546	0.0	0.0	0.0	0.30920006701561137	0.0	0.30920006701561137	3.97945580087112	0.0	2.8631219982524136	1.16118073931265	0.0	1.9080800996648144	0.614258175343804	2.360509640357677	0.0	0.0	0.0	0.48798088145229546	2.2439819421048854	0.0	0.0	0.9172883030343695	3.739477720040013	4.517330232806789	0.9686624948241468	0.0	0.0	0.0	0.0	0.0	0.0	0.614258175343804	0.0	0.614258175343804	0.0	0.7916838787324605	3.7684654530590094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30920006701561137	0.0	0.0	0.30920006701561137	0.0	0.48798088145229546	0.0	0.0	0.0	0.48798088145229546	0.30920006701561137	0.0	0.0	0.9172883030343695	3.906272758650936	3.4815666879317213	0.30920006701561137	0.0
SRR39238550	0.7031288922429948	0.0	0.37095147785703053	3.8853762893784607	3.073497581123163	0.37095147785703053	0.0	0.37095147785703053	2.7613121214383844	4.67261723866174	3.5183640246435037	0.0	0.37095147785703053	0.0	0.0	0.0	0.0	0.0	1.8840288001437404	0.0	0.0	0.5680538790504408	0.0	0.0	4.279896366139588	0.0	1.9136137086652594	0.9588610471468493	0.0	0.0	0.5680538790504408	2.0372257420203788	0.0	0.0	0.0	1.4255022026867081	2.9216401088231345	0.0	0.0	0.7031288922429948	3.8486113416737364	3.439493228560464	0.8060090236363856	0.0	0.0	0.0	0.0	0.0	0.37095147785703053	0.0	0.0	0.0	0.0	0.0	2.9650228309859954	0.0	0.0	0.8891252365109672	0.5680538790504408	0.5680538790504408	0.0	0.5680538790504408	1.0189330683474382	0.0	0.0	0.37095147785703053	0.0	1.235337614244788	0.0	0.0	0.0	0.8891252365109672	0.0	0.0	0.0	0.5680538790504408	2.863922927630329	0.0	0.9588610471468493	0.0
SRR39238551	2.088215993002882	0.0	1.1690059857441129	3.11962272023256	3.105796294074582	2.7162846205750317	0.0	1.8973953477398409	3.873323536591826	4.5561128511265405	3.7045641295302314	1.7572100772788204	1.4186601707869948	0.0	0.0	0.0	0.331718562948705	0.0	2.182785316604854	1.0073855364682576	0.0	1.3575983698930503	0.0	0.331718562948705	4.263630321271979	0.0	2.6967128647498058	1.4886552669853834	0.6473161757237095	0.5175756565102226	1.3575983698930503	2.590666701825839	0.0	0.0	0.0	1.0537678302642899	2.9563576626970964	0.8964509459184925	1.1690059857441129	3.227516059144043	4.0735300028734125	3.1915697520597774	1.4372446225234787	0.0	0.0	0.0	0.8281567064710706	1.0537678302642899	0.0	1.201498387437559	0.0	0.747081979513388	0.8281567064710706	1.701541042438454	3.182180091266568	0.5175756565102226	0.0	2.1452558612861603	0.331718562948705	0.0	0.747081979513388	1.9777601894556454	1.891043324494926	2.0364902490219987	0.0	2.0364902490219987	1.765832058760587	1.909827294243381	1.670779692394389	0.0	1.3575983698930503	1.903655803486704	0.8281567064710706	0.0	0.0	0.8281567064710706	3.199504481764912	1.6812774404731974	0.6473161757237095	0.331718562948705
