bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Acidothermaceae	0.186405684415227	0.119002907353622	0.0458660488817244	0.117461598290537	-0.0415886159977885	-0.0534221674968092	-0.0401471982091952	0.641153301225623	0.521039756521266	0.258328778971708	0.413669107023194
Anaerolineaceae	0.186558131332435	0.538592364351866	0.6248530827616	0.114961840724748	0.0338463212249789	-0.026906450379191	-0.0835944140206648	0.641153301225623	0.87332578235189	0.914578618058731	0.413669107023194
Erysipelotrichaceae	0.190998983144614	0.652833656266369	0.0858845415638414	0.693601037424984	-0.0670869693394204	-0.257491859256222	0.0563039769667313	0.641153301225623	0.940574450363074	0.356751172649803	0.891772762403551
Caldilineaceae	0.193929084938614	0.441142466211624	0.343390251161324	0.0316971426699802	0.0321342917965	0.0395506296649247	0.0867860957329239	0.641153301225623	0.837524639215672	0.766108584434382	0.205397484501472
Eggerthellaceae	0.200807534243433	0.0382898194466679	0.144186305422388	0.248489182052008	-0.282868310244071	-0.198575426181324	-0.14987958854556	0.650616410948722	0.261138706570802	0.476697581192384	0.591988933712138
Xanthobacteraceae	0.206047431374366	0.736189477860403	0.0478386627725385	0.735663749007432	-0.0171720024550947	-0.101592582240045	-0.0165138073279072	0.654503605542102	0.940574450363074	0.258328778971708	0.899912912107061
Cellulomonadaceae	0.222619602050391	0.765064268684192	0.690771311332804	0.132053326555084	-0.00828936327933169	-0.0110361485421865	0.040494544674746	0.693545683310835	0.940574450363074	0.914578618058731	0.445679977123408
Nitrosomonadaceae	0.233489082662701	0.201749626528301	0.345221769529073	0.0431754852777062	0.109364874077577	0.080750176188315	0.166356071884553	0.713683611157688	0.601635097561721	0.766108584434382	0.241280963325241
Frankiaceae	0.23895288715698	0.188081914736991	0.0552892283028038	0.556288154392434	-0.0487151647061505	-0.0711959355658396	-0.0208640726430943	0.716858661470939	0.601635097561721	0.279901718282944	0.829126843379527
Mycobacteriaceae	0.249576807068029	0.879433261741161	0.430146756648296	0.089950686667478	0.00694990926474185	-0.0361882724786664	-0.0750068760461364	0.735117140818559	0.985334097088457	0.855465740047945	0.364300281003286
