bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Actinomyces sp. oral taxon 414	0.237003723655281	0.155876647939846	0.51246758050722	0.683431320434222	0.0565191247775181	-0.0260088643884155	0.015485047056991	0.655527408705092	0.488634598506469	0.811866202810721	0.848529897842489
Lactobacillus jensenii	0.237294989576504	0.0897449605894217	0.0941958721778715	0.550636043195804	-0.0988665976329518	-0.0975074988058095	-0.033221837539622	0.655527408705092	0.388894829220827	0.378496140932902	0.769153030880254
Labrys sp. KNU-23	0.242771214842851	0.669884731478628	0.0566957006547709	0.763711818572844	-0.0212967700930184	-0.0958271211852638	-0.0144106937867464	0.663890429230243	0.865776635207519	0.264754012618454	0.886771075735282
Salmonella sp. HNK130	0.243326356414705	0.943710801145746	0.137436341639253	0.127282147397261	-0.00303425466692643	-0.0641018312819378	-0.0631986787483125	0.663890429230243	0.990240574797048	0.446668110327573	0.413666979041099
Parabacteroides distasonis	0.245002127172276	0.827756029413763	0.203201954886612	0.15157346410823	-0.0299357230549716	0.175598125390214	0.189489059360108	0.664226654300705	0.938123500002265	0.550506662935924	0.468499798152711
Megamonas hypermegale	0.246455138699809	0.815556583147691	0.566693251468117	0.0583652806725927	0.0107742531368437	0.0264768390433677	0.0846790500196888	0.664226654300705	0.933875672930776	0.849079380165789	0.268723479763395
Blochmannia endosymbiont of Colobopsis nipponica	0.254772090593511	0.176372442225624	0.825643219070627	0.180222945219425	0.102564254187468	-0.016655073423688	0.0975924919259119	0.682480388135346	0.506211814699519	0.945855979511067	0.511454631876384
Lactobacillus johnsonii	0.256935605013144	0.337281193230012	0.0454152177148212	0.315965720339968	-0.0697056012291743	-0.146201552683455	-0.0701601270632271	0.683408403628517	0.686996716164357	0.228108252613079	0.646559483288268
Fusobacterium necrophorum	0.259208210735682	0.604344683670731	0.212895084697714	0.527376009767923	0.0248870625490077	-0.05997376942716	0.0293006232722672	0.683408403628517	0.855666966023058	0.561842787802456	0.764065349902301
Caloramator sp. E03	0.259757040293192	0.754092732140871	0.234760435626844	0.0699489078931984	-0.0288121838451941	-0.109561474346326	-0.161086157113295	0.683408403628517	0.895991902167379	0.567017008453908	0.294451593226607
Halobacteriovorax marinus	0.261761695067807	0.198509519181005	0.484829922078103	0.785057923372922	-0.035853210889951	0.0194352175738183	0.00728933942690572	0.684335296730879	0.542457496849825	0.788791565641274	0.894318562192864
Klebsiella oxytoca	0.26320588335803	0.0801799419579897	0.329975639778315	0.934554479647123	0.123299970613778	0.0683750808620041	0.00553432306265073	0.684335296730879	0.359695055698638	0.691050329027686	0.965124018701001
Clostridium bornimense	0.267034081958162	0.435981444146787	0.0569041429836043	0.190805182677616	-0.0581321306389629	-0.142907588892802	-0.0941225209313742	0.688519744858467	0.755229428146131	0.264754012618454	0.520591918169793
Candidatus Reidiella endopervernicosa	0.267930760442661	0.54215333669333	0.0971736302380127	0.10538628734061	-0.0303777352505494	-0.0830381554998229	-0.0776699265046585	0.688519744858467	0.82065676307689	0.380095084647802	0.37870519515894
Nitrosomonas europaea	0.269999635760676	0.186181199653837	0.146973365686545	0.0673270557840928	0.0595411601455743	0.0653660860962647	0.0789195460560586	0.689825658995483	0.527513399019205	0.451126580787867	0.291750575064402
Klebsiella aerogenes	0.278362688969926	0.0737619332200022	0.706405522265793	0.225403936791369	0.199424573865069	0.0417681571588845	0.129317751621494	0.703451677797999	0.340727363453283	0.906181048577071	0.572493148735772
Alistipes shahii	0.280864486540953	0.687089792919636	0.357563895672431	0.303553484419465	-0.0336401041816605	-0.0769343760863635	0.082176620035121	0.703451677797999	0.865776635207519	0.702414408387619	0.641964785231596
