SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidimicrobiales	Acidobacteriales	Actinomycetales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bifidobacteriales	Brachyspirales	Bryobacterales	Burkholderiales	Caldilineales	Campylobacterales	Candidatus Babeliales	Candidatus Brocadiales	Candidatus Nanosynbacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Eggerthellales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Glycomycetales	Halanaerobiales	Ignavibacteriales	Jiangellales	Kiritimatiellales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Marinilabiliales	Methanobacteriales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Nakamurellales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrososphaerales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Oscillatoriales	Pasteurellales	Pelagibacterales	Petrotogales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Selenomonadales	Solirubrobacterales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Streptosporangiales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermomicrobiales	Thermotogales	Thiotrichales	Tissierellales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SAMPLE-40	0.0	1.5561480266602536	0.0	0.0	1.4744054780576148	0.0	0.0	0.0	0.0	0.0	2.0497442998793716	0.0	2.438895602518276	0.0	3.544798775677167	0.0	0.0	1.1254299485041193	0.0	0.0	0.0	0.0	0.48544748449634567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.256731406872305	0.0	3.885807335039936	0.8557741645173715	0.0	0.0	0.0	0.0	0.0	0.8557741645173715	3.1934077417499025	0.48544748449634567	0.0	1.0527074894598114	0.48544748449634567	3.086870634143921	0.0	0.0	0.0	0.48544748449634567	0.0	0.0	0.0	0.0	0.0	0.0	2.3871268769832543	0.0	0.0	0.0	2.5841062167682396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8404270946115244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1254299485041193	0.0	0.48544748449634567	0.0	0.0	0.0	0.0	0.0	0.48544748449634567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1877037928013765	1.0527074894598114	0.9653090498601886	0.0	0.0
SAMPLE-41	0.0	2.2366129317564494	0.0	0.0	0.5656819044823931	0.0	0.0	0.0	0.0	0.0	2.0823080987044853	0.0	3.3010085117467276	0.22262507715879779	2.658670830675156	0.0	0.0	1.6003151730872303	0.0	0.3690854002945151	0.22262507715879779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3690854002945151	0.0	0.3690854002945151	0.0	0.478414364065027	4.403298472761921	0.0	3.2641508711625375	0.6383138055388285	0.478414364065027	0.0	0.3690854002945151	0.0	1.6861449569004296	0.0	3.2749384636903915	0.22262507715879779	1.1374592967854638	0.478414364065027	0.3690854002945151	3.1964513292026067	0.0	0.3690854002945151	0.0	0.3690854002945151	0.0	0.0	0.0	0.0	0.0	0.0	2.177050387724748	0.0	0.0	0.0	1.614674908801647	0.0	0.478414364065027	0.3690854002945151	0.478414364065027	1.1374592967854638	0.0	0.0	0.0	0.22262507715879779	0.0	0.0	0.0	0.0	0.22262507715879779	0.22262507715879779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22262507715879779	2.2141139628412803	0.0	0.0	0.22262507715879779	0.22262507715879779	0.0	0.0	0.0	0.22262507715879779	1.443825154915079	0.0	0.0	0.0	0.22262507715879779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22262507715879779	0.0	0.0	0.0	1.2489833578397893	0.3690854002945151	0.478414364065027	0.22262507715879779	0.0
SAMPLE-42	0.0	0.0	0.0	0.0	2.6154361712284815	0.0	0.0	0.0	0.0	0.0	2.0125591340052793	0.0	1.438183861281011	0.0	1.2068621102014778	0.0	0.0	0.4605472473376665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7573329897196264	4.1543629209956086	0.0	3.9526219240329903	0.4605472473376665	0.0	0.288659164630353	0.0	0.0	0.288659164630353	0.0	2.8742013747834503	0.0	0.0	0.9320002300237359	0.0	3.7661692584032567	0.0	0.288659164630353	0.0	0.0	0.0	0.288659164630353	0.288659164630353	0.0	0.0	0.0	2.7406084804283455	0.0	0.0	0.0	3.3780263344555	0.0	0.288659164630353	0.288659164630353	0.0	2.0125591340052793	0.0	1.4808524568341412	0.0	0.0	0.288659164630353	0.0	0.0	0.0	0.0	0.4605472473376665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.288659164630353	0.0	0.0	0.7573329897196264	0.0	0.0	1.452877471982908	0.0	0.0	0.4605472473376665	0.288659164630353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0908224271759184	0.288659164630353	2.578104415446921	0.0	0.288659164630353
SAMPLE-43	0.3466185852623944	2.6077439710861228	0.0	0.0	1.2273121290350226	0.0	0.0	0.0	0.0	0.0	2.0772651902862673	0.0	3.4892452188566114	0.0	2.6489201978338364	0.0	0.0	2.442522007302388	0.0	0.0	0.0	0.0	0.5369012353634162	0.0	0.0	0.0	0.6687654737564989	0.0	0.3466185852623944	0.0	0.3466185852623944	0.0	0.5369012353634162	4.33752691855947	0.0	3.4637517458908396	0.3466185852623944	0.3466185852623944	0.0	0.3466185852623944	0.0	0.0	0.0	3.526305011765365	0.3466185852623944	0.0	0.3466185852623944	0.6687654737564989	2.0497744606739476	0.0	0.0	0.0	0.0	0.3466185852623944	0.0	0.0	0.0	0.0	0.0	2.5821358252659152	0.0	0.0	0.0	2.0204252726071963	0.0	0.0	0.0	0.0	0.0	0.0	0.3466185852623944	0.0	0.3466185852623944	0.0	0.3466185852623944	0.0	0.0	0.0	0.6687654737564989	0.0	0.0	0.0	0.0	0.0	0.0	0.3466185852623944	0.0	0.0	0.0	0.0	0.0	0.5369012353634162	1.792867103668066	0.0	0.0	0.0	0.0	0.0	0.5369012353634162	0.0	0.0	1.5756582042377243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5369012353634162	0.8516735279166826	2.897625642098235	0.0	0.0
SAMPLE-44	0.0	0.24357884988245004	0.0	0.0	2.125102998230653	1.5230146069697972	1.7234594196036916	0.39869694192767485	0.0	0.0	1.8023014478262622	0.0	1.3285605070124529	0.0	2.7172617459788366	0.0	0.0	1.2967641721922933	0.0	0.8461789698163187	0.0	0.0	1.0011349057345729	0.0	0.39869694192767485	0.0	0.0	0.0	0.0	0.0	0.930531606877315	0.0	0.0	4.122188202252142	0.24357884988245004	1.9070410638909605	0.9672664273252043	0.0	0.0	0.0	0.0	0.0	0.0	2.081335438601263	0.0	0.0	2.9691582946815225	0.0	2.893492987250462	0.0	0.0	0.24357884988245004	0.0	0.0	1.1844481022755373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24357884988245004	4.241273039282161	0.603005951942399	0.0	0.0	0.0	0.0	0.0	2.249839964358018	0.0	0.5127566284992995	0.0	0.0	0.0	0.0	0.24357884988245004	0.39869694192767485	0.0	0.0	0.24357884988245004	0.930531606877315	0.0	0.603005951942399	0.5127566284992995	0.0	0.0	0.0	0.24357884988245004	0.0	0.0	1.2252004644773848	0.0	0.0	0.39869694192767485	0.0	0.5127566284992995	0.930531606877315	0.24357884988245004	0.0	0.24357884988245004	0.0	0.0	0.0	0.5127566284992995	0.0	0.0	0.0	0.0	0.603005951942399	0.24357884988245004	0.0	0.24357884988245004	0.0	0.0	0.0	0.6776893006096951	0.24357884988245004	2.1780669247541216	0.603005951942399	1.358186880518892	0.0
SAMPLE-45	0.0	3.3114324386615324	0.0	0.0	1.5105868142108254	0.31106917636491727	0.4904559126501695	0.0	0.0	0.0	0.31106917636491727	0.0	3.0797765133499717	0.0	4.346391282262444	0.0	0.31106917636491727	0.862168589667428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.784024321134524	0.0	1.2491574968598538	0.7947565672834477	0.0	0.0	0.0	0.0	0.0	0.0	0.7149231569733097	0.0	0.0	1.954124285677793	0.0	2.8989217737424804	0.0	0.0	0.0	0.31106917636491727	0.0	0.0	0.0	0.0	0.0	0.0	0.4904559126501695	0.0	0.0	0.0	3.0861607973129845	0.0	0.0	0.0	0.0	0.0	0.0	2.080380600036416	0.0	0.31106917636491727	0.0	0.0	0.0	0.0	0.0	0.31106917636491727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31106917636491727	0.0	0.0	0.31106917636491727	0.0	0.0	0.0	0.31106917636491727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31106917636491727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6170330576404042	1.7518857941818582	0.4904559126501695	0.6170330576404042	0.0
SAMPLE-46	0.0	0.558276615416111	0.0	0.0	1.7865898065447907	0.0	0.43842644650954227	0.0	0.0	0.0	0.946904200506163	0.0	1.3234393233013138	0.0	4.269108394007338	0.0	0.0	0.0	0.0	0.27233687566050213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.901678783633594	0.0	3.6869172838717414	0.43842644650954227	0.0	0.0	0.0	0.0	0.27233687566050213	0.0	2.2773361597040016	0.0	0.0	0.794683371029193	0.0	1.575529810164004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3256791106845123	0.27233687566050213	0.27233687566050213	0.0	0.0	0.0	0.0	1.059396981846245	0.27233687566050213	0.0	0.0	0.0	0.0	0.0	0.0	0.7292189771620621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27233687566050213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9877260268545347	0.27233687566050213	0.6521046210899666	0.0	0.0
SAMPLE-47	0.0	2.3044202462272207	0.0	0.0	0.9901088923412067	0.0	0.45944061449399604	0.0	0.0	0.0	1.639691314364572	0.0	3.155158576498355	0.0	1.6813134254779298	0.0	0.0	1.2052734919505455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21132697059115665	0.0	0.21132697059115665	0.0	1.7346055112874312	4.393141863650769	0.0	3.4420995979331765	0.7313801401883965	0.6776651894359558	0.3528664489533824	0.0	0.0	0.0	0.0	3.0606506361457124	0.0	0.0	3.0834759392323132	0.5449471863399342	2.53238615040757	0.0	0.0	0.0	2.1015910956201984	0.0	0.6776651894359558	0.0	0.0	0.0	0.0	2.8143922509863457	0.0	0.0	0.21132697059115665	3.016064548858805	0.0	0.6776651894359558	0.0	0.0	0.3528664489533824	0.0	0.5449471863399342	0.0	0.0	0.0	0.0	0.0	0.0	0.21132697059115665	0.0	0.0	0.0	0.0	0.21132697059115665	0.0	0.21132697059115665	0.9901088923412067	0.0	0.0	0.0	0.0	0.0	0.21132697059115665	1.501221985785415	0.0	0.0	0.0	0.0	0.21132697059115665	0.0	0.0	0.0	0.3528664489533824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1511317711641524	0.7313801401883965	0.45944061449399604	0.21132697059115665	0.0
SAMPLE-48	0.0	0.0	0.0	0.0	1.9717935708851426	0.9674462058938347	0.926858922292222	0.0	0.0	0.0	1.643893589810943	0.0	2.60740986563239	0.0	1.2013994768665368	0.0	0.0	0.8321560928850896	0.0	0.7108712495544831	0.0	0.0	0.0	0.0	0.0	0.26192452979302405	0.0	0.0	0.0	0.0	0.6345911442734924	0.0	0.42415695659319225	4.196537464336904	0.26192452979302405	3.5895711145492397	0.7757338659526373	0.26192452979302405	0.0	0.0	0.26192452979302405	0.0	0.0	2.5780301389712066	0.26192452979302405	0.0	3.9068856120150763	0.0	2.416513569478443	0.0	0.0	0.42415695659319225	0.541996825464587	0.0	0.926858922292222	0.0	0.0	0.0	0.0	2.705524118911615	0.0	0.0	0.0	3.6212255432832903	0.26192452979302405	0.0	0.26192452979302405	0.0	0.0	0.0	1.8534640787544774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6345911442734924	0.0	0.0	0.26192452979302405	0.6345911442734924	0.0	0.0	0.8321560928850896	0.0	0.0	0.0	0.0	0.0	0.26192452979302405	0.7757338659526373	0.0	0.0	0.26192452979302405	0.0	0.541996825464587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7108712495544831	0.42415695659319225	2.2193978022850973	1.2013994768665368	0.7108712495544831	0.0
SAMPLE-49	0.0	0.0	0.0	0.0	1.8351542623992438	1.0360568038912756	1.0677334070064468	0.0	0.0	0.0	1.8555435097077195	0.0	2.0523514864091643	0.2605816888830974	3.2010014110925065	0.0	0.0	1.6946600031166672	0.2605816888830974	0.2605816888830974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8296239673040054	0.0	0.0	4.161523420454544	0.42230736709185845	3.5787611589558512	0.8795040631961328	0.2605816888830974	0.0	0.0	0.0	1.7424205102791464	0.0	3.7148522399505612	0.8296239673040054	0.0	2.271385217520639	0.8795040631961328	3.7014995008478255	0.0	0.0	0.0	0.2605816888830974	0.0	0.0	0.0	0.0	0.0	0.0	2.892310865862396	0.0	0.0	0.0	2.346657265423744	0.2605816888830974	0.42230736709185845	0.0	0.0	0.7732625384163957	0.0	0.42230736709185845	0.0	0.0	0.0	0.0	0.0	0.2605816888830974	0.0	0.2605816888830974	0.0	0.0	0.0	0.42230736709185845	0.0	0.0	0.42230736709185845	0.0	0.0	0.2605816888830974	0.0	0.2605816888830974	0.2605816888830974	0.8296239673040054	0.0	0.0	0.2605816888830974	0.0	0.0	0.0	0.42230736709185845	0.0	1.0677334070064468	0.0	0.0	0.0	0.2605816888830974	0.0	0.2605816888830974	0.0	0.0	0.0	0.2605816888830974	0.0	0.0	0.0	0.0	0.0	0.6323114003522121	1.3335176916749352	2.7975933197952694	3.1798145432776175	0.7732625384163957	0.0
SAMPLE-5	0.0	2.36550063093779	0.0	0.3244078684297468	0.9432107870971737	0.0	0.0	0.0	0.0	0.0	2.6728251788257387	0.0	3.3918948364554993	0.0	3.5872529434094016	0.0	0.0	1.121123144693488	0.0	0.3244078684297468	0.0	0.0	0.0	0.0	0.0	0.0	0.5080202256366076	0.3244078684297468	0.0	0.0	0.3244078684297468	0.0	0.0	4.298969637242867	0.0	3.5492023016037444	0.0	0.3244078684297468	0.0	0.0	0.0	0.0	0.0	2.7648100811984797	0.0	0.0	1.5064652981302542	0.0	3.2436409337933196	0.0	0.0	0.0	0.5080202256366076	0.0	0.0	0.0	0.0	0.0	0.5080202256366076	1.27345849815066	0.0	0.0	0.0	2.0663385171348354	0.0	0.0	1.2187594643216342	0.3244078684297468	0.0	0.0	0.0	0.3244078684297468	0.5080202256366076	0.0	0.0	0.0	0.3244078684297468	0.0	0.3244078684297468	0.0	0.0	0.3244078684297468	2.078584426824804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5080202256366076	0.0	0.3244078684297468	1.4753201896220083	0.0	0.0	0.6366712248040837	0.0	0.0	2.7221638871071905	0.0	0.0	0.3244078684297468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7357934589940008	0.0	0.0	0.0	0.8164432834883475	0.5080202256366076	2.2299699859395936	0.0	0.0
SAMPLE-50	0.0	1.8265064042476173	0.0	0.0	2.2982363658435396	0.0	0.2932467650010249	0.0	0.0	0.0	2.039428274691603	0.0	3.209868730841931	0.0	3.155589834873476	0.0	0.0	1.7209814102545449	0.0	0.17091796795502984	0.0	0.0	0.2932467650010249	0.0	0.0	0.0	0.3885832522761382	0.0	0.0	0.0	0.3885832522761382	0.0	0.2932467650010249	4.217326641802743	0.0	3.4875422938816216	0.5903322047365724	0.2932467650010249	0.0	0.0	0.17091796795502984	1.2404517679592122	0.0	2.969060347142682	0.6864489890091267	0.0	3.6515610625743937	0.17091796795502984	2.999666697047797	0.0	0.17091796795502984	0.0	0.2932467650010249	0.0	1.286120564023487	0.0	0.0	0.17091796795502984	0.0	2.653642633702518	0.0	0.0	0.0	3.5777478001056418	0.0	0.17091796795502984	0.17091796795502984	0.0	0.0	0.0	0.5903322047365724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17091796795502984	0.0	0.0	0.0	0.0	0.0	0.0	0.3885832522761382	0.0	0.0	0.0	0.0	0.0	0.17091796795502984	1.9435086391771825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2932467650010249	0.0	0.0	0.0	0.17091796795502984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8316686999467648	1.7327650784709179	0.7996588420136694	0.0	0.0
SAMPLE-51	0.0	2.7340874562347257	0.0	0.0	1.823679017621724	2.221348875961873	1.4916821133688036	0.5789629250742102	0.0	0.0	2.0954572252696853	0.5789629250742102	3.912222917369006	1.0033176679610367	1.942393076828191	0.0	0.0	2.7081579950691648	0.0	0.8185987844298669	0.0	0.0	0.3795616713407919	0.0	0.5789629250742102	0.22999050199084795	0.3795616713407919	0.0	0.0	0.0	1.2493685257869405	0.0	0.0	4.110507977447414	0.22999050199084795	3.0293651758316726	0.3795616713407919	0.5789629250742102	0.0	0.0	0.3795616713407919	1.7547802819657132	0.0	2.3591053357653746	0.0	0.0	3.1746882323016963	0.22999050199084795	1.9025322983817863	0.0	0.0	0.0	0.8185987844298669	0.22999050199084795	2.7564356583304814	0.0	0.0	0.0	0.0	0.22999050199084795	0.0	0.0	0.22999050199084795	3.598747383232445	0.3795616713407919	0.0	0.0	0.22999050199084795	0.0	0.0	1.0853371168730535	0.0	0.3795616713407919	0.0	0.0	0.0	1.2319471990439652	0.22999050199084795	0.7699269062607377	0.0	0.0	0.0	0.8623615069884232	0.0	0.3795616713407919	2.075535649817577	0.0	0.0	0.0	0.0	0.0	0.0	3.1228362849113123	0.22999050199084795	0.0	0.6523462038665779	0.22999050199084795	0.4906072630001274	0.5789629250742102	0.4906072630001274	0.0	1.10956203562167	0.0	0.0	0.0	0.4906072630001274	0.22999050199084795	0.0	0.0	0.22999050199084795	0.7151036795790852	0.0	0.0	0.0	0.0	0.0	0.0	0.7699269062607377	0.3795616713407919	3.3471522666673152	0.7151036795790852	1.4613223195435394	0.0
SAMPLE-52	0.0	2.46118096476813	0.3415933257951596	0.0	1.7194930274015798	0.0	0.0	0.0	0.0	0.0	1.5375984572428187	0.0	2.6986656737185553	0.3415933257951596	3.5072239057956387	0.3415933257951596	0.0	0.9717682937213196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.342331866019403	0.0	3.56335773654536	0.5304053323483828	0.3415933257951596	0.0	0.0	0.0	1.328963303412172	0.0	3.2027620688173344	0.0	0.0	1.328963303412172	0.0	2.9822865281413455	0.0	0.3415933257951596	0.0	0.3415933257951596	0.0	0.0	0.0	0.0	0.0	0.0	2.904922988504969	0.0	0.0	0.0	2.8026201292559936	0.0	0.3415933257951596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5304053323483828	0.0	0.0	0.0	0.0	0.0	0.0	0.3415933257951596	0.0	0.0	0.0	0.0	0.0	0.0	0.5304053323483828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7094710787809153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8437940557697203	1.4727457181450516	1.0704894754702565	0.3415933257951596	0.0
SAMPLE-53	0.0	2.1235076396413364	0.0	0.0	1.7050032454500663	0.0	0.0	0.0	0.0	0.0	1.806722982725358	0.0	2.3228622856068304	0.0	3.991201154448137	0.0	0.0	0.7618371561036446	0.0	0.4641193744162637	0.0	0.0	0.0	0.0	0.0	0.0	0.2913152593053364	0.0	0.0	0.0	0.5874051616675757	0.0	0.0	4.193202657747739	0.0	3.4689054798214265	0.2913152593053364	0.6833203768231854	0.0	0.0	0.0	0.4641193744162637	0.0	2.640308423633078	0.4641193744162637	0.0	1.6242575628344533	0.0	2.519482432911208	0.0	0.0	0.0	0.0	0.2913152593053364	0.2913152593053364	0.0	0.0	0.0	0.0	0.2913152593053364	0.0	0.0	0.0	3.3751581130386863	0.0	0.5874051616675757	0.4641193744162637	0.0	0.0	0.0	1.8670999631780396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4641193744162637	0.0	0.0	0.2913152593053364	0.0	0.0	0.0	0.0	0.0	1.2367361504490817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8439463950537032	2.340271496588906	3.1790180466589955	0.2913152593053364	0.0
SAMPLE-54	0.0	2.9008297760303874	0.0	0.0	0.6975952218469804	0.0	0.0	0.2211619023650784	0.0	0.0	1.8371548955681298	0.0	3.7268243153055125	0.5630218081636831	3.424955373754238	0.0	0.0	1.9909991193478669	0.0	0.2211619023650784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2211619023650784	0.0	0.9527147043547972	0.0	0.0	4.219164488494428	0.0	3.406917139432772	0.5630218081636831	0.47597590507669696	0.0	0.0	0.0	1.9573411620278618	0.0	2.621878770748988	0.9193062535538956	0.0	0.8831120465818592	0.0	2.733616715551672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2211619023650784	0.0	0.0	0.2211619023650784	0.0	0.0	0.0	2.081080446987455	0.0	0.6355002718985546	0.2211619023650784	0.0	0.0	0.0	0.0	0.0	0.3669952420794625	0.2211619023650784	0.0	0.2211619023650784	0.0	0.0	0.2211619023650784	0.0	0.0	0.2211619023650784	0.0	0.0	0.0	0.0	0.3669952420794625	0.0	0.0	0.0	0.0	0.0	1.6704153475557353	0.0	0.0	0.0	0.2211619023650784	0.0	0.3669952420794625	0.0	0.0	1.2288310778096365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2211619023650784	0.0	0.0	0.0	0.2211619023650784	0.2211619023650784	0.0	0.0	0.0	0.2211619023650784	3.657531687098867	0.47597590507669696	0.3669952420794625	0.0
SAMPLE-55	0.0	0.6926451430042182	0.0	0.4718569543523807	2.067693551551853	0.4718569543523807	0.4718569543523807	0.0	0.0	0.0	2.2865862243486226	0.0	1.996479932836054	0.0	1.7775402772589346	0.0	0.0	1.7165060845674103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4718569543523807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.287184903207482	0.0	3.6356326100383662	0.6926451430042182	0.4718569543523807	0.0	0.0	0.0	1.6643473188860347	0.0	3.6244373351421624	0.4718569543523807	0.0	1.6050581953607848	0.6926451430042182	3.3767944643542744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39947345817613	0.0	0.0	0.0	2.303872275979568	0.0	0.4718569543523807	0.0	0.0	2.0295792494984455	0.0	0.6926451430042182	0.0	0.0	0.6926451430042182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4718569543523807	0.4718569543523807	0.0	0.0	0.0	0.0	0.4718569543523807	0.0	0.0	0.0	0.0	0.0	0.0	0.9472091658796487	0.0	0.0	0.6926451430042182	0.0	0.0	1.6050581953607848	0.0	0.0	0.0	0.4718569543523807	0.0	0.0	0.0	0.0	0.4718569543523807	0.0	0.0	0.0	0.6926451430042182	0.0	0.4718569543523807	0.4718569543523807	1.732587422115492	0.83831785852063	1.3541546545803242	1.0341981615950622	0.0
SAMPLE-56	0.20651767511301083	3.6116681409819256	0.0	0.0	2.4469360150656785	0.978819841096647	1.0550181889667036	0.20651767511301083	0.0	0.0	1.979425295598882	0.0	4.043718856559305	0.3459058728067321	2.008899833140232	0.0	0.0	2.176583685052708	0.0	0.3459058728067321	0.0	0.0	0.45126029278951435	0.0	0.0	0.0	0.6068422114915417	0.6068422114915417	0.0	0.20651767511301083	0.7211512549394495	0.0	0.6677467846722882	4.007820816369557	0.5359812831222344	3.269902607866208	0.7211512549394495	0.6677467846722882	0.0	0.0	0.0	2.879909302437481	0.0	2.6879545091148596	0.0	0.0	3.091935444084674	0.0	2.4562832297922363	0.0	0.20651767511301083	0.0	0.3459058728067321	0.0	2.208813340182726	0.0	0.0	0.0	0.20651767511301083	1.077710894519564	0.0	0.20651767511301083	0.20651767511301083	3.3418597629656985	0.20651767511301083	0.20651767511301083	0.0	0.978819841096647	1.8905109407390892	0.0	1.8801817836872954	0.0	0.20651767511301083	0.20651767511301083	0.0	0.0	0.20651767511301083	0.0	0.20651767511301083	0.0	0.0	0.20651767511301083	0.45126029278951435	0.20651767511301083	0.0	0.6068422114915417	0.0	0.20651767511301083	0.0	0.0	0.20651767511301083	0.20651767511301083	1.962463195330618	0.0	0.0	1.6396861572721024	0.0	0.45126029278951435	0.20651767511301083	0.0	0.0	0.950128757468867	0.0	0.0	0.0	0.20651767511301083	0.0	0.0	0.20651767511301083	0.0	0.978819841096647	0.0	0.0	0.0	0.20651767511301083	0.0	0.0	0.20651767511301083	2.2552826608320817	2.582228200914912	0.6677467846722882	0.7211512549394495	0.0
