SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Caldisericia	Calditrichae	Candidatus Babeliae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Limnochordia	Methanobacteria	Methanococci	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermoprotei	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR39238499	0.0	0.0	0.0	2.727372024262645	0.5982921360379833	0.0	0.0	0.0	2.9848686366791037	4.754886001919575	2.9374787762994234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.185216853078228	0.0	0.8986909654070218	0.0	0.0	0.0	0.0	0.9954746350074435	0.0	0.0	0.0	0.0	3.0251683993190763	0.0	0.0	1.539181495531467	1.852371667037344	3.624787276282766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2352687664972475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7739627195004745	0.0	0.0	0.0	0.0	0.0	0.2985217277628869	0.0	0.0	0.0	0.0	2.138020097704531	0.0	0.0	0.0
SRR39238500	0.0	0.0	0.0	1.4545792415042296	0.9470494578501857	0.8381639451231684	0.0	0.0	2.421682057428578	4.5709625821655795	3.087075301029821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2969985733811882	0.0	0.0	0.0	0.0	0.0	4.516139920038339	0.2969985733811882	1.3724511834525166	0.9927162770753072	0.0	0.0	0.2969985733811882	2.476226029234761	0.0	0.2969985733811882	0.0	1.2476259074155263	2.956639171400927	0.0	0.0	1.3724511834525166	4.328339478704821	2.5896152155768832	0.0	0.0	0.0	0.2969985733811882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.254117558071613	0.0	0.0	0.0	0.0	0.0	0.0	0.2969985733811882	0.0	0.0	0.0	1.0340347625124378	0.0	0.0	0.0	0.0	0.0	0.4717376658015079	0.7714112717361228	0.0	0.0	0.0	2.961789789538496	0.8960102479581034	0.0	0.0
SRR39238501	0.9820756062517713	0.43443082368485514	1.8696027759976208	3.297922765866647	2.713272585789319	1.1934766338046536	0.43443082368485514	0.26941198655678344	3.184983827979181	4.552455438337272	3.0377976025355324	0.9820756062517713	0.0	0.5537256578351402	0.0	0.0	0.0	0.9820756062517713	2.010422868409048	0.26941198655678344	0.43443082368485514	0.9413180446377941	0.0	0.0	4.4647508100346585	0.0	2.6377119280105723	2.3376809491179213	0.9820756062517713	1.4279245646929475	0.5537256578351402	2.506179084372842	0.26941198655678344	0.26941198655678344	0.5537256578351402	3.4104104939747146	2.580843933132554	0.0	1.1934766338046536	2.296316289658945	2.8612207404286623	4.118862585012054	1.3350489705345177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43443082368485514	0.9820756062517713	2.7886853369988818	1.0854468420031504	0.0	0.43443082368485514	1.4416416930266425	1.4925490327858522	0.0	0.8461498472638233	1.259865009918366	0.7893977910903904	0.0	1.7678311605609407	0.8461498472638233	2.5343413810380317	0.26941198655678344	0.0	0.26941198655678344	0.5537256578351402	1.3991178617810822	0.0	0.0	0.7893977910903904	3.887902708135021	1.6989296745114875	1.9306313732489981	0.0
SRR39238502	1.5118831612616215	0.9590412089072933	2.3310219659458817	3.264534289132848	3.0108083916557145	1.6875287593883104	0.4471578988767046	0.2787535033466642	3.431379642860766	4.3489935285181485	3.302958112809714	1.3873896287262255	0.7403625209017637	0.0	0.0	0.0	0.0	1.0374263107874995	2.2828483978514957	0.2787535033466642	0.0	1.0718818187111432	0.0	0.0	4.351192924711653	0.0	2.41680666655465	2.9683893360111986	0.568201573700732	2.155942813353301	0.568201573700732	2.75913861058248	0.0	0.0	0.6627576704192031	2.2533378004184965	2.884738531980836	0.0	1.2121874109880395	2.2097828100622054	2.5272429109425953	3.6525265464493097	1.8893014991076325	0.0	0.0	0.0	0.0	0.0	0.2787535033466642	0.0	0.8061798001228909	0.0	0.0	1.0374263107874995	1.8842285662651654	3.211707544475757	1.5987903058959965	0.0	1.6875287593883104	1.7331970628579116	1.863322656885677	0.0	1.0374263107874995	1.2121874109880395	1.1613678103883542	0.0	1.8000291564522208	1.0718818187111432	1.133538717464022	1.0374263107874995	0.0	1.2355282528301532	0.568201573700732	1.3873896287262255	0.0	0.0	0.9590412089072933	4.532102879899374	1.9185543269784044	2.298852871387687	0.0
SRR39238503	0.8971943513509695	0.4726366184074362	1.5249343442958665	3.3001126610129847	2.7967233618143865	0.8393235269623314	0.0	0.29767086741304843	3.279940041105703	4.654026351028848	3.107204139861205	0.7725381815875885	1.391467365963778	0.5970115052761505	0.0	0.0	0.0	0.993934735963074	1.874158577429996	0.0	0.0	0.9482526439802373	0.0	0.0	4.5369017066852475	0.0	2.4541769204971438	2.580984087245266	0.0	2.194695430223953	0.4726366184074362	2.664442894247318	0.0	0.0	0.29767086741304843	1.9378154639170109	2.6717881875160194	0.0	0.4726366184074362	1.8684074407643625	2.6887509391301863	3.3313165552602517	1.3552788199012364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4726366184074362	1.8964305012740321	3.5663611586514246	0.8971943513509695	0.0	0.29767086741304843	1.19780015173389	1.9976442254762485	0.29767086741304843	0.7725381815875885	1.0352657216378929	0.9482526439802373	0.29767086741304843	2.133183896890219	0.4726366184074362	0.993934735963074	0.29767086741304843	0.0	0.4726366184074362	0.4726366184074362	1.5616409492176735	0.0	0.0	0.9482526439802373	3.478126817408323	1.97559758927214	1.4248709940807984	0.0
SRR39238504	0.0	0.24223676831111124	0.24223676831111124	2.7001312416884238	1.6162213400596213	0.887671740394575	0.24223676831111124	0.0	3.2117133459248444	4.807876274633772	2.658760492157394	0.0	1.1365671539499351	0.0	0.24223676831111124	0.0	0.0	0.510588249164859	0.24223676831111124	0.0	0.0	0.0	0.0	0.0	4.081935288114209	0.24223676831111124	1.8093967856466535	1.6002349296758442	0.0	1.8432528800749783	0.510588249164859	2.665818454920902	0.0	0.0	0.0	1.957190048106331	2.9027106920956474	0.0	0.0	1.276980367433487	3.6550407940310916	2.92678209850535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01662229209055	3.63649291404119	0.3968178017429403	0.0	0.0	0.0	0.3968178017429403	0.0	0.6006567789934765	0.7943081144506445	0.0	0.0	0.0	0.9644725370313175	0.6006567789934765	0.0	0.0	0.0	0.0	0.510588249164859	0.3968178017429403	0.0	0.24223676831111124	3.739142024601207	2.66930488359276	1.750209690975258	0.0
SRR39238505	0.6504113796231586	0.33385478107639716	0.0	2.5642152955033843	2.035842387506097	1.3827455505613229	0.0	1.0109858122989006	3.6388605569417756	4.604869630090373	2.3640772004514257	0.0	1.2903099871864194	0.0	0.0	0.0	0.0	0.5203585389532599	0.0	0.0	0.0	0.0	0.0	0.0	4.206102533709713	0.0	2.295993300516641	1.2637625607998721	0.33385478107639716	2.218265679959041	0.5203585389532599	2.341785284564704	0.0	0.7503611959177535	0.33385478107639716	2.809870561717912	3.035944821251858	0.0	0.0	3.248845707838129	4.19827939268846	2.906490210104172	0.6504113796231586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7503611959177535	0.0	2.3348683099744956	3.2942669266554914	0.0	0.0	0.0	0.33385478107639716	0.5203585389532599	0.0	0.33385478107639716	1.5930839383543212	0.0	0.0	0.5203585389532599	0.7503611959177535	0.0	0.0	0.0	0.5203585389532599	0.0	2.142031808279169	0.0	1.235486084895168	0.5203585389532599	4.101559242732536	1.9546803131085513	1.0109858122989006	0.0
SRR39238506	0.2540820404018847	0.41332414191395067	0.0	3.4786170126606835	1.1850123062401896	0.5295866515994259	0.0	0.0	4.39064994323353	4.500848870486901	2.172846630746474	0.0	0.9518583078269406	0.0	0.0	0.0	0.41332414191395067	0.2540820404018847	0.2540820404018847	0.0	0.0	0.0	0.0	0.0	4.079276139924883	0.0	2.085829273532933	1.319664291108041	0.0	1.435165630758064	0.0	2.0442262012089096	0.0	0.0	0.2540820404018847	2.65342099414012	3.0857386634491717	0.2540820404018847	0.0	1.435165630758064	4.023580638276057	3.4243168164260944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.291796738920464	3.372908447666991	0.0	0.0	0.0	0.0	0.0	0.0	0.2540820404018847	0.0	0.2540820404018847	0.0	0.0	2.7026726180243337	0.0	0.0	0.0	0.0	0.0	0.621206491422292	0.0	0.0	0.41332414191395067	3.8628830879557707	2.429654589162679	1.161854013657483	0.0
SRR39238507	0.0	0.0	0.0	3.3753045984944863	1.77886109870454	0.7509054014344657	0.0	0.0	3.3299678192886093	4.63878551416167	3.6962446031969494	0.0	0.6509251738598417	0.0	0.0	0.0	0.0	0.0	0.3342098428774302	0.0	0.0	0.0	0.0	0.0	4.3503897248524925	0.0	2.575703917232296	1.6422183961457602	0.0	1.7348335252785676	0.3342098428774302	2.2128005498102024	0.0	0.0	0.0	1.2643882405458746	3.472050734950427	0.0	0.3342098428774302	1.3396138065237047	1.0999523327430119	3.2250310184326767	0.5208206822310959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.832121464962747	3.310714696413905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3342098428774302	0.0	0.0	0.0	0.0	0.0	0.0	1.0580114695303586	0.0	0.0	0.0	4.154045190921225	2.1707484972284714	0.0	0.0
SRR39238508	0.34151336534875165	0.0	0.5303017931047331	3.145637893494954	1.8544791915208811	0.8436682596047524	0.0	0.0	3.5404848765881884	4.802573178230014	2.200830269216625	0.0	0.34151336534875165	0.0	0.0	0.0	0.0	0.34151336534875165	0.0	0.0	0.0	0.34151336534875165	0.0	0.0	4.094580981682115	0.0	2.098025394364432	0.6614525670335275	0.0	0.5303017931047331	0.34151336534875165	1.416696558234538	0.0	0.0	0.0	2.7026569078970955	3.0982205202161897	0.0	0.0	2.397319202125001	3.50594501451659	3.435987526233295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7620475943648451	3.7089398930099984	0.34151336534875165	0.0	0.0	0.0	0.0	0.0	0.34151336534875165	0.5303017931047331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34151336534875165	0.7620475943648451	0.0	0.0	0.0	3.482831154306057	0.34151336534875165	0.0	0.0
SRR39238510	0.8546407055863287	1.0100143388300762	1.542269014495496	3.696852398024732	2.7237413593315645	0.912829245346868	0.3066220008389292	0.0	3.291913102557565	4.755648218403202	3.1293692913001183	0.4845613745987368	0.0	0.0	0.0	0.4845613745987368	0.0	0.912829245346868	2.1540487799053714	0.3066220008389292	0.0	0.7078829743083273	0.0	0.0	3.8284121290509785	0.3066220008389292	3.6455876461434236	2.5107652815690376	0.4845613745987368	1.289288667557576	1.1564565389932029	3.1176351901758226	0.0	0.0	0.6104212276975621	2.006637274406998	3.039267058002429	0.0	0.7078829743083273	1.9454837734241244	1.9700337264368772	3.99577409123797	1.4086138306333036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3066220008389292	0.0	0.0	0.3066220008389292	1.3115939732907298	3.4818136396378634	1.0515070100689985	0.0	0.0	1.3908667582130163	1.810279278344666	0.3066220008389292	0.0	0.8546407055863287	0.6104212276975621	0.0	1.997771528378511	0.912829245346868	2.6766702145500996	0.0	0.0	0.6104212276975621	0.3066220008389292	1.0100143388300762	0.0	0.0	0.787431653736653	3.5199084870306727	1.542269014495496	1.7098634316539973	0.0
SRR39238511	0.7142080098380821	1.4332244285084397	0.0	4.4934141660602	2.0187797963818483	2.1649608722484457	0.31061621795489347	0.0	3.7237126506055045	4.00340078006812	2.646287495956459	0.0	1.5747521236807571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9197295203187882	0.0	0.31061621795489347	4.324315859476845	0.31061621795489347	1.782073331480477	2.3573367688919444	0.31061621795489347	1.9218233678945835	1.0171057059733641	2.3573367688919444	0.0	1.699819864177265	0.6163611258884486	1.0171057059733641	2.382497046680963	0.0	0.0	2.3021699742238066	1.0965974560223655	4.405374425327076	0.31061621795489347	0.0	0.0	0.0	0.6163611258884486	0.0	0.0	0.0	1.1938177511918697	0.0	0.0	0.0	1.2219240107071219	1.9730016773317303	0.31061621795489347	0.0	0.0	0.0	1.2967412114988026	0.31061621795489347	1.8110576842641186	0.4898564324646542	0.0	0.0	0.31061621795489347	0.0	2.005545788795833	0.0	0.0	0.31061621795489347	0.0	1.0965974560223655	0.0	0.0	0.6163611258884486	2.0832633920257004	3.2751916550586375	0.9197295203187882	0.0
SRR39238512	0.0	0.0	0.0	1.9514258693083313	0.6889991294068559	0.0	0.0	0.0	3.2979873181669794	4.463621873167327	0.7677599130041273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.012925707169061	0.0	0.943149495440094	0.0	0.0	0.0	0.0	0.2948250761465237	0.0	0.0	0.0	3.9545344728500966	1.927165213908928	0.0	0.0	3.8573787469640957	4.656752272145533	0.8921724984585659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2948250761465237	0.0	0.0	0.0	0.0	0.2948250761465237	3.0168958518398417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5184716383140056	0.0	0.0	0.0
SRR39238513	0.0	0.0	0.0	2.706978055500813	0.29570641638170114	0.0	0.0	0.0	2.52713730728299	4.781363310727204	0.8937304564655404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8155234342889255	0.0	2.1625458316652755	0.4700085481615642	0.0	0.0	0.29570641638170114	0.8937304564655404	0.0	0.0	0.0	3.6787754398844195	2.4985228757368603	0.0	0.0	1.0316643833125387	3.739719949888021	0.4700085481615642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.910193679819986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.194084131997375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.231157484495168	0.0	0.0	0.0
SRR39238514	0.0	0.0	0.0	3.3242732129466965	0.6971561309568863	0.0	0.0	0.29989721290185023	3.031559270061697	4.85522682998856	0.6971561309568863	0.0	0.4756102201573833	0.0	0.0	0.0	0.0	0.0	0.6003597072534451	0.0	0.0	0.0	0.0	0.0	3.255171296239414	0.0	1.6509945265352266	0.9011056739317544	0.0	0.0	0.0	1.4749285356153687	0.0	0.0	0.0	3.819507282110103	2.5682805260642128	0.0	0.0	1.9008498889269332	3.55100815442743	2.0189424321600082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29989721290185023	3.6926879334434126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5266549014835147	0.0	0.0	0.0	0.0	0.7762616342929797	0.0	0.0	0.0	3.659450025405432	1.1118497478485494	0.0	0.0
SRR39238515	0.4695942448155971	0.0	0.0	3.1987179257247105	0.0	0.0	0.0	0.0	2.58418537410584	4.913476780471916	1.7741781367345606	0.0	0.0	0.0	0.0	0.0	0.0	0.29539700367939076	0.0	0.0	0.0	0.0	0.0	0.0	2.200918077988168	0.0	0.29539700367939076	0.4695942448155971	0.0	0.0	0.29539700367939076	1.4204490799816296	0.0	0.0	0.0	2.6119366376031166	2.5627218973869033	0.0	0.0	3.0796323871655265	2.8490138461266965	3.2390864494125897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29539700367939076	0.0	0.0	0.0	0.0	3.405304901825366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29539700367939076	0.0	0.0	0.6899218102744125	0.59358286590408	3.530492058868803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44366123968702	0.0	0.0	0.0
SRR39238516	0.2526595595444224	0.5273215688262161	1.405948550818232	3.5002535859983674	2.0019047488261084	0.8145418652811197	0.0	0.0	4.713802811687859	4.152564042909512	2.074052505023086	0.0	0.0	0.0	0.0	0.0	0.0	0.2526595595444224	0.0	0.0	0.0	0.2526595595444224	0.0	0.0	2.437852237819216	0.0	0.5273215688262161	0.5273215688262161	0.0	0.41135122241586175	0.2526595595444224	0.8145418652811197	0.0	0.0	0.0	0.0	2.0219115477440512	0.0	0.0	0.8145418652811197	1.2822065022310458	3.640797680271133	0.2526595595444224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2526595595444224	0.0	0.0	0.0	0.41135122241586175	3.3587272037467395	0.0	0.0	0.0	0.0	0.0	0.2526595595444224	0.0	0.5273215688262161	0.5273215688262161	0.0	0.41135122241586175	0.0	0.2526595595444224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41135122241586175	4.3187640144421815	0.41135122241586175	0.2526595595444224	0.0
SRR39238517	0.0	0.2796088965762476	0.0	2.4572513148203843	0.9606472073968875	0.0	0.0	0.0	2.8916070848067945	4.509299205338502	3.031266917506864	0.0	0.2796088965762476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7054041604405246	0.0	2.8334788499019274	0.8077022992663044	0.0	0.4483183819351987	0.2796088965762476	3.4675426960200224	0.0	0.0	0.2796088965762476	0.741838962022709	1.9693322328950946	0.0	0.0	0.2796088965762476	4.718192644407409	1.9155955543946623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630475053100249	0.0	0.0	0.0	0.0	2.3179750604941045	0.4483183819351987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2796088965762476	0.0	0.0	0.0	0.0	0.4483183819351987	0.0	0.741838962022709	0.0	0.0	0.4483183819351987	3.162630952999689	0.0	0.0	0.0
SRR39238518	0.0	0.0	0.0	2.4634952645393318	0.24861638056815308	0.0	0.0	0.0	2.44220752344964	4.781952832311538	0.977671167885975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.557218880766201	0.0	2.799282035561351	0.4057297643511013	0.0	0.0	0.0	1.1000031363076692	0.0	0.0	0.0	3.020641656429361	2.790674345345859	0.0	0.0	3.5291733795182094	3.4586616504586316	1.4103374215961388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.891354669497492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9682126551280272	0.0	0.0	0.0	0.0	0.4057297643511013	0.0	0.0	0.0	4.206913157454026	0.0	0.0	0.0
SRR39238519	0.0	0.6140202809895846	0.6140202809895846	3.7319588167820203	1.6065396826366205	0.0	0.0	0.0	2.634930817279552	4.29070138774357	2.139609379922201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3090400072875798	0.0	0.0	3.2234996632974093	0.0	1.6489807452921914	0.6140202809895846	0.0	0.7914203548409937	0.6140202809895846	2.0764372287723307	0.0	0.0	0.0	1.1608881145790215	2.4102637803388784	0.0	0.0	0.8587403682311405	3.5020168677388237	4.805525915972457	0.6140202809895846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7117160560981589	2.523682418257551	0.3090400072875798	0.0	0.0	0.0	0.0	0.0	0.4877687733403414	0.4877687733403414	0.0	0.0	0.3090400072875798	0.0	0.0	0.0	0.0	0.0	0.0	0.7117160560981589	0.0	0.0	0.0	3.330787467298243	1.687641025014822	0.0	0.0
SRR39238520	0.59355046092971	0.2953755416483634	0.0	3.203732109147734	0.7686858415839659	0.0	0.0	0.0	3.4990310084811034	4.808285615935097	2.8281112383164397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2953755416483634	0.0	0.0	4.201816097194077	0.0	0.59355046092971	0.6898871993995234	0.2953755416483634	0.0	0.0	2.359733439866472	0.0	0.0	0.0	0.9441386775452416	2.517567322712009	0.0	0.0	2.9686319484139387	2.4248213935859044	3.0575539523783695	0.0	0.0	0.0	0.0	0.46956550346234316	0.0	0.0	0.2953755416483634	0.0	0.0	0.0	0.0	0.0	3.6382459707029025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46956550346234316	0.2953755416483634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6394121165842157	0.0	0.0	0.0
SRR39238521	1.3209834250904333	0.0	1.3728942517378881	4.427975346828608	2.441186705543125	0.0	0.0	0.0	3.810255110084656	4.07448039064566	3.2640711597827887	0.0	0.5633279929904982	0.0	0.3672356856174122	0.0	0.0	0.0	2.3685418610813582	0.3672356856174122	0.0	0.8834783183020226	0.0	0.0	4.248658499512444	0.0	3.4916957297093116	1.440706056554928	0.0	0.5633279929904982	1.1551401123503378	2.4219530228830957	0.0	0.0	0.0	2.209117957223872	3.212751717820489	0.0	0.0	1.6115177999352717	2.977796508890079	4.08500284778067	0.9530891406103179	0.0	0.0	0.3672356856174122	0.0	0.0	1.0130684424392804	0.6979321103241873	0.0	0.0	0.0	0.0	1.9481068541893372	2.7507529926201304	0.3672356856174122	0.0	0.8005397574510348	0.0	0.3672356856174122	0.0	0.6979321103241873	1.0657604223564643	0.0	0.0	0.9530891406103179	0.8834783183020226	2.0361406660566317	0.3672356856174122	0.0	0.0	0.3672356856174122	0.0	0.0	0.0	0.8005397574510348	4.107796948679994	1.4806652270825946	1.1127455619097935	0.0
SRR39238522	0.0	0.0	0.0	3.9008954299641103	1.769023024501989	0.8164455843156013	0.0	0.0	3.774963792261774	4.761182218338807	2.20962054623177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3244092971587461	0.0	0.0	0.0	0.0	0.0	3.9433505695081084	0.0	2.0785871193293626	0.8164455843156013	0.0	0.3244092971587461	0.0	2.152435966777693	0.0	0.0	0.0	1.0412168435563944	2.742706536877328	0.0	0.0	3.2785348750273187	3.624649986304002	3.539565567087467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3244092971587461	3.335130807866014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7357956752701198	0.0	0.0	0.6366733131739997	0.0	2.0182315075158757	0.0	0.0	0.0	0.0	1.1211256544219057	0.0	0.0	0.0	3.57575099921564	2.319491767674061	0.0	0.0
SRR39238523	1.730255830233584	0.8202072184651819	1.4631526886747173	2.7427507523769776	2.495434533873301	1.495467646925329	0.0	0.5110855393617388	4.0301799360134885	4.680070285446766	2.8581371584620285	0.7394196518042299	1.1927410220735113	0.0	0.0	0.5110855393617388	0.3267489674022609	0.5110855393617388	1.812612582035628	1.3699641033908425	0.6400889627351762	0.6400889627351762	0.0	0.5110855393617388	4.159675742858437	0.0	1.7815179130336418	1.7733834871707344	0.0	0.0	0.6400889627351762	2.2827194731739193	0.0	0.3267489674022609	0.0	2.6658353236007795	3.0258408512452593	0.3267489674022609	0.9989625458176536	2.0037170701598916	0.0	4.0069308410664	1.4460463783705042	0.0	0.0	0.0	0.5110855393617388	0.6400889627351762	0.8882977532998533	0.3267489674022609	0.0	0.0	0.0	0.3267489674022609	0.8882977532998533	3.797713661641288	0.0	0.0	1.9066756874651019	0.8202072184651819	0.9989625458176536	0.3267489674022609	1.5536712072701822	1.6923776084931283	1.7392307982887667	0.5110855393617388	1.087077436157618	0.947145536795835	1.087077436157618	1.2776614752074011	0.0	1.3026403673181937	0.8202072184651819	0.3267489674022609	0.0	0.0	0.3267489674022609	3.563335958093209	1.2229308459991894	0.9989625458176536	0.0
SRR39238524	0.8241814078645948	0.0	0.6437005625774118	2.9070862589546405	1.4999977022444813	1.0913752368952172	0.32922915614977716	0.32922915614977716	2.91673923077841	4.817468602747909	2.126124824916331	0.0	0.32922915614977716	0.0	0.0	0.0	0.0	0.0	0.6437005625774118	0.6437005625774118	0.0	0.0	0.0	0.0	3.5317825580865234	0.0	1.98349250572783	1.5972760902424148	0.32922915614977716	0.6437005625774118	0.0	1.7348480038851426	0.0	0.0	0.0	2.9571609028544175	2.103437491611784	0.0	0.32922915614977716	2.6156386459392382	0.5143274190461424	2.4558750475047884	0.5143274190461424	0.0	0.0	0.0	0.0	0.32922915614977716	0.0	0.0	0.7432496477912228	0.0	0.0	0.0	1.5300837520063888	4.202567419124619	0.0	0.0	0.6437005625774118	0.0	0.5143274190461424	0.0	0.8241814078645948	0.6437005625774118	0.32922915614977716	0.7432496477912228	0.0	0.9512984111926531	1.5582199202047877	0.5143274190461424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.923961891505153	0.32922915614977716	0.0	0.0
SRR39238525	2.3683449191590276	0.7724167225648201	2.9442117540631205	3.5379233166887922	3.367127099734324	3.020363595746779	1.1976632853571207	2.110433735625439	3.249530322834814	4.535122321342063	3.2507318470174096	1.3407514857211353	0.34836792520938253	0.0	1.9462212617691388	0.0	0.7724167225648201	0.854404379499115	3.0079515711935603	1.5183615107051938	1.3156593322668986	0.854404379499115	0.539157385306572	0.34836792520938253	4.393880747056172	0.854404379499115	2.5063483287459363	2.344840026558606	1.3407514857211353	2.262659708065086	2.0668863823514547	3.479506743867896	0.0	1.3156593322668986	1.1623720724898978	1.9462212617691388	2.5935551784607966	0.7724167225648201	1.6900420951803223	2.4945329470323108	4.003876334958982	3.525037219532501	2.2478169611737053	0.0	0.539157385306572	1.50185445474817	2.043357644706096	1.4846951093033787	1.4083498255014257	0.7724167225648201	1.2890280539428958	0.34836792520938253	0.539157385306572	1.4287307375694347	2.0804151021237605	3.27692290668461	1.1623720724898978	1.50185445474817	2.826266734703372	1.50185445474817	2.4013765193346215	1.578750519314802	2.411851404336865	1.50185445474817	1.9810704473497494	0.539157385306572	1.7113286271377803	1.6440576431883633	1.4668297944158541	2.262659708065086	0.671262794271125	0.539157385306572	1.3407514857211353	0.9233447030180454	0.0	0.671262794271125	1.1976632853571207	3.326509536623804	2.6741388844547336	2.5683157405829986	1.3407514857211353
