SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Geothermarchaeota	Candidatus Lokiarchaeota	Candidatus Omnitrophica	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR39238503	1.807299712350311	3.364813599272338	0.0	0.4733282942630912	4.6622085430886715	0.0	0.5977905731213138	0.0	0.0	0.0	0.0	0.0	0.5977905731213138	1.8751871700659288	0.0	0.0	2.3672343865411225	0.0	0.0	0.0	1.2250844738927498	0.0	0.4733282942630912	0.0	0.2981883854258116	0.0	0.0	4.640397905593777	2.6897913121763324	1.3562753733845145	0.0	0.0	0.2981883854258116	0.8402152641970504	3.675087872692633	0.4733282942630912	0.9948716383828847	1.9237845085653877	0.0	0.4733282942630912	0.949177831550979	2.2953567565762394
SRR39238504	1.7558696789523927	2.7581089371321816	0.2422077798056503	0.0	4.809978612513042	0.0	0.0	0.2422077798056503	0.0	0.3967771872906907	0.0	0.0	0.9277078150834942	2.1661287370856783	0.0	0.0	1.9606874926490743	0.0	0.2422077798056503	0.0	0.9277078150834942	0.0	0.5105413673359385	0.0	0.0	0.3967771872906907	0.0	4.389238095232824	3.654972999200933	0.0	0.0	0.0	0.0	0.6006059774728227	3.278696520903858	0.9644120867296615	0.6006059774728227	3.0184233687687394	0.0	0.0	0.2422077798056503	2.6706239908072384
SRR39238505	1.0094149853195826	2.7799929913831174	0.0	0.0	4.630012528188716	0.6490604766677243	0.0	0.0	0.0	0.0	0.9574521488373714	0.33292184776050693	0.7489301514750432	1.759420976076946	0.0	0.0	2.551373704905392	0.0	0.0	1.233846626415073	1.2621167103750761	0.33292184776050693	0.519143702728375	0.0	0.8300733590522323	0.8300733590522323	0.0	4.557379446975085	4.1965386299681	0.6490604766677243	0.0	0.0	0.0	0.33292184776050693	3.3041096999168613	0.7489301514750432	0.0	2.3377589546379687	0.0	0.519143702728375	0.519143702728375	1.9639726245710831
SRR39238506	1.1627729158897075	3.4969179647829502	0.0	0.0	4.503021897648715	0.0	0.0	0.0	0.0	0.4139302313364239	0.0	0.0	0.4139302313364239	2.3066629656189175	0.0	0.0	1.6195206023935143	0.0	0.0	0.0	0.530282189369685	0.0	0.0	0.0	0.25451939449477184	0.0	0.25451939449477184	4.678524954463886	4.024567355036402	0.0	0.0	0.0	0.0	0.530282189369685	3.5307272787667547	2.703657473496059	0.0	2.294538540865405	0.0	0.0	0.4139302313364239	2.430637734168449
SRR39238507	0.0	3.442158042055892	0.0	0.3353657588370985	4.642033362492337	0.0	0.0	0.0	0.0	0.3353657588370985	0.0	0.0	0.0	0.3353657588370985	0.0	0.0	1.864520123936627	0.0	0.0	0.0	0.6525965504448189	0.0	0.3353657588370985	0.0	0.0	0.0	0.0	4.644436892738827	1.1019328162875097	0.522324417610894	0.0	0.0	0.0	0.0	3.840223153391197	0.0	0.0	0.9023969667819757	0.0	0.0	0.0	2.172884986568371
SRR39238508	0.531610771908944	3.186181854758334	0.0	0.0	4.806647597067049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7635825779818345	0.0	0.0	1.2202836209325427	0.0	0.0	0.0	1.3305918295617942	0.0	0.342524572188757	0.0	0.0	0.0	0.0	4.406743986514876	3.507799755056438	0.0	0.0	0.0	0.0	0.342524572188757	3.545172026981959	0.0	0.0	0.7635825779818345	0.0	0.0	0.0	0.342524572188757
SRR39238510	1.9413810372405473	3.97598348346253	0.3071234280538602	0.7086788763986882	4.762070422835648	0.0	0.0	0.0	0.0	0.48522697935447	0.0	0.0	0.0	1.090288034005174	0.3071234280538602	0.0	1.6028610129058638	0.0	0.3071234280538602	0.0	0.48522697935447	0.48522697935447	1.1573772154420057	0.0	0.6111683763874427	0.3071234280538602	0.0	4.214099421548841	1.9710127650302462	1.4095648786416746	0.0	0.0	0.0	0.3071234280538602	4.125342864420629	0.9136980356545471	2.677657763276427	1.3539823716624406	0.0	0.6111683763874427	0.7882599863456933	1.9987512222825954
SRR39238511	0.9199392568261331	4.494583783867038	0.31073804206648387	0.31073804206648387	4.022231424485078	0.0	0.0	0.0	0.0	0.8616099011294653	0.0	0.0	0.0	0.0	0.0	0.0	2.4537036538899164	0.0	0.31073804206648387	0.0	0.49001768379986643	0.31073804206648387	1.0173212020835525	0.0	1.7264054975094805	1.1940409074579024	0.0	4.436990228764315	1.0968167849647457	0.31073804206648387	0.6165418766495538	0.0	0.0	1.818246085072228	4.420017265226147	0.0	2.005781846291036	1.2221481229447497	0.0	0.31073804206648387	0.6165418766495538	3.2797418816009487
SRR39238512	0.0	1.9898457872226405	0.0	0.0	4.563031714430392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8171128162601278	4.658993998868404	0.0	0.0	0.0	0.0	0.0	3.9575717957022474	0.0	0.0	0.29593128088333165	0.0	0.0	0.0	0.0
SRR39238513	0.0	2.8236391784506125	0.0	0.0	4.783924762643424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2969281257541848	0.0	0.0	0.0	0.0	4.4161653612930785	3.742189875710329	0.0	0.0	0.0	0.0	0.0	3.6827518759763356	0.0	1.1963969184807777	0.0	0.0	0.0	0.0	0.0
