SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR11292166	0.0	1.2389883366029828	0.0	0.0	4.590036299224085	0.0	0.0	0.0	0.0	0.0	0.7534205232123863	0.0	0.7534205232123863	0.3358528180704431	0.0	0.6533002121525061	0.0	0.3358528180704431	0.0	0.0	1.1410314440450895	0.5229576746166545	4.317866257643439	0.0	0.0	1.0143422807329532	0.0	0.0	0.0	3.494684699935186	0.7534205232123863	0.3358528180704431	0.5229576746166545	0.0	0.0	0.3358528180704431	0.7534205232123863
SRR11292167	1.6905829243705999	2.5599107350880868	0.5790099075673796	0.6386772768114783	4.309225729866257	0.7801606707541032	0.0	0.0	0.7801606707541032	1.9770498922643245	0.7379220751776966	1.461383917932913	0.4274766685005545	2.2821658785754555	0.0	2.1141020777646173	1.461383917932913	1.0853956788957988	0.1927478450936226	0.4274766685005545	1.5309701027978937	1.795540790862694	4.527280597477882	1.1235328265774607	1.1414148831324842	1.7548429636775145	0.0	1.5309701027978937	2.004312182742151	3.8676059931678815	1.3245150176955633	1.7374323021185214	1.7418508397016224	1.0649929746611766	0.5790099075673796	1.4172910863930144	1.8863555067998998
SRR11292168	2.315735476771089	3.0418719002354337	0.0	0.0	4.230275191828906	0.0	0.0	0.0	0.6250037355447952	2.4435166232721124	0.0	2.144047929203063	0.0	2.8003955374075407	0.0	2.832373031125268	1.5207456425513477	1.5207456425513477	0.0	0.0	2.2878466756889657	2.0428826953294275	4.232162072392334	1.4764404969590543	1.855967324241283	1.6924504961740683	0.0	1.5207456425513477	2.1019636550405565	4.382240886040333	0.6250037355447952	2.378503457412503	2.234266832020849	2.308929371215235	0.0	2.0300369323867105	2.467973615657269
SRR11292169	0.3748112239466955	2.6780711767461307	0.0	0.0	4.433992795649089	0.0	0.0	0.0	0.0	0.3748112239466955	1.2061178776328074	0.0	0.5729512908772247	1.2061178776328074	0.0	1.3050245411206154	0.0	0.7085083853526443	0.0	0.0	0.0	1.998541395878749	4.389505937951183	2.7800151788320506	0.3748112239466955	2.2789989212086414	0.0	0.894964570893863	0.7085083853526443	3.630249705847443	0.3748112239466955	0.7085083853526443	1.493423884262373	1.024994458897684	0.3748112239466955	1.36031863678608	3.7353714188422624
SRR11292170	0.0	2.861245959246124	0.0	0.4230660470918717	4.406337341524836	0.4230660470918717	0.0	0.0	0.0	0.0	1.1997586470870725	0.0	0.8805627606526891	2.374369083407434	0.0	2.089971551102781	1.0371641567986658	2.1791212140932705	0.0	0.0	2.5447715593067355	0.0	4.485834052670236	1.1997586470870725	1.3177883772724892	2.880525123410256	0.0	0.4230660470918717	1.688581633899728	3.5773351337266814	2.2408855959272858	1.5714277291967398	2.1838363961764333	0.0	0.0	0.6332467978642929	2.287626287036305
SRR11292171	0.0	1.9141762082524298	0.0	0.0	4.508899435577149	0.0	0.0	0.0	0.0	0.0	0.5433743209997632	0.0	0.5433743209997632	0.9285618121717123	0.0	0.8595006157964069	0.0	0.0	0.0	0.0	0.0	0.5433743209997632	4.442717759310752	0.7773417986639121	0.0	2.3458746225583984	0.0	0.0	0.0	3.3245445997457437	0.6759267982607021	0.7773417986639121	0.0	0.0	0.0	0.6759267982607021	2.65200181130774
SRR11292172	0.0	3.253899526791831	0.0	0.0	3.637656660847336	0.0	0.0	0.0	0.0	0.0	0.47636673830478826	0.22139619708766087	0.5634482565769854	1.0659116900588006	0.0	1.5174160276377018	0.0	0.22139619708766087	0.0	0.0	2.565897171864074	1.013217875661257	4.623091395967415	0.9532361959713472	0.0	2.2057006511019948	0.0	0.0	0.22139619708766087	3.5645191242389385	0.8006790548044245	3.095662826176923	1.0659116900588006	0.0	0.22139619708766087	0.6359513852880339	3.9659632058868524
SRR11292173	1.1501931629259177	2.2629296766360314	0.0	0.0	4.627969126180282	0.0	0.0	0.0	0.0	0.4218436160348548	0.8788565627636802	0.0	0.6317394412600493	1.7416879893066746	0.0	1.43557872337473	0.7726423420717169	0.0	0.0	0.0	1.1979175213460582	0.4218436160348548	4.116121370367617	2.0938043516324774	0.0	1.5292910678969114	0.0	0.0	0.6317394412600493	3.8305071256830012	0.964131687944114	1.3490626899146565	1.096569462616308	1.834419143604362	0.0	0.4218436160348548	1.3490626899146565
SRR11292174	0.7584123720062326	2.1624710629315578	0.0	0.0	4.610451897969637	0.0	0.0	0.0	0.0	1.181849449313565	0.9084905184368446	0.0	0.33912344577052	1.7437771554554282	0.0	0.5272045296052802	0.0	0.0	0.0	0.0	0.0	0.9084905184368446	4.255437991016059	2.0168307074489102	0.0	1.4319056415424076	0.0	0.0	0.0	3.475348104462122	0.0	0.0	0.8399022133679882	0.0	0.0	0.0	2.873723965609775
SRR11292175	0.3019901583599219	2.319972340343322	0.0	0.0	4.43440639235784	0.0	0.0	0.0	0.0	0.0	1.7094508528013754	0.0	0.700505247363475	0.3019901583599219	0.0	0.9559480004994403	0.0	0.0	0.0	0.0	0.0	0.0	4.415402307742114	2.4202121932934406	0.0	2.2897100712477734	0.0	0.0	0.7797503442445827	3.9496946999027753	0.0	0.603499440500226	0.603499440500226	0.603499440500226	0.0	0.0	1.4642502009577187
SRR11292176	1.4141827920094427	2.3459492405594973	0.0	0.5143390029155935	4.522789505807083	1.1865810227142028	0.0	0.0	0.4000690328199175	0.0	1.862331612885018	0.7988577373534529	0.604719644715032	1.3603688853713007	0.0	1.8885750090936662	0.24455984447706453	1.62928579510441	0.0	0.4000690328199175	1.7612564561558668	0.743263323831629	3.9447926727439895	4.093641575287908	0.743263323831629	1.2463789883976948	0.0	0.8923888109503666	1.0913905750799378	3.88181971011547	1.1865810227142028	1.2646120976452446	0.9693027366931167	1.0346227339143106	0.604719644715032	0.4000690328199175	1.9835090228884278
SRR11292177	2.102409609498785	3.018002857006088	0.0	0.0	4.066350641581479	0.0	0.0	0.0	0.0	0.0	0.5363941071202046	0.0	0.5363941071202046	1.4249850534912643	0.0	2.2469569983522106	0.7691850362307324	0.0	0.0	0.0	0.3462256569142384	0.6682039449849605	4.623819055859304	1.8629753307462964	0.0	0.7691850362307324	0.0	1.4046111371480263	0.0	3.8756256458062044	0.6682039449849605	0.919919477852733	1.4444458517657381	1.2853376134190144	0.3462256569142384	0.0	2.1346480400904686
SRR11292178	1.1320209313943985	2.938979285768962	0.0	0.0	4.528162461355312	0.0	0.0	0.27797815532112585	1.2339852095137298	0.0	0.8619090235986924	0.9123753437259906	0.4461053049503515	1.3858184280584784	0.0	1.9353964081987023	0.0	0.5670065414320291	0.27797815532112585	0.0	3.2274807451392378	0.8047977465881053	4.400368137214648	0.0	0.0	2.2247131574065473	0.0	1.070382439539886	0.5670065414320291	2.937183036259266	0.6614759136670136	1.1598425343918939	1.3694990404889003	1.6438207330748484	0.0	0.9123753437259906	2.200859937750049
SRR11292179	0.219294992639026	1.9264745032634574	0.0	0.0	4.405526896285485	0.3643239472931918	0.0	0.0	0.0	0.3643239472931918	0.8396071965647791	0.5596170084405647	0.5596170084405647	0.219294992639026	0.0	0.9485469621639593	0.0	0.8396071965647791	0.0	0.0	1.4851572708036538	1.946290296372344	4.54127598772264	1.446112852082126	0.0	2.132462950432993	0.0	0.219294992639026	0.4728566121331955	3.2995863047543175	0.7480534633208296	0.219294992639026	2.2924727678148065	0.0	0.0	0.3643239472931918	1.946290296372344
SRR11292180	0.7502667132208575	2.1822558255433195	0.0	0.0	4.205038307611395	0.0	0.0	0.2482540282980275	0.0	0.0	0.8060450812004649	0.4052249649742905	0.8060450812004649	1.0108821162361323	0.0	0.8998370057452278	0.0	0.7502667132208575	0.0	0.0	0.4052249649742905	0.2482540282980275	4.65482068173361	1.4814927369623785	0.0	1.76964201534917	0.0	0.0	0.6111472518911368	3.141997207374993	0.6111472518911368	0.8060450812004649	0.9400902670607014	0.0	0.2482540282980275	0.4052249649742905	0.6862539202741008
SRR11292181	0.0	2.5883103395628426	0.0	0.0	4.360993590638267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.471998243382659	0.0	0.0	1.5982809475030857	0.0	0.0	0.0	3.9937724702819857	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11292182	0.0	3.134252735117072	0.0	0.0	4.11397058634795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6789124514693468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6037666391988195	0.0	0.0	0.0	0.0	0.0	0.0	3.889864632993749	0.0	0.0	2.1371125859118814	0.0	0.0	0.0	0.0
SRR11292183	0.4033220610506432	2.939107654510992	0.0	0.0	4.0513210305074745	0.0	0.0	0.0	0.0	0.0	0.8527664240003519	0.0	0.7476854323397633	1.1696911578979632	0.0	1.2324199882157647	0.0	0.24688916564371693	0.0	0.0	0.0	0.4033220610506432	4.692862350618227	1.2514658762682043	0.0	1.7371218635560313	0.0	0.0	0.4033220610506432	3.0777608025561416	0.0	0.7476854323397633	1.2324199882157647	0.0	0.0	0.5180875333156236	2.125307452532263
SRR11292184	2.05399547849594	3.625345141332933	0.27030045697174	0.0	4.334472578476722	1.170672727729417	0.0	0.5551098697254411	1.8455325270232241	0.27030045697174	1.5610823991143927	0.8477965827076963	0.0	0.8980121017131969	0.0	2.4678808855542824	0.27030045697174	2.2198589061759946	0.0	0.0	0.0	1.2185555880294814	4.381635290978703	3.1534622146257525	0.0	2.296335370424928	0.0	0.27030045697174	1.9497038259045125	4.003834482595899	2.25040059114594	2.121340263302042	2.0301754466251225	0.0	0.0	1.2817352278040461	1.6277962466980211
SRR11292185	1.4125844324733103	2.397198903141617	0.0	0.0	4.442512043721655	0.7760816172122205	0.0	0.0	0.0	0.5422946775939179	0.0	0.0	0.0	2.346803930635279	0.0	1.1280335660803629	0.7760816172122205	0.7760816172122205	0.0	0.0	0.9272272417214467	1.3686891402626533	4.4482031436022496	0.0	0.0	2.1692584875969407	0.0	0.0	0.5422946775939179	3.4865600149058595	0.5422946775939179	0.7760816172122205	2.575587721334831	0.9272272417214467	0.0	1.8170969434851734	3.4623036282097224
SRR11292186	0.6014090365322037	3.0575586273624866	0.0	0.0	4.417703037911013	0.15464169514001225	0.0	0.0	0.0	0.4331074533678011	1.1540946307470608	0.0	1.067921834366914	2.374145555842613	0.0	0.9175666664867579	0.6856916003714962	1.12722636666342	0.0	0.26844484020699694	2.8142363348705803	0.9992187370788564	4.414682309524907	2.4265748284421886	0.26844484020699694	2.45157853717851	0.15464169514001225	0.4331074533678011	0.6856916003714962	3.8422846269707516	2.3880481699377074	2.0119775050283515	1.8279886897806161	0.26844484020699694	0.5522170707959511	1.4259079389217344	2.8492539493469105
SRR11292187	0.9846749276680495	3.3084621613175247	0.38778361395490657	0.0	4.2816285158537335	0.0	0.0	0.0	0.0	0.5893269470188429	0.7264533680692811	0.5893269470188429	1.0982181297602736	2.6582950065128785	0.0	0.7264533680692811	1.406840305269058	1.3547459870132879	0.0	0.0	2.967033359025419	0.9846749276680495	4.414149849025763	1.6599980727551884	0.0	2.7767566345141312	0.0	0.7264533680692811	0.38778361395490657	4.062916445439545	2.669163349142362	2.304205354822509	2.002221052522566	0.0	1.3547459870132879	1.735294600664862	3.1018772599080093
SRR11292188	0.0	2.687906065598141	0.0	0.0	4.620792626292682	0.4585566672000919	0.0	0.0	0.0	0.4585566672000919	1.1200474285084414	0.4585566672000919	0.28718148095413826	0.8785573655300178	0.0	1.0534451128454572	0.0	0.28718148095413826	0.0	0.0	0.0	0.28718148095413826	4.062318833244148	0.6765953349548173	0.0	2.1273861782278884	0.0	0.0	0.0	3.7821510341557314	0.28718148095413826	0.4585566672000919	1.0880217670744556	0.0	0.0	0.0	3.455871296532508
SRR11292189	0.47785522869837455	2.4059298857457203	0.0	0.0	4.569137831936816	0.0	0.0	0.0	0.0	0.0	0.779068524201373	0.47785522869837455	0.602885624896704	1.634543390613498	0.0	1.3020755333528802	0.0	0.30158059240684115	0.0	0.0	0.602885624896704	0.0	4.14936364783975	1.0009905720968535	0.30158059240684115	1.8139969433591772	0.0	0.0	0.47785522869837455	4.039601338815883	0.0	1.3434732150381707	0.6998506243745557	0.0	0.0	0.47785522869837455	2.504887733904214
SRR11292190	0.0	2.5740736854856903	0.0	0.0	4.494182598682212	0.7905961509657248	0.0	0.0	0.0	0.0	0.923866935896399	0.3941723896253072	0.9943362432085564	0.8838218051515443	0.0	0.8838218051515443	0.0	0.5075331961812785	0.0	0.0	0.5075331961812785	0.8838218051515443	4.472712505726494	1.5959209037436886	0.0	1.834213724522506	0.0	0.24035023156607627	0.3941723896253072	3.1534994469992315	0.24035023156607627	0.3941723896253072	1.4171875395819507	0.0	0.0	0.24035023156607627	1.1081333952897217
SRR11292191	0.7148660706725072	2.4606198217979784	0.0	0.0	4.281779698190368	0.0	0.0	0.0	0.0	0.0	0.7946971914595372	0.49040805354913486	0.49040805354913486	1.6914670427653864	0.0	1.416946642718711	0.0	0.0	0.0	0.0	0.0	0.3110330091196326	4.570118704667791	3.0743768094230917	0.0	2.2868479983144563	0.0	0.0	0.49040805354913486	3.6807368779145966	0.49040805354913486	1.5105182756100886	0.7148660706725072	0.0	0.0	0.49040805354913486	0.7946971914595372
SRR11292192	1.6514482460200972	2.735722798642942	0.0	0.5727087392836081	3.9360729084426227	0.0	0.2816845283554208	0.0	0.2816845283554208	0.0	0.8686480465449679	0.6675896319080366	1.6514482460200972	0.8686480465449679	0.0	1.0430290621660685	0.2816845283554208	0.8113870043468628	0.0	0.0	0.0	1.7871000682755782	4.633059794659781	1.9246451705856966	0.0	1.9778387426402646	0.0	0.0	0.5727087392836081	3.431565965311033	0.45113094332956805	1.2845958083006033	2.8769111837428754	0.0	0.6675896319080366	1.0775274552502805	3.839221402967983
SRR11292193	0.34464643211536466	2.041457566298476	0.0	0.0	4.116585772100384	0.0	0.0	0.0	0.0	0.0	1.028991913707572	0.34464643211536466	0.9173879824421578	1.2542606770159364	0.0	0.34464643211536466	0.0	0.0	0.0	0.0	0.0	0.34464643211536466	4.612022561609537	2.3002740342642594	0.0	2.011776218702861	0.34464643211536466	0.0	0.0	3.282956813214701	0.0	0.8485874126777367	0.9173879824421578	0.0	0.0	0.6659448911218309	3.812966944603143
SRR11292194	0.534757509461414	2.403600060716545	0.0	0.34495830898920693	4.435804713317844	0.0	0.0	0.0	0.0	0.34495830898920693	0.34495830898920693	0.0	0.534757509461414	1.0295078850893624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.625703316553116	4.455418877280701	0.8490759793494775	0.0	1.6615916401809094	0.0	0.0	0.34495830898920693	3.820360512820967	0.34495830898920693	1.283148159000992	0.6663913060296602	0.0	0.0	0.0	1.895557704546088
SRR11292195	0.0	2.2387962182787065	0.0	0.0	4.308267164837609	0.7584191186486169	0.0	0.0	0.0	0.0	0.584341908503883	0.0	0.46140792371529316	0.6800446133338196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6800446133338196	4.366423206173479	4.240959868904149	0.0	2.0333308213433643	0.0	0.0	0.0	2.996596145536498	0.2892986176078774	0.584341908503883	2.1436951746965534	0.0	0.2892986176078774	0.2892986176078774	2.6620036836642167
SRR11292196	0.6556987969438923	1.767813505900651	0.0	0.0	4.399718716184692	0.0	0.0	0.0	0.0	0.0	0.7559597594589265	0.33751488978430033	0.8373606933864071	1.1056050761460006	0.0	0.8373606933864071	0.0	0.0	0.0	0.0	0.33751488978430033	0.33751488978430033	4.483270381586439	0.6556987969438923	0.0	1.9778254878409272	0.0	0.0	0.0	3.7491006442449475	0.5251170396701181	0.7559597594589265	1.063615071358893	0.0	0.33751488978430033	0.0	3.188025297913525
SRR11292197	0.30330647597018134	1.8369835647918087	0.0	0.0	4.602093566961565	0.0	0.0	0.0	0.0	0.0	1.1181368084864276	0.30330647597018134	0.30330647597018134	1.3053451553282356	0.0	0.30330647597018134	0.0	0.30330647597018134	0.0	0.0	0.0	0.0	4.226867030220579	3.4878415578014423	0.0	1.8240165741993077	0.0	0.0	0.0	3.444030038259375	0.0	0.7819387817885168	0.0	0.0	0.0	0.0	0.0
SRR11292198	0.3788030975402688	2.6843138425104884	0.0	0.0	4.505112664934342	0.0	0.0	1.3669026493460705	0.0	0.0	0.5780041280894699	0.22945541141904224	0.3788030975402688	0.7688458162620424	0.0	0.48972600143179956	0.0	0.0	0.0	0.0	0.0	0.3788030975402688	4.392584539327853	0.5780041280894699	0.0	1.3921326275123647	0.0	0.0	0.3788030975402688	3.4608796797885266	0.22945541141904224	0.0	1.758801048738671	0.0	0.0	0.0	3.4326796118334864
SRR11292199	0.164006860096458	3.5034047162045945	0.0	0.164006860096458	4.4650351101156085	0.0	0.0	0.0	0.0	0.0	0.6693818274330677	0.4526065563273966	0.574381321177705	0.574381321177705	0.0	0.375939995391673	0.0	0.5177481855833017	0.0	0.0	0.0	0.747285388680044	4.415763685588218	0.4526065563273966	0.0	2.115251345354951	0.0	0.0	0.574381321177705	3.1179001285812316	0.0	0.164006860096458	0.8966672607809889	0.0	0.0	0.375939995391673	3.4783095494553677
SRR11292201	0.0	3.3233272268780314	0.0	0.0	4.119691182299896	0.0	0.0	0.0	0.0	0.0	0.9613940832637065	0.0	0.2800072041371361	1.1359874355455921	0.0	0.8084104430500948	0.0	0.0	0.0	0.0	0.0	0.742525736624617	4.654611825878975	0.9613940832637065	0.0	2.2793198629315126	0.0	0.0	0.4488584744464853	3.3471315922785765	0.0	0.6648270569642145	1.074300973695799	0.0	0.0	0.0	0.0
SRR11292202	0.0	1.8240563354297488	0.0	0.0	4.458010864135791	0.0	0.0	0.0	0.0	0.0	0.35946095938055594	0.5534038305981104	0.35946095938055594	0.6870005364534967	0.0	0.6870005364534967	0.0	0.0	0.0	0.0	0.0	0.0	4.482335373450101	1.3597680072558818	0.0	2.542535417883591	0.0	0.0	0.0	3.522683524106691	0.0	0.0	1.5981421985217752	0.0	0.0	0.35946095938055594	0.35946095938055594
SRR11292203	1.2385841091501562	2.948228542479667	0.0	0.31238819328614326	4.21849109850813	0.0	0.0	0.0	0.0	0.6707547827129823	0.7587971687442949	0.31238819328614326	0.6189878006904762	1.0202356104965056	0.0	0.41153462956832987	0.0	0.0	0.0	0.0	0.0	1.1346856265470593	4.565177027400878	3.22421980580098	0.0	2.180637573213562	0.0	0.0	0.31238819328614326	3.028443295639198	0.9742339597500073	0.0	0.8319644479668874	0.0	0.0	0.4922004518807509	3.7604896166414443
SRR11292204	0.0	2.6444606806171094	0.0	0.0	4.333796535919467	0.0	0.0	0.0	0.0	0.0	1.1490929868779833	0.0	0.0	0.0	0.0	0.5586103210088541	0.0	0.0	0.0	0.0	0.0	0.9473132910652537	4.495547316749162	0.7950705929754234	0.0	1.8556275097496753	0.0	0.0	0.0	2.1373459435143833	0.0	0.0	0.5586103210088541	0.0	0.0	0.0	3.9706368516079
SRR11292205	0.3847565225372005	1.7635028809858966	0.0	0.0	4.554562027579641	0.3847565225372005	0.0	0.0	0.0	0.0	0.5855171394167307	0.5855171394167307	0.5855171394167307	1.4257705553969957	0.0	0.3847565225372005	0.0	0.0	0.0	0.0	0.0	0.5855171394167307	4.2658824484827695	2.9994241940199573	0.0	2.406019582421838	0.0	0.0	0.0	3.8569847413929534	0.0	1.1407358297121957	1.54661669998018	0.0	0.0	0.0	0.0
SRR11292206	0.0	2.0637069063171976	0.0	0.0	4.507319774293482	0.6532112168517922	0.0	0.0	0.0	0.0	0.49136056425591323	0.23044823477217033	0.5797823679524896	0.6532112168517922	0.0	0.8195425207159842	0.0	0.0	0.0	0.0	0.0	0.5797823679524896	4.392236132858252	1.4517848269718878	0.0	2.0637069063171976	0.0	0.0	0.0	3.6642735413924603	0.38021026901930555	0.23044823477217033	0.49136056425591323	0.0	0.23044823477217033	0.5797823679524896	3.0634818119943885
